scielo_id,ISSN_scielo,ISSN,journal,type,year_submitted,year_accepted,year_published,year_published_scielo,subject
S1667-782X2010000100009,1667-782X,1667-782X,Ecología austral,rapid-communication,2009,2010,2010,2010,Biological Sciences
S1853-001X2008000200002,1853-001X,1853-001X,Mora (Buenos Aires),research-article,2006,2007,2008,2010,Applied Social Sciences;Human Sciences
S1851-37272009000200004,1851-3727,1851-3727,Documentos y aportes en administración pública y gestión estatal,research-article,NA,NA,2009,2010,Applied Social Sciences
S0011-67932004000100007,0011-6793,0011-6793;1850-1699,"Darwiniana, nueva serie",research-article,2003,2004,2004,2010,Biological Sciences
S1852-38622010000100005,1852-3862,1852-3862,Insuficiencia cardíaca,review-article,2010,2010,2010,2010,Health Sciences
S0327-07932009000400004,0327-0793,0327-0793;1851-8796,Latin American applied research,research-article,2007,2008,2009,2010,Exact and Earth Sciences
S1852-74342009000100004,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,2008,2009,2009,2011,Health Sciences
S0325-00752011000100025,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,letter,NA,NA,2011,2011,Health Sciences
S1851-82652010000300003,1851-8265,1669-2381;1851-8265,Salud colectiva,research-article,2010,2010,2010,2011,Health Sciences
S1851-96282010000200004,1851-9628,1851-9628,Runa,book-review,NA,NA,2010,2011,Human Sciences
S0004-48222005000100005,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2003,2004,2005,2011,Exact and Earth Sciences
S0004-48222006000400009,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2006,2006,2006,2011,Exact and Earth Sciences
S1853-63602003000100003,1853-6360,1853-6360;0328-1159,Revista de la Asociación Argentina de Sedimentología,research-article,2002,2003,2003,2011,Exact and Earth Sciences
S1851-17162009000200010,1851-1716,1851-1716,"Ciencia, docencia y tecnología",research-article,2009,2009,2009,2011,Human Sciences
S0327-95452004000300004,0327-9545,0327-9545;1667-5746,Biocell,research-article,2003,2004,2004,2011,Biological Sciences
S1852-96152010000100003,1852-9615,1852-9615,Cuadernos del CILHA,research-article,NA,2009,2010,2011,"Linguistics, Letters and Arts"
S0327-93832008000200005,0327-9383,0327-9383;1666-0536,Mastozoología neotropical,research-article,2007,2007,2008,2011,Biological Sciences
S1851-16862008000100009,1851-1686,1851-1686,Anuario de investigaciones,research-article,2008,2008,2008,2011,Human Sciences
S1851-16942008000200007,1851-1694,1851-1694,Avá,research-article,2007,2009,2008,2011,Applied Social Sciences
S1850-37482011000100001,1850-3748,1850-3748,Revista argentina de cardiología,editorial,NA,NA,2011,2011,Health Sciences
S1851-75872009000200005,1851-7587,1851-7587,Revista de Ciencia y Tecnología,research-article,2009,2009,2009,2011,Engineering
S1853-31752011000100004,1853-3175,1853-3175,Cuyo,research-article,NA,NA,2011,2011,Human Sciences
S0004-48222011000100002,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2009,2010,2011,2011,Exact and Earth Sciences
S1851-23722005000100009,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,2004,2004,2005,2011,Biological Sciences
S1667-782X2011000100008,1667-782X,1667-782X,Ecología austral,research-article,2010,2010,2011,2012,Biological Sciences
S1852-38622006000100002,1852-3862,1852-3862,Insuficiencia cardíaca,research-article,NA,NA,2006,2012,Health Sciences
S1853-63602001000100006,1853-6360,1853-6360;0328-1159,Revista de la Asociación Argentina de Sedimentología,research-article,2001,2001,2001,2012,Exact and Earth Sciences
S0025-76802012000200001,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),brief-report,NA,NA,2012,2012,Health Sciences
S0524-97672012000100013,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,book-review,NA,NA,2012,2012,Human Sciences
S1852-85622012000100001,1852-8562,1852-8562,Población y sociedad,research-article,2011,2012,2012,2012,Applied Social Sciences;Human Sciences
S0327-07932011000100008,0327-0793,0327-0793;1851-8796,Latin American applied research,research-article,2009,2010,2011,2012,Exact and Earth Sciences
S0325-75412012000200012,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,research-article,2011,2011,2012,2012,Biological Sciences
S1852-236X2011000100001,1852-236X,1852-236X,Revista americana de medicina respiratoria,editorial,NA,NA,2011,2012,Health Sciences
S1851-37512012000100003,1851-3751,1851-3751,Memoria americana,article-commentary,NA,NA,2012,2012,Human Sciences
S1850-373X2012000200016,1850-373X,1850-373X,Intersecciones en antropología,research-article,NA,NA,2012,2013,Human Sciences
S1852-99922012000400004,1852-9992,1852-9992,Revista argentina de radiología,research-article,2012,2012,2012,2013,Health Sciences
S1851-17322012000500007,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2012,2012,2012,2013,Applied Social Sciences
S0004-48222012000400008,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2011,2012,2012,2013,Exact and Earth Sciences
S1853-36552011000200004,1853-3655,1853-3655,Cuaderno urbano,research-article,NA,NA,2011,2013,Applied Social Sciences
S1850-20672012000200004,1850-2067,1850-2067,Ciencia del suelo,research-article,2012,2012,2012,2013,Agricultural Sciences
S1851-82652013000200010,1851-8265,1669-2381;1851-8265,Salud colectiva,brief-report,NA,NA,2013,2013,Health Sciences
S0325-00752013000500014,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,NA,NA,2013,2013,Health Sciences
S1853-35232013000100017,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2012,2012,2013,2013,"Applied Social Sciences;Linguistics, Letters and Arts"
S1853-70812013000200001,1853-7081,0326-9795;1853-7081,Sociedad y religión,editorial,NA,NA,2013,2013,Human Sciences
S1669-23142013000300003,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,brief-report,NA,NA,2013,2014,Agricultural Sciences
S1851-00272013000200012,1851-0027,1851-0027,Comechingonia,research-article,2013,2013,2013,2014,Human Sciences
S1851-37432013000200002,1851-3743,1851-3743,Acta toxicológica argentina,research-article,2013,2013,2013,2014,Biological Sciences
S1852-74342013000400009,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,case-report,NA,NA,2013,2014,Health Sciences
S1853-984X2012000200008,1853-984X,1853-984X,Temas y Debates,research-article,2012,2012,2012,2014,Applied Social Sciences
S2250-639X2013000400009,2250-639X,2250-639X;2250-639X,Revista argentina de cirugía,brief-report,NA,NA,2013,2014,Health Sciences
S1853-31752013000200004,1853-3175,1853-3175,Cuyo,brief-report,NA,NA,2013,2014,Human Sciences
S2314-15492014000100006,2314-1549,2314-1549;2314-1549,Revista de historia americana y argentina,research-article,2013,2013,2014,2014,Human Sciences
S1995-77852013000100010,1995-7785,1995-7785,Propuesta educativa,book-review,NA,NA,2013,2014,Human Sciences
S1853-35232014000100008,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2012,2013,2014,2014,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-48342014000200007,1852-4834,0326-4815;1852-4834,Acta Odontológica Latinoamericana,research-article,NA,NA,2014,2014,Health Sciences
S1853-984X2014000100005,1853-984X,1853-984X,Temas y Debates,rapid-communication,NA,NA,2014,2015,Applied Social Sciences
S1851-23722014000300005,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,2013,2014,2014,2015,Biological Sciences
S1669-68402014000100005,1669-6840,1669-6840,Revista veterinaria,research-article,2014,2014,2014,2015,Agricultural Sciences;Engineering
S1852-42652010000100005,1852-4265,1852-4265,Revista Universitaria de Geografía,research-article,2009,2010,2010,2015,Exact and Earth Sciences
S1851-00272014000200013,1851-0027,1851-0027,Comechingonia,brief-report,NA,NA,2014,2015,Human Sciences
S1853-43922014000200006,1853-4392,1853-4392,Estudios Socioterritoriales,research-article,2014,2014,2014,2015,Human Sciences
S1853-86652015000100013,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2014,2015,2015,2015,Agricultural Sciences
S1851-46692015000100008,1851-4669,1851-4669,Anclajes,book-review,NA,NA,2015,2015,"Linguistics, Letters and Arts"
S1669-23142015000200011,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,2014,2015,2015,2015,Agricultural Sciences
S0025-76802015000400001,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,2014,2015,2015,2015,Health Sciences
S1851-98142013000100002,1851-9814,1851-9814,Apuntes de investigación del CECYP,research-article,NA,NA,2013,2015,Applied Social Sciences
S1853-86652015000200012,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2014,2015,2015,2015,Agricultural Sciences
S2314-15492015000200009,2314-1549,2314-1549;2314-1549,Revista de historia americana y argentina,brief-report,NA,NA,2015,2015,Human Sciences
S2469-09612015000100008,2469-0961,2469-0961,Estudios de historia de España,book-review,NA,NA,2015,2016,Human Sciences
S1851-96282015000200001,1851-9628,1851-9628,Runa,research-article,NA,NA,2015,2016,Human Sciences
S0004-48222015000400010,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,NA,NA,2015,2016,Exact and Earth Sciences
S2314-25612015000200001,2314-2561,2314-2561,Educación Física y Ciencia,research-article,2015,2015,2015,2016,Human Sciences
S1852-99922016000200004,1852-9992,1852-9992,Revista argentina de radiología,research-article,2015,2016,2016,2016,Health Sciences
S1852-62332016000100001,1852-6233,1852-6233,BAG. Journal of basic and applied genetics,research-article,2015,2016,2016,2016,Biological Sciences;Health Sciences
S1852-38622016000300006,1852-3862,1852-3862,Insuficiencia cardíaca,case-report,2016,2016,2016,2016,Health Sciences
S1666-77192015000200014,1666-7719,1666-7719;2346-9129,Fave. Sección ciencias agrarias,research-article,NA,NA,2015,2016,Agricultural Sciences
S0325-82382015000200009,0325-8238,0325-8238;2525-1627,Folia Histórica del Nordeste,research-article,2015,2015,2015,2016,Applied Social Sciences;Human Sciences
S1514-79912017000100006,1514-7991,1514-7991,Revista argentina de antropología biológica,research-article,NA,NA,2017,2017,Biological Sciences
S1851-16942015000200002,1851-1694,1851-1694,Avá,research-article,2016,2016,2015,2017,Applied Social Sciences
S1851-98142016000200011,1851-9814,1851-9814,Apuntes de investigación del CECYP,research-article,NA,NA,2016,2017,Applied Social Sciences
S1851-96362002000200003,1851-9636,1851-9636,Análisis filosófico,research-article,NA,NA,2002,2017,Human Sciences
S1850-00132015000400032,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,brief-report,NA,NA,2015,2017,Human Sciences
S0325-75412017000100008,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,rapid-communication,2016,2016,2017,2017,Biological Sciences
S1668-80902016000200008,1668-8090,1668-8090,Andes,book-review,NA,NA,2016,2017,Human Sciences
S1852-99922017000200001,1852-9992,1852-9992,Revista argentina de radiología,editorial,NA,NA,2017,2017,Health Sciences
S2362-20242014000100002,2362-2024,2362-2024,Anales del Instituto de Arte Americano e Investigaciones Estéticas. Mario J. Buschiazzo,editorial,NA,NA,2014,2017,Human Sciences
S0004-48222016000400008,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,NA,NA,2016,2017,Exact and Earth Sciences
S0373-56802017000100011,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,NA,NA,2017,2017,Biological Sciences
S1852-42222014000200001,1852-4222,1852-4418;1852-4222,SaberEs,research-article,2013,2014,2014,2017,Applied Social Sciences
S0325-00752017000400001,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,editorial,NA,NA,2017,2017,Health Sciences
S1853-35232018000400005,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,NA,NA,2018,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S2469-09612017000200007,2469-0961,2469-0961,Estudios de historia de España,book-review,NA,NA,2017,2018,Human Sciences
S0073-34072016000100007,0073-3407,0073-3407;1850-4884,El hornero,rapid-communication,2016,2016,2016,2018,Biological Sciences
S2468-99632016000200004,2468-9963,0328-0101;2468-9963,Delito y sociedad,research-article,2016,2016,2016,2018,Human Sciences
S1852-04992017000100012,1852-0499,1852-0499,Prismas,book-review,NA,NA,2017,2018,Human Sciences
S1668-81042011000100009,1668-8104,1668-8104,Cuadernos de la Facultad de Humanidades y Ciencias Sociales. Universidad Nacional de Jujuy,research-article,NA,NA,2011,2018,Applied Social Sciences;Human Sciences
S0325-29572018000100011,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,research-article,2017,2017,2018,2018,Biological Sciences;Health Sciences
S1669-68402017000200006,1669-6840,1669-6840,Revista veterinaria,research-article,2016,2017,2017,2018,Agricultural Sciences;Engineering
S1850-37482015000400003,1850-3748,1850-3748,Revista argentina de cardiología,editorial,NA,NA,2015,2018,Health Sciences
S1851-88932017000100004,1851-8893,1851-8893,Orientación y sociedad,research-article,NA,NA,2017,2018,Human Sciences
S1852-62332018000100003,1852-6233,1852-6233,BAG. Journal of basic and applied genetics,research-article,2017,2018,2018,2018,Biological Sciences;Health Sciences
S1850-37482016000500017,1850-3748,1850-3748,Revista argentina de cardiología,abstract,NA,NA,2016,2018,Health Sciences
S1850-37482017000200016,1850-3748,1850-3748,Revista argentina de cardiología,research-article,NA,NA,2017,2018,Health Sciences
S1852-73292000000200001,1852-7329,1852-7329,Multequina,research-article,2000,2000,2000,2018,Agricultural Sciences;Biological Sciences
S2314-27662017000100007,2314-2766,2314-2766,Relaciones internacionales,research-article,2015,2017,2017,2018,Human Sciences
S0325-00752018000500009,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,brief-report,2017,2018,2018,2018,Health Sciences
S0025-76802018000800004,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,2018,2018,2018,2019,Health Sciences
S0325-00752019000100024,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,case-report,2018,2018,2019,2019,Health Sciences
S1853-43922018000200010,1853-4392,1853-4392,Estudios Socioterritoriales,research-article,2018,2018,2018,2019,Human Sciences
S1851-16862016000100027,1851-1686,1851-1686,Anuario de investigaciones,research-article,2016,2016,2016,2019,Human Sciences
S0325-00752019000200008,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,2017,2018,2019,2019,Health Sciences
S0325-00752019000300004,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,2018,2018,2019,2019,Health Sciences
S1851-300X2018000400001,1851-300X,1851-300X,Revista argentina de dermatología,research-article,2018,2018,2018,2019,Health Sciences
S1852-38622019000100012,1852-3862,1852-3862,Insuficiencia cardíaca,research-article,2018,2019,2019,2019,Health Sciences
S1852-74342019000300012,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,2019,2019,2019,2019,Health Sciences
S1668-80902019000100007,1668-8090,1668-8090,Andes,research-article,2017,2018,2019,2019,Human Sciences
S1852-85622019000100008,1852-8562,1852-8562,Población y sociedad,book-review,NA,NA,2019,2019,Applied Social Sciences;Human Sciences
S0025-76802019000800018,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,2018,2019,2019,2019,Health Sciences
S1853-86652019000200026,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,brief-report,2017,2018,2019,2020,Agricultural Sciences
S1852-04992019000100161,1852-0499,1852-0499,Prismas,book-review,NA,NA,2019,2020,Human Sciences
S1853-35232019000200069,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2018,2019,2020,"Applied Social Sciences;Linguistics, Letters and Arts"
S0524-97672019000200001,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,brief-report,NA,NA,2019,2020,Human Sciences
S0325-29572020000200004,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,research-article,2019,2019,2020,2020,Biological Sciences;Health Sciences
S1851-96012020000100104,1851-9601,1851-9601,Postdata,book-review,NA,NA,2020,2020,Human Sciences
S1853-19702018000200021,1853-1970,1853-1970,Revista SAAP,research-article,NA,NA,2018,2020,Applied Social Sciences
S2362-36752019000500001,2362-3675,0327-4411;2362-3675,Revista argentina de reumatología,editorial,NA,NA,2019,2020,Health Sciences
S1995-77852019000200002,1995-7785,1995-7785,Propuesta educativa,brief-report,NA,NA,2019,2020,Human Sciences
S1669-23142019000200242,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,2017,2018,2019,2020,Agricultural Sciences
S1853-86652020000200015,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2019,2020,2020,2020,Agricultural Sciences
S1851-17322020000300817,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2019,2019,2020,2021,Applied Social Sciences
S1853-35232020000400079,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2020,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1851-300X2020000300071,1851-300X,1851-300X,Revista argentina de dermatología,research-article,NA,NA,2020,2021,Health Sciences
S1850-37482019000600506,1850-3748,1850-3748,Revista argentina de cardiología,letter,NA,NA,2019,2019,Health Sciences
S1852-48262021000100002,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2020,2020,2021,2021,Human Sciences
S1852-16062018000100050,1852-1606,1852-1606,Sociohistórica,research-article,2017,2017,2018,2021,Human Sciences
S1667-89902019000300547,1667-8990,1667-8682;1667-8990,Salud(i)Ciencia,undefined,NA,NA,2019,2019,Health Sciences
S1853-36552021000100055,1853-3655,1853-3655,Cuaderno urbano,research-article,NA,NA,2021,2021,Applied Social Sciences
S1852-74342020000300189,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,2020,2020,2020,2021,Health Sciences
S1853-35232021000500055,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2021,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1850-275X2021000200133,1850-275X,1850-275X,Cuadernos de antropología social,undefined,NA,NA,2021,2021,Human Sciences
S1605-25282007000800001,1605-2528,1605-2528;2075-5023,Ecología en Bolivia,research-article,NA,NA,2007,2008,Biological Sciences
S1024-06752003000300014,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,rapid-communication,NA,NA,2003,2009,Health Sciences
S1652-67762006000100006,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2006,2011,Biological Sciences;Health Sciences
S1012-29662009000200006,1012-2966,1012-2966,Gaceta Médica Boliviana,research-article,2009,2009,2009,2011,Health Sciences
S1990-74512011000100010,1990-7451,1990-7451,Tinkazos,book-review,NA,NA,2011,2011,Applied Social Sciences
S2077-33231998000200015,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,1998,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-33232010000100006,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2010,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1817-74332009000200010,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,review-article,2009,2009,2009,2013,Health Sciences
S1024-06752012000300007,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,case-report,NA,NA,2012,2013,Health Sciences
S2077-33232013000200016,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2013,2014,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1817-74332014000100014,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,letter,NA,NA,2014,2014,Health Sciences
S1726-89582014000200016,1726-8958,1726-8958,Revista Médica La Paz,news,NA,NA,2014,2015,Health Sciences
S1997-40432012000300011,1997-4043,1997-4043,Revista Integra Educativa,research-article,NA,NA,2012,2015,Applied Social Sciences;Exact and Earth Sciences
S1652-67762015000100005,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2015,2015,Biological Sciences;Health Sciences
S2077-21612015000200009,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2014,2015,2015,2015,Applied Social Sciences
S2074-47062016000100006,2074-4706,2074-4706,Revista Latinoamericana de Desarrollo Económico,research-article,2016,2016,2016,2016,Applied Social Sciences
S2077-33232016000100005,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,2015,2016,2016,2016,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2518-44312016000200004,2518-4431,1814-6333;2518-4431,Investigación & Desarrollo,research-article,2016,2016,2016,2017,Engineering
S1652-67762017000100012,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2017,2017,Biological Sciences;Health Sciences
S2077-21612018000100001,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2017,2017,2018,2018,Applied Social Sciences
S2310-02652017000200005,2310-0265,2310-0265,Revista CON-CIENCIA,research-article,2017,2017,2017,2018,Biological Sciences;Health Sciences
S1562-38232017000200005,1562-3823,1562-3823,Revista Boliviana de Física,research-article,2017,2017,2017,2019,Exact and Earth Sciences
S2225-87872018000200006,2225-8787,2225-8787,"Revista Ciencia, Tecnología e Innovación",research-article,2018,2018,2018,2019,Applied Social Sciences
S2311-25812019000100001,2311-2581,2311-2581,Journal of the Selva Andina Animal Science,brief-report,NA,NA,2019,2019,Agricultural Sciences;Biological Sciences;Engineering
S1683-07892006000100008,1683-0789,1683-0789,Acta Nova,research-article,NA,NA,2006,2020,Exact and Earth Sciences
S1994-37332020000100006,1994-3733,1994-3733,Revista Perspectivas,research-article,2020,2020,2020,2020,Applied Social Sciences
S2074-47062020000200005,2074-4706,2074-4706,Revista Latinoamericana de Desarrollo Económico,research-article,2020,2020,2020,2020,Applied Social Sciences
S2616-79642020000400012,2616-7964,L:2616-7964;2616-7964,Horizontes Revista de Investigación en Ciencias de la Educación,research-article,2020,2020,2020,2021,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1652-67762021000100013,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2021,2021,Biological Sciences;Health Sciences
S0100-84551997000400020,0100-8455,0100-8455;1678-4502,Brazilian Journal of Genetics,research-article,1996,NA,1997,1998,Biological Sciences
S0074-02761998000100016,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,1997,1997,1998,1998,Biological Sciences;Health Sciences
S0074-02761997000100012,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,undefined,1996,1996,1997,1998,Biological Sciences;Health Sciences
S0102-86501998000300006,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,1998,1998,1998,1998,Health Sciences
S1415-47571998000100004,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,research-article,1997,NA,1998,1999,Biological Sciences
S0102-69091997000300013,0102-6909,0102-6909;1806-9053,Revista Brasileira de Ciências Sociais,abstract,NA,NA,1997,1999,Human Sciences
S0036-46651998000500010,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,case-report,1997,1998,1998,1999,Biological Sciences;Health Sciences
S0101-32621997000100005,0101-3262,1678-7110,Cadernos CEDES,research-article,NA,NA,1997,1999,Human Sciences
S0006-87051997000100023,0006-8705,0006-8705;1678-4499,Bragantia,brief-report,NA,1996,1997,1999,Agricultural Sciences
S1415-47571999000200005,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,rapid-communication,1999,NA,1999,1999,Biological Sciences
S0103-97331999000200010,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1999,1999,Exact and Earth Sciences
S0103-06631999000300014,0103-0663,0103-0663,Revista de Odontologia da Universidade de São Paulo,research-article,1998,1999,1999,1999,Health Sciences
S0102-86501999000400001,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,NA,NA,1999,2000,Health Sciences
S0011-52581999000300001,0011-5258,0011-5258;1678-4588,Dados,research-article,1999,NA,1999,2000,Human Sciences
S0004-282X2000000100007,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,2000,2000,Health Sciences
S1516-31802000000300006,1516-3180,1516-3180;1806-9460,Sao Paulo Medical Journal,research-article,1999,1999,2000,2000,Health Sciences
