scielo_id,ISSN_scielo,ISSN,journal,type,year_submitted,year_accepted,year_published,year_published_scielo,subject
S0325-00752007000500003,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,article-commentary,NA,NA,2007,2010,Health Sciences
S1851-96362009000200002,1851-9636,1851-9636,Análisis filosófico,research-article,NA,NA,2009,2010,Human Sciences
S1850-15322006000400004,1850-1532,1850-1532,Revista argentina de neurocirugía,case-report,2006,2006,2006,2010,Health Sciences
S0325-00752010000200014,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,case-report,2009,2009,2010,2010,Health Sciences
S1851-17242008000100018,1851-1724,1851-1724,Circe de clásicos y modernos,article-commentary,2008,2008,2008,2010,"Human Sciences;Linguistics, Letters and Arts"
S0325-75412010000200015,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,rapid-communication,2009,2010,2010,2010,Biological Sciences
S1852-74342010000200005,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,2009,2010,2010,2011,Health Sciences
S1852-77442010000100001,1852-7744,1852-7744,Geoacta,undefined,NA,NA,2010,2011,Exact and Earth Sciences
S1850-20672005000100010,1850-2067,1850-2067,Ciencia del suelo,research-article,2005,2005,2005,2011,Agricultural Sciences
S1852-04992010000100025,1852-0499,1852-0499,Prismas,book-review,NA,NA,2010,2011,Human Sciences
S0004-48222005000300005,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2004,2005,2005,2011,Exact and Earth Sciences
S0004-48222008000300013,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2007,2008,2008,2011,Exact and Earth Sciences
S1667-782X2010000200001,1667-782X,1667-782X,Ecología austral,editorial,NA,NA,2010,2011,Biological Sciences
S1852-62332010000100007,1852-6233,1852-6233,BAG. Journal of basic and applied genetics,research-article,NA,NA,2010,2011,Biological Sciences;Health Sciences
S0327-95452003000300007,0327-9545,0327-9545;1667-5746,Biocell,research-article,2003,2003,2003,2011,Biological Sciences
S1851-31232010000100021,1851-3123,1851-3123,Revista Pilquen,brief-report,NA,NA,2010,2011,"Applied Social Sciences;Linguistics, Letters and Arts"
S0327-93832008000100016,0327-9383,0327-9383;1666-0536,Mastozoología neotropical,review-article,NA,NA,2008,2011,Biological Sciences
S1851-16862005000100015,1851-1686,1851-1686,Anuario de investigaciones,research-article,NA,NA,2005,2011,Human Sciences
S1851-16942008000100008,1851-1694,1851-1694,Avá,research-article,2007,2008,2008,2011,Applied Social Sciences
S1850-37482011000200011,1850-3748,1850-3748,Revista argentina de cardiología,rapid-communication,NA,NA,2011,2011,Health Sciences
S1851-75872009000100002,1851-7587,1851-7587,Revista de Ciencia y Tecnología,research-article,2007,2008,2009,2011,Engineering
S1851-37512011000100003,1851-3751,1851-3751,Memoria americana,research-article,2010,2010,2011,2011,Human Sciences
S0004-48222011000100008,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2010,2010,2011,2011,Exact and Earth Sciences
S1851-23722006000200001,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,2006,2006,2006,2011,Biological Sciences
S1667-782X2011000100009,1667-782X,1667-782X,Ecología austral,research-article,2010,2010,2011,2012,Biological Sciences
S1852-38622006000100010,1852-3862,1852-3862,Insuficiencia cardíaca,undefined,NA,NA,2006,2012,Health Sciences
S1668-80902009000200005,1668-8090,1668-8090,Andes,research-article,NA,NA,2009,2012,Human Sciences
S0025-76802012000200010,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,NA,NA,2012,2012,Health Sciences
S0524-97672012000100002,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,research-article,2010,2011,2012,2012,Human Sciences
S1850-37482012000300005,1850-3748,1850-3748,Revista argentina de cardiología,research-article,2011,2011,2012,2012,Health Sciences
S0327-07932011000100013,0327-0793,0327-0793;1851-8796,Latin American applied research,research-article,2009,2010,2011,2012,Exact and Earth Sciences
S0325-75412012000200005,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,research-article,2011,2012,2012,2012,Biological Sciences
S2313-92772011000200002,2313-9277,2313-9277,Historia de la educación - anuario,research-article,2011,2011,2011,2012,Human Sciences
S1851-37512012000100004,1851-3751,1851-3751,Memoria americana,article-commentary,NA,NA,2012,2012,Human Sciences
S2314-15492011000200001,2314-1549,2314-1549;2314-1549,Revista de historia americana y argentina,research-article,2010,2010,2011,2013,Human Sciences
S0325-29572012000400001,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,editorial,NA,NA,2012,2013,Biological Sciences;Health Sciences
S1851-75872010000200002,1851-7587,1851-7587,Revista de Ciencia y Tecnología,research-article,2009,2010,2010,2013,Engineering
S1666-485X2012000200006,1666-485X,1666-485X;1668-723X,Tópicos,research-article,2012,2012,2012,2013,Human Sciences
S1853-36552011000200002,1853-3655,1853-3655,Cuaderno urbano,research-article,NA,NA,2011,2013,Applied Social Sciences
S1850-20672012000200005,1850-2067,1850-2067,Ciencia del suelo,research-article,2012,2012,2012,2013,Agricultural Sciences
S0025-76802013000400009,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,NA,NA,2013,2013,Health Sciences
S0325-00752013000500019,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,case-report,NA,NA,2013,2013,Health Sciences
S1853-35232013000100020,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2012,2012,2013,2013,"Applied Social Sciences;Linguistics, Letters and Arts"
S1669-23142012000200005,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,editorial,NA,NA,2012,2013,Agricultural Sciences
S1851-96012013000200004,1851-9601,1851-9601,Postdata,research-article,NA,NA,2013,2014,Human Sciences
S1851-00272013000200008,1851-0027,1851-0027,Comechingonia,brief-report,2012,2013,2013,2014,Human Sciences
S1851-37432013000200006,1851-3743,1851-3743,Acta toxicológica argentina,case-report,2011,2012,2013,2014,Biological Sciences
S1852-96152013000200012,1852-9615,1852-9615,Cuadernos del CILHA,book-review,NA,NA,2013,2014,"Linguistics, Letters and Arts"
S1851-16862011000100063,1851-1686,1851-1686,Anuario de investigaciones,research-article,2011,2011,2011,2014,Human Sciences
S1851-75872014000100008,1851-7587,1851-7587,Revista de Ciencia y Tecnología,research-article,NA,NA,2014,2014,Engineering
S1852-45082014000100004,1852-4508,1852-4508,Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural,research-article,2014,2014,2014,2014,Human Sciences
S2314-15492014000100008,2314-1549,2314-1549;2314-1549,Revista de historia americana y argentina,research-article,NA,NA,2014,2014,Human Sciences
S1995-77852013000100017,1995-7785,1995-7785,Propuesta educativa,book-review,NA,NA,2013,2014,Human Sciences
S1853-35232014000100014,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2012,2013,2014,2014,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-48342014000200004,1852-4834,0326-4815;1852-4834,Acta Odontológica Latinoamericana,research-article,NA,NA,2014,2014,Health Sciences
S1514-79912013000100007,1514-7991,1514-7991,Revista argentina de antropología biológica,research-article,2013,2013,2013,2015,Biological Sciences
S1851-23722014000300004,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,2013,2014,2014,2015,Biological Sciences
S1668-80902014000200006,1668-8090,1668-8090,Andes,research-article,2011,2013,2014,2015,Human Sciences
S1851-28792014000200004,1851-2879,1851-2879,Quinto sol,research-article,2013,2014,2014,2015,Human Sciences
S1851-00272014000200004,1851-0027,1851-0027,Comechingonia,research-article,2014,2014,2014,2015,Human Sciences
S1852-73292005000100001,1852-7329,1852-7329,Multequina,research-article,2005,2005,2005,2015,Agricultural Sciences;Biological Sciences
S1853-86652015000100005,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,brief-report,2014,2015,2015,2015,Agricultural Sciences
S1851-46692015000100009,1851-4669,1851-4669,Anclajes,book-review,NA,NA,2015,2015,"Linguistics, Letters and Arts"
S1669-23142015000200013,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,2014,2015,2015,2015,Agricultural Sciences
S0025-76802015000400014,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),editorial,NA,NA,2015,2015,Health Sciences
S1851-98142013000200006,1851-9814,1851-9814,Apuntes de investigación del CECYP,research-article,NA,NA,2013,2015,Applied Social Sciences
S1853-86652015000200009,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2015,2015,2015,2015,Agricultural Sciences
S2314-15492015000200010,2314-1549,2314-1549;2314-1549,Revista de historia americana y argentina,book-review,NA,NA,2015,2015,Human Sciences
S2469-09612015000200004,2469-0961,2469-0961,Estudios de historia de España,research-article,NA,NA,2015,2016,Human Sciences
S1851-31232015000300003,1851-3123,1851-3123,Revista Pilquen,research-article,2015,2015,2015,2016,"Applied Social Sciences;Linguistics, Letters and Arts"
S1851-37512015000200003,1851-3751,1851-3751,Memoria americana,research-article,2015,2015,2015,2016,Human Sciences
S2314-25612015000200006,2314-2561,2314-2561,Educación Física y Ciencia,research-article,2015,2016,2015,2016,Human Sciences
S1852-48342016000100005,1852-4834,0326-4815;1852-4834,Acta Odontológica Latinoamericana,research-article,NA,NA,2016,2016,Health Sciences
S1852-62332016000100008,1852-6233,1852-6233,BAG. Journal of basic and applied genetics,brief-report,NA,NA,2016,2016,Biological Sciences;Health Sciences
S1851-16862014000100013,1851-1686,1851-1686,Anuario de investigaciones,research-article,2014,2014,2014,2016,Human Sciences
S1853-63792014000100003,1853-6379,1853-6379,Argos,research-article,2014,2014,2014,2016,Human Sciences
S0325-82382015000200004,0325-8238,0325-8238;2525-1627,Folia Histórica del Nordeste,research-article,2015,2015,2015,2016,Applied Social Sciences;Human Sciences
S0325-82382015000100006,0325-8238,0325-8238;2525-1627,Folia Histórica del Nordeste,research-article,2014,2015,2015,2017,Applied Social Sciences;Human Sciences
S1850-11682015000200008,1850-1168,0327-358X;1850-1168,Anales (Asociación Física Argentina),research-article,2015,2015,2015,2017,Exact and Earth Sciences
S1851-98142016000200003,1851-9814,1851-9814,Apuntes de investigación del CECYP,research-article,NA,NA,2016,2017,Applied Social Sciences
S1853-17842016000200012,1853-1784,1853-1784,Revista de historia del derecho,book-review,NA,NA,2016,2017,Applied Social Sciences
S1850-00132015000400009,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,brief-report,NA,NA,2015,2017,Human Sciences
S1852-42492011000100001,1852-4249,1852-4249,Papers in physics,research-article,NA,NA,2011,2017,Engineering;Exact and Earth Sciences
S1850-00132017000100006,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,research-article,NA,NA,2017,2017,Human Sciences
S1852-99922017000200012,1852-9992,1852-9992,Revista argentina de radiología,brief-report,NA,NA,2017,2017,Health Sciences
S2362-20242012000100001,2362-2024,2362-2024,Anales del Instituto de Arte Americano e Investigaciones Estéticas. Mario J. Buschiazzo,letter,NA,NA,2012,2017,Human Sciences
S1515-59942017000100008,1515-5994,1515-5994,Mundo agrario,research-article,2015,2017,2017,2017,Applied Social Sciences;Human Sciences
S1852-16062017000100004,1852-1606,1852-1606,Sociohistórica,research-article,2016,2017,2017,2017,Human Sciences
S1852-42222010000100001,1852-4222,1852-4418;1852-4222,SaberEs,research-article,NA,NA,2010,2017,Applied Social Sciences
S0325-00752017000400012,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,2016,2017,2017,2017,Health Sciences
S1853-35232018000200005,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,NA,NA,2018,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S0325-00752017000600021,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,undefined,2017,2017,2017,2018,Health Sciences
S0073-34072016000100004,0073-3407,0073-3407;1850-4884,El hornero,research-article,2015,2016,2016,2018,Biological Sciences
S2362-33492016000100003,2362-3349,1851-6297;2362-3349,Revista de la Escuela de Ciencias de la Educación,research-article,2016,2016,2016,2018,Applied Social Sciences
S0327-07932013000200004,0327-0793,0327-0793;1851-8796,Latin American applied research,research-article,2012,2012,2013,2018,Exact and Earth Sciences
S1668-81042015000200005,1668-8104,1668-8104,Cuadernos de la Facultad de Humanidades y Ciencias Sociales. Universidad Nacional de Jujuy,research-article,NA,NA,2015,2018,Applied Social Sciences;Human Sciences
S0325-29572018000100015,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,book-review,NA,NA,2018,2018,Biological Sciences;Health Sciences
S1669-68402017000200002,1669-6840,1669-6840,Revista veterinaria,research-article,2016,2017,2017,2018,Agricultural Sciences;Engineering
S1850-37482015000400002,1850-3748,1850-3748,Revista argentina de cardiología,editorial,NA,NA,2015,2018,Health Sciences
S1851-88932017000100003,1851-8893,1851-8893,Orientación y sociedad,research-article,2017,2017,2017,2018,Human Sciences
S1852-62332018000100006,1852-6233,1852-6233,BAG. Journal of basic and applied genetics,research-article,2017,2018,2018,2018,Biological Sciences;Health Sciences
S1850-37482016000500009,1850-3748,1850-3748,Revista argentina de cardiología,abstract,NA,NA,2016,2018,Health Sciences
S1852-48262017000100015,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,NA,NA,NA,2018,Human Sciences
S1852-73292000000200004,1852-7329,1852-7329,Multequina,research-article,2000,2000,2000,2018,Agricultural Sciences;Biological Sciences
S2314-27662016000100008,2314-2766,2314-2766,Relaciones internacionales,research-article,2015,2016,2016,2018,Human Sciences
S0325-00752018000500021,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,case-report,2018,2018,2018,2018,Health Sciences
S0025-76802018000800013,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,2018,2018,2018,2019,Health Sciences
S0325-00752019000100026,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,brief-report,NA,NA,2019,2019,Health Sciences
S1853-04002018000100012,1853-0400,1853-0400,Revista del Museo Argentino de Ciencias Naturales,research-article,NA,NA,2018,2019,Biological Sciences;Exact and Earth Sciences
S1851-16862015000200006,1851-1686,1851-1686,Anuario de investigaciones,research-article,2015,2015,2015,2019,Human Sciences
S0073-34072017000200014,0073-3407,0073-3407;1850-4884,El hornero,review-article,NA,NA,2017,2019,Biological Sciences
S0325-00752019000300022,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,case-report,2018,2018,2019,2019,Health Sciences
S0025-76802019000400001,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,NA,NA,2019,2019,Health Sciences
S1852-38622019000100009,1852-3862,1852-3862,Insuficiencia cardíaca,research-article,2018,2019,2019,2019,Health Sciences
S1852-14792019000100006,1852-1479,0325-2221;1852-1479,Relaciones,research-article,NA,NA,2019,2019,Human Sciences
S1668-80902019000100001,1668-8090,1668-8090,Andes,research-article,2017,2018,2019,2019,Human Sciences
S1852-85622019000100005,1852-8562,1852-8562,Población y sociedad,research-article,2018,2019,2019,2019,Applied Social Sciences;Human Sciences
S0025-76802019000800014,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,NA,NA,2019,2019,Health Sciences
S1666-77192019000200006,1666-7719,1666-7719;2346-9129,Fave. Sección ciencias agrarias,research-article,2019,2019,2019,2020,Agricultural Sciences
S2362-20242019000200012,2362-2024,2362-2024,Anales del Instituto de Arte Americano e Investigaciones Estéticas. Mario J. Buschiazzo,book-review,NA,NA,2019,2020,Human Sciences
S1853-35232019000300211,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2017,2018,2019,2020,"Applied Social Sciences;Linguistics, Letters and Arts"
S0524-97672019000200005,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,research-article,2017,2018,2019,2020,Human Sciences
S1852-73532019000200003,1852-7353,1852-7353,Revista latinoamericana de filosofía,research-article,2019,2019,2019,2020,Human Sciences
S1851-96012020000100061,1851-9601,1851-9601,Postdata,research-article,NA,NA,2020,2020,Human Sciences
S1853-19702018000100081,1853-1970,1853-1970,Revista SAAP,research-article,NA,NA,2018,2020,Applied Social Sciences
S2362-36752020000100002,2362-3675,0327-4411;2362-3675,Revista argentina de reumatología,research-article,NA,NA,2020,2020,Health Sciences
S1995-77852019000200009,1995-7785,1995-7785,Propuesta educativa,research-article,NA,NA,2019,2020,Human Sciences
S1669-23142019000200182,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,2017,2017,2019,2020,Agricultural Sciences
S1853-86652020000200018,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2020,2020,2020,2020,Agricultural Sciences
S1850-275X2020000200087,1850-275X,1850-275X,Cuadernos de antropología social,research-article,2019,2020,2020,2021,Human Sciences
S1853-35232020000400030,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2020,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-48262020000200010,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2019,2020,2020,2021,Human Sciences
S1850-37482020000500415,1850-3748,1850-3748,Revista argentina de cardiología,editorial,NA,NA,2020,2021,Health Sciences
S1853-35232020000900061,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-16062018000100051,1852-1606,1852-1606,Sociohistórica,research-article,NA,NA,2018,2021,Human Sciences
S1515-59942020000300156,1515-5994,1515-5994,Mundo agrario,research-article,2020,2020,2020,2021,Applied Social Sciences;Human Sciences
S1668-56282021000100005,1668-5628,1668-5628,La trama de la comunicación,research-article,2020,2020,2021,2021,Applied Social Sciences
S1853-12962021000100055,1853-1296,1853-1296,La zaranda de ideas,research-article,2021,2021,2021,2021,Applied Social Sciences
S1853-35232021000300040,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2017,2018,2021,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S0025-76802021000600001,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,NA,NA,2021,2021,Health Sciences
S1852-42062018000300035,1852-4206,1852-4206,Revista Argentina de Ciencias del Comportamiento,research-article,2018,2018,2018,2018,Biological Sciences;Human Sciences
S1024-06752002000100017,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,rapid-communication,NA,NA,2002,2009,Health Sciences
S1990-74512007000100008,1990-7451,1990-7451,Tinkazos,research-article,NA,NA,2007,2010,Applied Social Sciences
S1012-29662009000200011,1012-2966,1012-2966,Gaceta Médica Boliviana,review-article,2009,2009,2009,2011,Health Sciences
S1817-74332011000100004,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,research-article,2011,2011,2011,2011,Health Sciences
S2077-33232007000200006,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2007,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-33232000000100014,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2000,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1817-74332009000100012,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,review-article,NA,NA,2009,2013,Health Sciences
S1024-06752012000300008,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,research-article,NA,NA,2012,2013,Health Sciences
S1994-37332013000200001,1994-3733,1994-3733,Revista Perspectivas,research-article,2013,2013,2013,2013,Applied Social Sciences
S1817-74332014000100003,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,research-article,2014,2014,2014,2014,Health Sciences
S2077-33232014000200001,2077-3323,2077-3323,Revista Ciencia y Cultura,editorial,NA,NA,2014,2015,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1997-40432013000300002,1997-4043,1997-4043,Revista Integra Educativa,research-article,2013,2013,2013,2015,Applied Social Sciences;Exact and Earth Sciences
S1652-67762015000100010,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2015,2015,Biological Sciences;Health Sciences
S2077-21612012000100001,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,NA,NA,2012,2015,Applied Social Sciences
S2223-30322015000200007,2223-3032,2223-3032,Revista de Investigacion Psicologica,research-article,2015,2015,2015,2016,Human Sciences
S2223-30322016000100007,2223-3032,2223-3032,Revista de Investigacion Psicologica,research-article,NA,NA,2016,2016,Human Sciences
S1817-74332016000200005,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,research-article,2016,2016,2016,2017,Health Sciences
S2518-44312017000100001,2518-4431,1814-6333;2518-4431,Investigación & Desarrollo,editorial,NA,NA,2017,2017,Engineering
S2077-21612018000100004,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2017,2018,2018,2018,Applied Social Sciences
S2310-02652017000100009,2310-0265,2310-0265,Revista CON-CIENCIA,research-article,2017,2017,2017,2018,Biological Sciences;Health Sciences
S1562-38232017000200006,1562-3823,1562-3823,Revista Boliviana de Física,research-article,2017,2017,2017,2019,Exact and Earth Sciences
S1562-38232018000200004,1562-3823,1562-3823,Revista Boliviana de Física,research-article,2018,2018,2018,2019,Exact and Earth Sciences
S2308-38592019000100007,2308-3859,2308-3859,Journal of the Selva Andina Biosphere,brief-report,2018,2019,2019,2019,Agricultural Sciences;Biological Sciences;Engineering;Exact and Earth Sciences
S1683-07892006000200006,1683-0789,1683-0789,Acta Nova,research-article,NA,NA,2006,2020,Exact and Earth Sciences
S2415-06222019000100004,2415-0622,2415-0622;2415-0630,Economía Coyuntural,research-article,2018,2019,2019,2020,Exact and Earth Sciences
S2074-47062020000200003,2074-4706,2074-4706,Revista Latinoamericana de Desarrollo Económico,research-article,2020,2020,2020,2020,Applied Social Sciences
S2616-79642020000400001,2616-7964,L:2616-7964;2616-7964,Horizontes Revista de Investigación en Ciencias de la Educación,editorial,NA,NA,2020,2021,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-21612021000200006,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2021,2021,2021,2021,Applied Social Sciences
S0100-84551997000400003,0100-8455,0100-8455;1678-4502,Brazilian Journal of Genetics,research-article,1997,NA,1997,1998,Biological Sciences
S0074-02761998000100018,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,1997,1997,1998,1998,Biological Sciences;Health Sciences
S0074-02761997000100004,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,undefined,1995,1996,1997,1998,Biological Sciences;Health Sciences
S0102-86501998000100006,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,NA,NA,1998,1998,Health Sciences
S1415-47571998000100002,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,research-article,1997,NA,1998,1999,Biological Sciences
S0102-69091997000300011,0102-6909,0102-6909;1806-9053,Revista Brasileira de Ciências Sociais,abstract,NA,NA,1997,1999,Human Sciences
S0036-46651998000500003,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,research-article,1998,1998,1998,1999,Biological Sciences;Health Sciences
S0101-32621997000100001,0101-3262,1678-7110,Cadernos CEDES,brief-report,NA,NA,1997,1999,Human Sciences
S0006-87051997000100015,0006-8705,0006-8705;1678-4499,Bragantia,research-article,NA,1996,1997,1999,Agricultural Sciences
S1415-47571999000200003,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,research-article,1998,NA,1999,1999,Biological Sciences
S0103-97331999000200006,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1999,1999,Exact and Earth Sciences
S0103-06631999000200007,0103-0663,0103-0663,Revista de Odontologia da Universidade de São Paulo,research-article,1998,1998,1999,1999,Health Sciences
S0103-90161999000400033,0103-9016,1678-992X,Scientia Agricola,research-article,1998,1999,1999,2000,Agricultural Sciences
S0101-20611999000200022,0101-2061,0101-2061;1678-457X,Food Science and Technology,research-article,1999,1999,1999,2000,Agricultural Sciences
S0004-282X2000000100003,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,2000,2000,Health Sciences
