scielo_id,ISSN_scielo,ISSN,journal,type,year_submitted,year_accepted,year_published,year_published_scielo,subject
S1850-37482011000200024,1850-3748,1850-3748,Revista argentina de cardiología,letter,NA,NA,2011,2011,Health Sciences
S1850-66662009000200001,1850-6666,1850-6666,Revista electrónica de investigación en educación en ciencias,research-article,NA,NA,2009,2011,Human Sciences
S1850-20672011000100007,1850-2067,1850-2067,Ciencia del suelo,research-article,2011,2011,2011,2011,Agricultural Sciences
S0004-48222011000100007,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2010,2010,2011,2011,Exact and Earth Sciences
S1851-23722009000200006,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,2008,2009,2009,2011,Biological Sciences
S1667-782X2011000100003,1667-782X,1667-782X,Ecología austral,research-article,2010,2011,2011,2012,Biological Sciences
S1852-38622006000100005,1852-3862,1852-3862,Insuficiencia cardíaca,research-article,NA,NA,2006,2012,Health Sciences
S1852-57682011000200004,1852-5768,1852-5768,Cuadernos de herpetología,research-article,NA,NA,2011,2012,Biological Sciences
S0327-93832011000200008,0327-9383,0327-9383;1666-0536,Mastozoología neotropical,research-article,2010,2010,2011,2012,Biological Sciences
S0524-97672012000100012,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,book-review,NA,NA,2012,2012,Human Sciences
S1666-94792012000100003,1666-9479,1666-9479,Serie correlación geológica,research-article,2011,2011,2012,2012,Exact and Earth Sciences
S0327-07932011000100004,0327-0793,0327-0793;1851-8796,Latin American applied research,research-article,2009,2010,2011,2012,Exact and Earth Sciences
S0325-75412012000200007,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,rapid-communication,2011,2012,2012,2012,Biological Sciences
S2313-92772011000200001,2313-9277,2313-9277,Historia de la educación - anuario,research-article,2011,2011,2011,2012,Human Sciences
S1851-30182011000200006,1851-3018,1851-3018,Revista industrial y agrícola de Tucumán,research-article,NA,NA,2011,2012,Agricultural Sciences
S1850-373X2012000200021,1850-373X,1850-373X,Intersecciones en antropología,book-review,NA,NA,2012,2013,Human Sciences
S0325-29572012000400015,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,research-article,NA,NA,2012,2013,Biological Sciences;Health Sciences
S1851-75872010000200001,1851-7587,1851-7587,Revista de Ciencia y Tecnología,research-article,2008,2010,2010,2013,Engineering
S1666-485X2012000200004,1666-485X,1666-485X;1668-723X,Tópicos,research-article,2012,2012,2012,2013,Human Sciences
S1850-275X2012000200005,1850-275X,1850-275X,Cuadernos de antropología social,research-article,2012,2012,2012,2013,Human Sciences
S1850-20672012000200010,1850-2067,1850-2067,Ciencia del suelo,research-article,2012,2012,2012,2013,Agricultural Sciences
S1851-75872013000100012,1851-7587,1851-7587,Revista de Ciencia y Tecnología,research-article,NA,NA,2013,2013,Engineering
S0325-00752013000500010,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,NA,NA,2013,2013,Health Sciences
S1853-35232013000100006,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2012,2012,2013,2013,"Applied Social Sciences;Linguistics, Letters and Arts"
S1851-88932013000100002,1851-8893,1851-8893,Orientación y sociedad,research-article,2013,2013,2013,2013,Human Sciences
S1852-04992013000200010,1852-0499,1852-0499,Prismas,article-commentary,NA,NA,2013,2014,Human Sciences
S1851-00272013000200002,1851-0027,1851-0027,Comechingonia,brief-report,2012,2013,2013,2014,Human Sciences
S1668-80902013000200007,1668-8090,1668-8090,Andes,book-review,NA,NA,2013,2014,Human Sciences
S1850-373X2013000100019,1850-373X,1850-373X,Intersecciones en antropología,research-article,2012,2012,2013,2014,Human Sciences
S1851-16862011000100081,1851-1686,1851-1686,Anuario de investigaciones,research-article,2011,2011,2011,2014,Human Sciences
S2250-639X2013000300003,2250-639X,2250-639X;2250-639X,Revista argentina de cirugía,undefined,NA,NA,2013,2014,Health Sciences
S1851-17322014000200006,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2012,2013,2014,2014,Applied Social Sciences
S2314-15492014000100002,2314-1549,2314-1549;2314-1549,Revista de historia americana y argentina,research-article,2013,2014,2014,2014,Human Sciences
S1995-77852013000100015,1995-7785,1995-7785,Propuesta educativa,book-review,NA,NA,2013,2014,Human Sciences
S1853-35232014000300002,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2012,2013,2014,2014,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-96152014000200005,1852-9615,1852-9615,Cuadernos del CILHA,research-article,2014,2014,2014,2014,"Linguistics, Letters and Arts"
S1853-984X2014000100002,1853-984X,1853-984X,Temas y Debates,research-article,2012,2013,2014,2015,Applied Social Sciences
S1851-23722014000300011,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,NA,NA,2014,2015,Biological Sciences
S1669-68402013000200009,1669-6840,1669-6840,Revista veterinaria,research-article,2013,2013,2013,2015,Agricultural Sciences;Engineering
S1851-28792014000200002,1851-2879,1851-2879,Quinto sol,research-article,2013,2014,2014,2015,Human Sciences
S1851-00272014000200003,1851-0027,1851-0027,Comechingonia,research-article,2014,2014,2014,2015,Human Sciences
S1851-17322015000100007,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2014,2014,2015,2015,Applied Social Sciences
S1853-86652015000100009,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2014,2014,2015,2015,Agricultural Sciences
S1852-99922015000200008,1852-9992,1852-9992,Revista argentina de radiología,letter,NA,NA,2015,2015,Health Sciences
S1669-23142015000200007,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,2014,2015,2015,2015,Agricultural Sciences
S0025-76802015000400010,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,2015,2015,2015,2015,Health Sciences
S1851-98142013000200005,1851-9814,1851-9814,Apuntes de investigación del CECYP,research-article,NA,NA,2013,2015,Applied Social Sciences
S1851-30182014000100004,1851-3018,1851-3018,Revista industrial y agrícola de Tucumán,research-article,NA,NA,2014,2015,Agricultural Sciences
S2314-15492015000200008,2314-1549,2314-1549;2314-1549,Revista de historia americana y argentina,research-article,2015,2015,2015,2015,Human Sciences
S2469-09612015000100007,2469-0961,2469-0961,Estudios de historia de España,book-review,NA,NA,2015,2016,Human Sciences
S1852-04992018000100075,1852-0499,1852-0499,Prismas,research-article,2017,2018,2018,2019,Human Sciences
S0004-48222015000400002,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,NA,NA,2015,2016,Exact and Earth Sciences
S2314-25612015000200007,2314-2561,2314-2561,Educación Física y Ciencia,research-article,2015,2015,2015,2016,Human Sciences
S1852-48342016000100007,1852-4834,0326-4815;1852-4834,Acta Odontológica Latinoamericana,research-article,NA,NA,2016,2016,Health Sciences
S1852-62332016000100005,1852-6233,1852-6233,BAG. Journal of basic and applied genetics,research-article,2015,2016,2016,2016,Biological Sciences;Health Sciences
S1851-16862014000100027,1851-1686,1851-1686,Anuario de investigaciones,research-article,2014,2014,2014,2016,Human Sciences
S1853-63792014000100008,1853-6379,1853-6379,Argos,book-review,NA,NA,2014,2016,Human Sciences
S0325-82382015000200012,0325-8238,0325-8238;2525-1627,Folia Histórica del Nordeste,research-article,2015,2015,2015,2016,Applied Social Sciences;Human Sciences
S1514-79912017000100009,1514-7991,1514-7991,Revista argentina de antropología biológica,research-article,NA,NA,2017,2017,Biological Sciences
S1851-16942015000200008,1851-1694,1851-1694,Avá,research-article,2016,2016,2015,2017,Applied Social Sciences
S1851-17162016000200007,1851-1716,1851-1716,"Ciencia, docencia y tecnología",research-article,2016,2016,2016,2017,Human Sciences
S1851-31232016000200007,1851-3123,1851-3123,Revista Pilquen,research-article,2016,2016,2016,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S1850-00132015000400021,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,brief-report,NA,NA,2015,2017,Human Sciences
S1852-42492011000100002,1852-4249,1852-4249,Papers in physics,research-article,NA,NA,2011,2017,Engineering;Exact and Earth Sciences
S1850-00132017000100010,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,research-article,NA,NA,2017,2017,Human Sciences
S1852-99922017000200014,1852-9992,1852-9992,Revista argentina de radiología,brief-report,NA,NA,2017,2017,Health Sciences
S2362-20242013000200008,2362-2024,2362-2024,Anales del Instituto de Arte Americano e Investigaciones Estéticas. Mario J. Buschiazzo,research-article,NA,NA,2013,2017,Human Sciences
S0004-48222016000400005,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,NA,NA,2016,2017,Exact and Earth Sciences
S0373-56802016000200006,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,NA,NA,2016,2017,Biological Sciences
S1852-42222012000100004,1852-4222,1852-4418;1852-4222,SaberEs,research-article,NA,NA,2012,2017,Applied Social Sciences
S0325-00752017000400010,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,2016,2017,2017,2017,Health Sciences
S1853-35232018000100011,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,NA,NA,2018,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S0325-00752017000600011,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,2017,2017,2017,2018,Health Sciences
S0073-34072016000100005,0073-3407,0073-3407;1850-4884,El hornero,research-article,2016,2016,2016,2018,Biological Sciences
S2468-99632016000200003,2468-9963,0328-0101;2468-9963,Delito y sociedad,research-article,2016,2016,2016,2018,Human Sciences
S0327-07932013000200012,0327-0793,0327-0793;1851-8796,Latin American applied research,research-article,2011,2012,2013,2018,Exact and Earth Sciences
S1668-81042015000100013,1668-8104,1668-8104,Cuadernos de la Facultad de Humanidades y Ciencias Sociales. Universidad Nacional de Jujuy,research-article,NA,NA,2015,2018,Applied Social Sciences;Human Sciences
S0325-29572018000100020,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,brief-report,NA,NA,2018,2018,Biological Sciences;Health Sciences
S1851-17322018000200010,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2016,2017,2018,2018,Applied Social Sciences
S1850-37482015000400011,1850-3748,1850-3748,Revista argentina de cardiología,rapid-communication,2014,2014,2015,2018,Health Sciences
S1851-88932017000100008,1851-8893,1851-8893,Orientación y sociedad,research-article,NA,NA,2017,2018,Human Sciences
S1851-17162018000100008,1851-1716,1851-1716,"Ciencia, docencia y tecnología",research-article,2017,2018,2018,2018,Human Sciences
S2314-25612018000100002,2314-2561,2314-2561,Educación Física y Ciencia,research-article,2017,2017,2018,2018,Human Sciences
S1852-48262017000100002,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2016,2017,NA,2018,Human Sciences
S1851-46692018000200007,1851-4669,1851-4669,Anclajes,research-article,2017,2017,2018,2018,"Linguistics, Letters and Arts"
S2314-27662015000200005,2314-2766,2314-2766,Relaciones internacionales,research-article,2015,2015,2015,2018,Human Sciences
S0325-00752018000500016,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,case-report,2017,2018,2018,2018,Health Sciences
S1514-79912018000200004,1514-7991,1514-7991,Revista argentina de antropología biológica,research-article,2017,2017,2018,2019,Biological Sciences
S0325-00752019000100027,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,brief-report,NA,NA,2019,2019,Health Sciences
S1853-04002018000100005,1853-0400,1853-0400,Revista del Museo Argentino de Ciencias Naturales,research-article,2017,2018,2018,2019,Biological Sciences;Exact and Earth Sciences
S1851-16862016000100003,1851-1686,1851-1686,Anuario de investigaciones,research-article,2016,2016,2016,2019,Human Sciences
S1514-68712018000200459,1514-6871,1514-6871,Trabajo y sociedad,book-review,NA,NA,2018,2019,Applied Social Sciences
S0325-00752019000300019,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,case-report,2018,2018,2019,2019,Health Sciences
S1851-31232018000500003,1851-3123,1851-3123,Revista Pilquen,research-article,2018,2018,2018,2019,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-38622019000300005,1852-3862,1852-3862,Insuficiencia cardíaca,review-article,2018,2019,2019,2019,Health Sciences
S1852-74342019000300004,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,2018,2019,2019,2019,Health Sciences
S2314-15492019000100004,2314-1549,2314-1549;2314-1549,Revista de historia americana y argentina,book-review,NA,NA,2019,2019,Human Sciences
S1666-94792019000100003,1666-9479,1666-9479,Serie correlación geológica,research-article,NA,NA,2019,2019,Exact and Earth Sciences
S0025-76802019000800013,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,NA,NA,2019,2019,Health Sciences
S1853-86652019000200007,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2016,2017,2019,2020,Agricultural Sciences
S1852-04992019000100155,1852-0499,1852-0499,Prismas,book-review,NA,NA,2019,2020,Human Sciences
S1853-35232019000400191,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2019,2020,"Applied Social Sciences;Linguistics, Letters and Arts"
S0325-29572019000400005,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,brief-report,NA,NA,2019,2020,Biological Sciences;Health Sciences
S0325-29572020000200012,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,brief-report,NA,NA,2020,2020,Biological Sciences;Health Sciences
S1851-96012019000100021,1851-9601,1851-9601,Postdata,research-article,NA,NA,2019,2020,Human Sciences
S1853-19702020000100001,1853-1970,1853-1970,Revista SAAP,editorial,NA,NA,2020,2020,Applied Social Sciences
S2362-36752020000100006,2362-3675,0327-4411;2362-3675,Revista argentina de reumatología,case-report,NA,NA,2020,2020,Health Sciences
S1852-48342020000200059,1852-4834,0326-4815;1852-4834,Acta Odontológica Latinoamericana,research-article,2020,2020,2020,2020,Health Sciences
S2362-36752020000200006,2362-3675,0327-4411;2362-3675,Revista argentina de reumatología,case-report,NA,NA,2020,2020,Health Sciences
S1853-86652020000200031,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2019,2020,2020,2020,Agricultural Sciences
S1851-96282020000100199,1851-9628,1851-9628,Runa,research-article,2019,2019,2020,2021,Human Sciences
S1853-35232020000600176,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2019,2019,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-38622020000200004,1852-3862,1852-3862,Insuficiencia cardíaca,undefined,2020,2020,2020,2021,Health Sciences
S1850-37482019000600508,1850-3748,1850-3748,Revista argentina de cardiología,letter,NA,NA,2019,2019,Health Sciences
S1853-35232020000800035,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1850-275X2021000100039,1850-275X,1850-275X,Cuadernos de antropología social,research-article,NA,NA,2021,2021,Human Sciences
S1515-59942020000300154,1515-5994,1515-5994,Mundo agrario,research-article,2019,2020,2020,2021,Applied Social Sciences;Human Sciences
S1668-56282021000100008,1668-5628,1668-5628,La trama de la comunicación,research-article,2020,2020,2021,2021,Applied Social Sciences
S1853-12962021000100072,1853-1296,1853-1296,La zaranda de ideas,book-review,2021,2021,2021,2021,Applied Social Sciences
S1853-35232021000200167,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2021,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1851-31232021000200001,1851-3123,1851-3123,Revista Pilquen,research-article,2020,2021,2021,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-42062018000300022,1852-4206,1852-4206,Revista Argentina de Ciencias del Comportamiento,research-article,2018,2018,2018,2018,Biological Sciences;Human Sciences
S1024-06752003000200011,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,rapid-communication,NA,NA,2003,2009,Health Sciences
S1990-74512007000100010,1990-7451,1990-7451,Tinkazos,book-review,NA,NA,2007,2010,Applied Social Sciences
S1012-29662010000100012,1012-2966,1012-2966,Gaceta Médica Boliviana,case-report,2010,2010,2010,2011,Health Sciences
S1817-74332011000100005,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,research-article,2011,2011,2011,2011,Health Sciences
S2077-33232000000000013,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2000,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-33232010000100005,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2010,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1817-74332009000200003,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,review-article,NA,NA,2009,2013,Health Sciences
S1024-06752012000300003,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,research-article,NA,NA,2012,2013,Health Sciences
S1994-37332013000200005,1994-3733,1994-3733,Revista Perspectivas,research-article,2013,2013,2013,2013,Applied Social Sciences
S1817-74332014000100009,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,research-article,2014,2014,2014,2014,Health Sciences
S2077-33232014000200011,2077-3323,2077-3323,Revista Ciencia y Cultura,book-review,NA,NA,2014,2015,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1997-40432012000300001,1997-4043,1997-4043,Revista Integra Educativa,research-article,NA,NA,2012,2015,Applied Social Sciences;Exact and Earth Sciences
S1652-67762014000200008,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2014,2015,Biological Sciences;Health Sciences
S2077-21612013000200004,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2013,2013,2013,2015,Applied Social Sciences
S2223-30322015000200001,2223-3032,2223-3032,Revista de Investigacion Psicologica,research-article,NA,NA,2015,2016,Human Sciences
S2223-30322016000100001,2223-3032,2223-3032,Revista de Investigacion Psicologica,research-article,NA,NA,2016,2016,Human Sciences
S1817-74332016000200009,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,case-report,2016,2016,2016,2017,Health Sciences
S2518-44312017000100003,2518-4431,1814-6333;2518-4431,Investigación & Desarrollo,research-article,2017,2017,2017,2017,Engineering
S1815-02762017000200006,1815-0276,1815-0276,Punto Cero,research-article,NA,NA,2017,2018,Applied Social Sciences
S2310-02652017000200002,2310-0265,2310-0265,Revista CON-CIENCIA,editorial,NA,NA,2017,2018,Biological Sciences;Health Sciences
S2077-21612019000100010,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,NA,NA,2019,2019,Applied Social Sciences
S1562-38232018000200002,1562-3823,1562-3823,Revista Boliviana de Física,research-article,2018,2018,2018,2019,Exact and Earth Sciences
S2308-38592019000100004,2308-3859,2308-3859,Journal of the Selva Andina Biosphere,brief-report,2018,2019,2019,2019,Agricultural Sciences;Biological Sciences;Engineering;Exact and Earth Sciences
S1683-07892006000200001,1683-0789,1683-0789,Acta Nova,editorial,NA,NA,2006,2020,Exact and Earth Sciences
S1994-37332020000100001,1994-3733,1994-3733,Revista Perspectivas,editorial,NA,NA,2020,2020,Applied Social Sciences
S2074-47062020000200004,2074-4706,2074-4706,Revista Latinoamericana de Desarrollo Económico,research-article,2020,2020,2020,2020,Applied Social Sciences
S2616-79642020000400013,2616-7964,L:2616-7964;2616-7964,Horizontes Revista de Investigación en Ciencias de la Educación,research-article,2020,2020,2020,2021,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-21612021000200007,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2021,2021,2021,2021,Applied Social Sciences
S0100-84551997000400005,0100-8455,0100-8455;1678-4502,Brazilian Journal of Genetics,research-article,1997,NA,1997,1998,Biological Sciences
S0074-02761998000100020,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,brief-report,1997,1997,1998,1998,Biological Sciences;Health Sciences
S0100-879X1997000500002,0100-879X,0100-879X;1414-431X,Brazilian Journal of Medical and Biological Research,undefined,1995,1997,1997,1998,Biological Sciences;Health Sciences
S0102-86501998000100003,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,NA,NA,1998,1998,Health Sciences
S1415-47571998000100003,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,research-article,1997,NA,1998,1999,Biological Sciences
S0102-69091997000300010,0102-6909,0102-6909;1806-9053,Revista Brasileira de Ciências Sociais,abstract,NA,NA,1997,1999,Human Sciences
S0036-46651998000600005,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,research-article,1998,1998,1998,1999,Biological Sciences;Health Sciences
S0103-97331998000200001,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1997,NA,1998,1999,Exact and Earth Sciences
S0006-87051998000100005,0006-8705,0006-8705;1678-4499,Bragantia,research-article,1997,1998,1998,1999,Agricultural Sciences
S1415-47571999000200002,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,research-article,1998,NA,1999,1999,Biological Sciences
S0103-97331999000200004,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,article-commentary,NA,NA,1999,1999,Exact and Earth Sciences
S0103-06631999000200006,0103-0663,0103-0663,Revista de Odontologia da Universidade de São Paulo,research-article,1998,1998,1999,1999,Health Sciences
S0103-90161999000400006,0103-9016,1678-992X,Scientia Agricola,research-article,1998,1999,1999,2000,Agricultural Sciences
S0101-20611999000200020,0101-2061,0101-2061;1678-457X,Food Science and Technology,research-article,1999,1999,1999,2000,Agricultural Sciences
S0004-282X2000000100001,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,2000,2000,Health Sciences
S0366-69131999000200012,0366-6913,0366-6913;1678-4553,Cerâmica,research-article,1999,1999,1999,2000,Engineering
