scielo_id,ISSN_scielo,ISSN,journal,type,year_submitted,year_accepted,year_published,year_published_scielo,subject
S1851-16942015000200006,1851-1694,1851-1694,Avá,research-article,NA,NA,2015,2017,Applied Social Sciences
S1851-17162016000200004,1851-1716,1851-1716,"Ciencia, docencia y tecnología",research-article,2015,2016,2016,2017,Human Sciences
S1851-75872016000200008,1851-7587,1851-7587,Revista de Ciencia y Tecnología,research-article,2015,2015,2016,2017,Engineering
S1850-00132015000400004,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,brief-report,NA,NA,2015,2017,Human Sciences
S1852-42492011000200002,1852-4249,1852-4249,Papers in physics,research-article,NA,NA,2011,2017,Engineering;Exact and Earth Sciences
S1850-00132017000100003,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,research-article,NA,NA,2017,2017,Human Sciences
S1667-782X2016000300004,1667-782X,1667-782X,Ecología austral,research-article,2015,2016,2016,2017,Biological Sciences
S2362-20242013000100005,2362-2024,2362-2024,Anales del Instituto de Arte Americano e Investigaciones Estéticas. Mario J. Buschiazzo,research-article,NA,NA,2013,2017,Human Sciences
S0004-48222016000400002,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,NA,NA,2016,2017,Exact and Earth Sciences
S0025-76802017000400022,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),letter,NA,NA,2017,2017,Health Sciences
S1852-42222014000200002,1852-4222,1852-4418;1852-4222,SaberEs,research-article,2014,2014,2014,2017,Applied Social Sciences
S0325-00752017000400032,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,brief-report,NA,NA,2017,2017,Health Sciences
S1853-35232018000200001,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,NA,NA,2018,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S0325-00752017000600019,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,brief-report,2017,2017,2017,2018,Health Sciences
S1853-12962017000100002,1853-1296,1853-1296,La zaranda de ideas,research-article,2016,2016,2017,2018,Applied Social Sciences
S2468-99632016000200007,2468-9963,0328-0101;2468-9963,Delito y sociedad,book-review,NA,NA,2016,2018,Human Sciences
S0327-07932013000200005,0327-0793,0327-0793;1851-8796,Latin American applied research,research-article,2012,2012,2013,2018,Exact and Earth Sciences
S1668-81042011000100015,1668-8104,1668-8104,Cuadernos de la Facultad de Humanidades y Ciencias Sociales. Universidad Nacional de Jujuy,research-article,NA,NA,2011,2018,Applied Social Sciences;Human Sciences
S0325-29572018000100002,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,brief-report,NA,NA,2018,2018,Biological Sciences;Health Sciences
S1851-17322018000200013,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2017,2017,2018,2018,Applied Social Sciences
S1850-37482015000200018,1850-3748,1850-3748,Revista argentina de cardiología,letter,NA,NA,2015,2018,Health Sciences
S1852-85622018000100002,1852-8562,1852-8562,Población y sociedad,research-article,2017,2017,2018,2018,Applied Social Sciences;Human Sciences
S1851-17162018000100003,1851-1716,1851-1716,"Ciencia, docencia y tecnología",research-article,2016,2018,2018,2018,Human Sciences
S1850-37482016000500001,1850-3748,1850-3748,Revista argentina de cardiología,abstract,NA,NA,2016,2018,Health Sciences
S1852-48262017000100001,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,editorial,NA,NA,NA,2018,Human Sciences
S1851-46692018000200001,1851-4669,1851-4669,Anclajes,research-article,2017,2018,2018,2018,"Linguistics, Letters and Arts"
S2314-27662015000200006,2314-2766,2314-2766,Relaciones internacionales,research-article,2015,2015,2015,2018,Human Sciences
S0325-00752018000500017,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,case-report,2017,2018,2018,2018,Health Sciences
S1514-79912018000200005,1514-7991,1514-7991,Revista argentina de antropología biológica,research-article,2017,2017,2018,2019,Biological Sciences
S0325-00752019000100010,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,rapid-communication,2017,2018,2019,2019,Health Sciences
S1853-04002018000100010,1853-0400,1853-0400,Revista del Museo Argentino de Ciencias Naturales,research-article,NA,NA,2018,2019,Biological Sciences;Exact and Earth Sciences
S1851-16862016000100019,1851-1686,1851-1686,Anuario de investigaciones,research-article,2016,2016,2016,2019,Human Sciences
S0325-00752019000200009,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,2018,2018,2019,2019,Health Sciences
S0325-00752019000300001,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,editorial,NA,NA,2019,2019,Health Sciences
S1851-31232018000500005,1851-3123,1851-3123,Revista Pilquen,research-article,2018,2018,2018,2019,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-38622019000100006,1852-3862,1852-3862,Insuficiencia cardíaca,research-article,2018,2019,2019,2019,Health Sciences
S1851-88932018000100001,1851-8893,1851-8893,Orientación y sociedad,editorial,NA,NA,2018,2019,Human Sciences
S2314-15492019000100005,2314-1549,2314-1549;2314-1549,Revista de historia americana y argentina,research-article,2018,2019,2019,2019,Human Sciences
S1666-77192019000100006,1666-7719,1666-7719;2346-9129,Fave. Sección ciencias agrarias,research-article,2018,2019,2019,2019,Agricultural Sciences
S1851-88932018000200013,1851-8893,1851-8893,Orientación y sociedad,brief-report,NA,NA,2018,2019,Human Sciences
S1851-87532019000100001,1851-8753,1851-8753;2362-4868,Scripta Mediaevalia,research-article,2017,2017,2019,2020,Human Sciences
S2362-20242019000200011,2362-2024,2362-2024,Anales del Instituto de Arte Americano e Investigaciones Estéticas. Mario J. Buschiazzo,book-review,NA,NA,2019,2020,Human Sciences
S1853-35232019000300131,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2017,2018,2019,2020,"Applied Social Sciences;Linguistics, Letters and Arts"
S1851-87532019000200002,1851-8753,1851-8753;2362-4868,Scripta Mediaevalia,research-article,2016,2016,2019,2020,Human Sciences
S0373-56802020000200005,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,NA,NA,2020,2020,Biological Sciences
S1851-96012020000100031,1851-9601,1851-9601,Postdata,research-article,NA,NA,2020,2020,Human Sciences
S1853-19702019000100031,1853-1970,1853-1970,Revista SAAP,research-article,NA,NA,2019,2020,Applied Social Sciences
S2362-36752020000100005,2362-3675,0327-4411;2362-3675,Revista argentina de reumatología,case-report,NA,NA,2020,2020,Health Sciences
S1851-96362020000100041,1851-9636,1851-9636,Análisis filosófico,research-article,2020,2020,2020,2020,Human Sciences
S1669-23142019000200234,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,2018,2018,2019,2020,Agricultural Sciences
S1853-86652020000200012,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2018,2019,2020,2020,Agricultural Sciences
S1851-30342020000200005,1851-3034,1851-3034,Revista argentina de endocrinología y metabolismo,research-article,NA,NA,2020,2021,Health Sciences
S1853-35232020000300152,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2018,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1851-300X2020000300031,1851-300X,1851-300X,Revista argentina de dermatología,research-article,2019,2020,2020,2021,Health Sciences
S1850-37482019000500351,1850-3748,1850-3748,Revista argentina de cardiología,research-article,2019,2019,2019,2019,Health Sciences
S1852-48262021000100016,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2019,2021,2021,2021,Human Sciences
S1852-16062019000100071,1852-1606,1852-1606,Sociohistórica,research-article,2018,2018,2019,2021,Human Sciences
S1515-59942021000100162,1515-5994,1515-5994,Mundo agrario,research-article,2020,2020,2021,2021,Applied Social Sciences;Human Sciences
S1668-56282021000100001,1668-5628,1668-5628,La trama de la comunicación,research-article,2020,2020,2021,2021,Applied Social Sciences
S2314-25612020000300140,2314-2561,2314-2561,Educación Física y Ciencia,research-article,2019,2020,2020,2021,Human Sciences
S1853-35232021000200064,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2021,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1851-31232021000200002,1851-3123,1851-3123,Revista Pilquen,research-article,2020,2021,2021,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-42062018000300054,1852-4206,1852-4206,Revista Argentina de Ciencias del Comportamiento,research-article,2018,2018,2018,2018,Biological Sciences;Human Sciences
S1024-06752003000200005,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,research-article,NA,NA,2003,2009,Health Sciences
S1990-74512007000100001,1990-7451,1990-7451,Tinkazos,research-article,NA,NA,2007,2010,Applied Social Sciences
S1012-29662010000200014,1012-2966,1012-2966,Gaceta Médica Boliviana,case-report,2010,2010,2010,2011,Health Sciences
S1817-74332011000100006,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,research-article,2011,2011,2011,2011,Health Sciences
S2077-33232000000000026,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2000,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-33232002000200010,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2002,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1817-74332009000100011,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,review-article,NA,NA,2009,2013,Health Sciences
S1024-06752012000300006,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,undefined,NA,NA,2012,2013,Health Sciences
S1994-37332013000200004,1994-3733,1994-3733,Revista Perspectivas,research-article,2013,2013,2013,2013,Applied Social Sciences
S1726-89582014000100012,1726-8958,1726-8958,Revista Médica La Paz,abstract,NA,NA,2014,2014,Health Sciences
S2077-33232014000200005,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2014,2015,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1997-40432012000300008,1997-4043,1997-4043,Revista Integra Educativa,research-article,NA,NA,2012,2015,Applied Social Sciences;Exact and Earth Sciences
S1652-67762015000100012,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2015,2015,Biological Sciences;Health Sciences
S2077-21612012000100004,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,NA,NA,2012,2015,Applied Social Sciences
S2223-30322015000200005,2223-3032,2223-3032,Revista de Investigacion Psicologica,research-article,NA,NA,2015,2016,Human Sciences
S2223-30322016000100006,2223-3032,2223-3032,Revista de Investigacion Psicologica,research-article,2016,NA,2016,2016,Human Sciences
S1817-74332016000200015,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,letter,NA,NA,2016,2017,Health Sciences
S2518-44312017000100006,2518-4431,1814-6333;2518-4431,Investigación & Desarrollo,research-article,2017,2017,2017,2017,Engineering
S1815-02762017000200007,1815-0276,1815-0276,Punto Cero,research-article,NA,NA,2017,2018,Applied Social Sciences
S2310-02652017000100006,2310-0265,2310-0265,Revista CON-CIENCIA,research-article,2017,2017,2017,2018,Biological Sciences;Health Sciences
S2077-21612019000100007,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,NA,NA,2019,2019,Applied Social Sciences
S1562-38232018000200005,1562-3823,1562-3823,Revista Boliviana de Física,research-article,NA,NA,2018,2019,Exact and Earth Sciences
S2308-38592019000100002,2308-3859,2308-3859,Journal of the Selva Andina Biosphere,brief-report,2018,2019,2019,2019,Agricultural Sciences;Biological Sciences;Engineering;Exact and Earth Sciences
S1683-07892006000200002,1683-0789,1683-0789,Acta Nova,research-article,NA,NA,2006,2020,Exact and Earth Sciences
S2415-06222019000100005,2415-0622,2415-0622;2415-0630,Economía Coyuntural,research-article,2019,2019,2019,2020,Exact and Earth Sciences
S1605-25282020000300004,1605-2528,1605-2528;2075-5023,Ecología en Bolivia,research-article,2020,2020,2020,2020,Biological Sciences
S2616-79642020000400018,2616-7964,L:2616-7964;2616-7964,Horizontes Revista de Investigación en Ciencias de la Educación,research-article,2020,2020,2020,2021,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-21612021000200005,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2021,2021,2021,2021,Applied Social Sciences
S0100-84551997000400013,0100-8455,0100-8455;1678-4502,Brazilian Journal of Genetics,research-article,1997,NA,1997,1998,Biological Sciences
S0074-02761998000100023,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,1997,1997,1998,1998,Biological Sciences;Health Sciences
S0100-879X1997000700005,0100-879X,0100-879X;1414-431X,Brazilian Journal of Medical and Biological Research,undefined,1996,1997,1997,1998,Biological Sciences;Health Sciences
S0102-86501998000100001,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,NA,NA,1998,1998,Health Sciences
S1415-47571998000100012,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,research-article,1997,NA,1998,1999,Biological Sciences
S0102-69091997000300006,0102-6909,0102-6909;1806-9053,Revista Brasileira de Ciências Sociais,research-article,NA,NA,1997,1999,Human Sciences
S0036-46651998000600002,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,research-article,1997,1998,1998,1999,Biological Sciences;Health Sciences
S0103-97331998000200003,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1998,1999,Exact and Earth Sciences
S0006-87051998000100020,0006-8705,0006-8705;1678-4499,Bragantia,research-article,1997,1997,1998,1999,Agricultural Sciences
S1415-47571999000200001,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,research-article,1998,NA,1999,1999,Biological Sciences
S0103-97331999000200002,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1999,1999,Exact and Earth Sciences
S0103-06631999000300013,0103-0663,0103-0663,Revista de Odontologia da Universidade de São Paulo,research-article,1998,1999,1999,1999,Health Sciences
S0103-90161999000400013,0103-9016,1678-992X,Scientia Agricola,research-article,1998,1999,1999,2000,Agricultural Sciences
S0101-20611999000200017,0101-2061,0101-2061;1678-457X,Food Science and Technology,research-article,1998,1999,1999,2000,Agricultural Sciences
S0004-282X1999000600036,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,abstract,NA,NA,1999,2000,Health Sciences
S0366-69131999000200009,0366-6913,0366-6913;1678-4553,Cerâmica,research-article,1998,1999,1999,2000,Engineering
S0366-69131998000500003,0366-6913,0366-6913;1678-4553,Cerâmica,research-article,1998,1998,1998,2000,Engineering
