scielo_id,ISSN_scielo,ISSN,journal,type,year_submitted,year_accepted,year_published,year_published_scielo,subject
S1852-73292010000200002,1852-7329,1852-7329,Multequina,research-article,2009,2010,2010,2011,Agricultural Sciences;Biological Sciences
S1853-001X2011000200012,1853-001X,1853-001X,Mora (Buenos Aires),brief-report,NA,NA,2011,2011,Applied Social Sciences;Human Sciences
S1853-63792009000200005,1853-6379,1853-6379,Argos,research-article,2009,2009,2009,2011,Human Sciences
S1851-16942010000200009,1851-1694,1851-1694,Avá,book-review,NA,NA,2010,2012,Applied Social Sciences
S0325-00752012000100016,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,case-report,2011,2011,2012,2012,Health Sciences
S0025-76802011000800019,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),editorial,NA,NA,2011,2012,Health Sciences
S0327-93832011000200013,0327-9383,0327-9383;1666-0536,Mastozoología neotropical,research-article,2011,2011,2011,2012,Biological Sciences
S0325-00752012000300003,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,2011,2012,2012,2012,Health Sciences
S1852-73292011000100005,1852-7329,1852-7329,Multequina,research-article,2011,2011,2011,2012,Agricultural Sciences;Biological Sciences
S1668-34982011000200010,1668-3498,1668-3498,InVet,research-article,2012,2012,2011,2012,Biological Sciences
S2250-639X2012000200002,2250-639X,2250-639X;2250-639X,Revista argentina de cirugía,research-article,2011,2012,2012,2012,Health Sciences
S1852-236X2011000100011,1852-236X,1852-236X,Revista americana de medicina respiratoria,letter,NA,NA,2011,2012,Health Sciences
S1852-38622012000400004,1852-3862,1852-3862,Insuficiencia cardíaca,case-report,2012,2012,2012,2012,Health Sciences
S1851-37512012000200007,1851-3751,1851-3751,Memoria americana,research-article,NA,NA,2012,2013,Human Sciences
S1852-99922012000400005,1852-9992,1852-9992,Revista argentina de radiología,research-article,2012,2012,2012,2013,Health Sciences
S1851-17322012000500011,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2012,2012,2012,2013,Applied Social Sciences
S1666-485X2012000200003,1666-485X,1666-485X;1668-723X,Tópicos,research-article,2012,2012,2012,2013,Human Sciences
S1851-17322013000200001,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,NA,NA,2013,2013,Applied Social Sciences
S1850-66662012000100004,1850-6666,1850-6666,Revista electrónica de investigación en educación en ciencias,research-article,NA,NA,2012,2013,Human Sciences
S0373-56802013000100006,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,2013,2013,2013,2013,Biological Sciences
S0325-00752013000500016,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,NA,NA,2013,2013,Health Sciences
S1853-35232013000100003,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2012,2012,2013,2013,"Applied Social Sciences;Linguistics, Letters and Arts"
S1853-70812013000200013,1853-7081,0326-9795;1853-7081,Sociedad y religión,research-article,2013,2013,2013,2013,Human Sciences
S1669-23142013000300004,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,brief-report,NA,NA,2013,2014,Agricultural Sciences
S1851-23722013000300021,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,2012,2013,2013,2014,Biological Sciences
S1850-20672013000200010,1850-2067,1850-2067,Ciencia del suelo,research-article,2013,2013,2013,2014,Agricultural Sciences
S1852-74342013000400008,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,2012,2013,2013,2014,Health Sciences
S1851-16862011000100045,1851-1686,1851-1686,Anuario de investigaciones,research-article,2011,2011,2011,2014,Human Sciences
S1851-75872014000100001,1851-7587,1851-7587,Revista de Ciencia y Tecnología,research-article,2012,2012,2014,2014,Engineering
S0073-34072012000200005,0073-3407,0073-3407;1850-4884,El hornero,research-article,2011,2012,2012,2014,Biological Sciences
S0004-48222014000100001,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,NA,NA,2014,2014,Exact and Earth Sciences
S1995-77852013000200007,1995-7785,1995-7785,Propuesta educativa,editorial,NA,NA,2013,2014,Human Sciences
S1851-30182013000200008,1851-3018,1851-3018,Revista industrial y agrícola de Tucumán,research-article,NA,NA,2013,2014,Agricultural Sciences
S1851-87532014000100001,1851-8753,1851-8753;2362-4868,Scripta Mediaevalia,research-article,NA,NA,2014,2014,Human Sciences
S0325-75412014000500011,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,research-article,2014,2014,2014,2015,Biological Sciences
S0373-56802014000200002,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,2014,2014,2014,2015,Biological Sciences
S1669-68402014000100015,1669-6840,1669-6840,Revista veterinaria,review-article,2014,2014,2014,2015,Agricultural Sciences;Engineering
S0328-97022014000100004,0328-9702,0328-9702,Praxis educativa,research-article,2013,2013,2014,2015,Human Sciences
S1851-00272014000200001,1851-0027,1851-0027,Comechingonia,rapid-communication,NA,NA,2014,2015,Human Sciences
S1852-38622015000100004,1852-3862,1852-3862,Insuficiencia cardíaca,research-article,2014,2015,2015,2015,Health Sciences
S1853-86652015000100006,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2014,2015,2015,2015,Agricultural Sciences
S1851-87532015000100001,1851-8753,1851-8753;2362-4868,Scripta Mediaevalia,research-article,NA,NA,2015,2015,Human Sciences
S1851-96012015000100010,1851-9601,1851-9601,Postdata,book-review,NA,NA,2015,2015,Human Sciences
S0004-48222015000100006,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2014,2014,2015,2015,Exact and Earth Sciences
S1851-28792015000200005,1851-2879,1851-2879,Quinto sol,research-article,2013,2014,2015,2015,Human Sciences
S1853-86652015000200003,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2014,2015,2015,2015,Agricultural Sciences
S0328-12052014000100011,0328-1205,0328-1205;1851-779X,Synthesis (La Plata),book-review,NA,NA,2014,2015,"Human Sciences;Linguistics, Letters and Arts"
S1852-73102015000200006,1852-7310,1852-7310,Subjetividad y procesos cognitivos,research-article,2015,2015,2015,2016,Human Sciences
S1851-31232015000300005,1851-3123,1851-3123,Revista Pilquen,research-article,2015,2015,2015,2016,"Applied Social Sciences;Linguistics, Letters and Arts"
S0373-56802015000200003,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,2015,2015,2015,2016,Biological Sciences
S1852-85622016000100002,1852-8562,1852-8562,Población y sociedad,research-article,2015,2016,2016,2016,Applied Social Sciences;Human Sciences
S1853-984X2016000100007,1853-984X,1853-984X,Temas y Debates,book-review,NA,NA,2016,2016,Applied Social Sciences
S2313-94632016000100008,2313-9463,2313-9463,CELEHIS (Mar del Plata),research-article,NA,NA,2016,2016,Human Sciences
S1851-16862014000100031,1851-1686,1851-1686,Anuario de investigaciones,research-article,2014,2014,2014,2016,Human Sciences
S1666-77192015000200006,1666-7719,1666-7719;2346-9129,Fave. Sección ciencias agrarias,research-article,NA,NA,2015,2016,Agricultural Sciences
S1852-48262015000200006,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2014,2015,2015,2016,Human Sciences
S1852-38622016000400003,1852-3862,1852-3862,Insuficiencia cardíaca,research-article,2016,2016,2016,2017,Health Sciences
S1851-37432016000200005,1851-3743,1851-3743,Acta toxicológica argentina,case-report,2015,2016,2016,2017,Biological Sciences
S1851-17162016000200010,1851-1716,1851-1716,"Ciencia, docencia y tecnología",research-article,2016,2016,2016,2017,Human Sciences
S1853-17842016000200011,1853-1784,1853-1784,Revista de historia del derecho,book-review,NA,NA,2016,2017,Applied Social Sciences
S1850-00132015000400026,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,brief-report,NA,NA,2015,2017,Human Sciences
S0325-75412017000100012,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,research-article,2015,2016,2017,2017,Biological Sciences
S1668-80902016000200001,1668-8090,1668-8090,Andes,research-article,2013,2015,2016,2017,Human Sciences
S1852-99922017000200002,1852-9992,1852-9992,Revista argentina de radiología,research-article,2016,2017,2017,2017,Health Sciences
S2362-20242011000200002,2362-2024,2362-2024,Anales del Instituto de Arte Americano e Investigaciones Estéticas. Mario J. Buschiazzo,editorial,NA,NA,2011,2017,Human Sciences
S0524-97672017000100002,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,research-article,2015,2015,2017,2017,Human Sciences
S0025-76802017000400006,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,2016,2017,2017,2017,Health Sciences
S1852-42222011000100001,1852-4222,1852-4418;1852-4222,SaberEs,research-article,NA,NA,2011,2017,Applied Social Sciences
S1853-35232016000300027,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,NA,NA,2016,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S1853-35232018000400015,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,NA,NA,2018,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-85622017000200010,1852-8562,1852-8562,Población y sociedad,book-review,NA,NA,2017,2018,Applied Social Sciences;Human Sciences
S0325-82382017000200005,0325-8238,0325-8238;2525-1627,Folia Histórica del Nordeste,research-article,2017,2017,2017,2018,Applied Social Sciences;Human Sciences
S1666-94792016000100003,1666-9479,1666-9479,Serie correlación geológica,research-article,NA,NA,2016,2018,Exact and Earth Sciences
S1852-04992017000100024,1852-0499,1852-0499,Prismas,book-review,NA,NA,2017,2018,Human Sciences
S1668-81042012000100008,1668-8104,1668-8104,Cuadernos de la Facultad de Humanidades y Ciencias Sociales. Universidad Nacional de Jujuy,research-article,NA,NA,2012,2018,Applied Social Sciences;Human Sciences
S1852-73372017000300007,1852-7337,1852-7337,Diaeta,research-article,NA,NA,2017,2018,Health Sciences
S1852-73102017000200002,1852-7310,1852-7310,Subjetividad y procesos cognitivos,research-article,2017,2017,2017,2018,Human Sciences
S1850-37482015000200019,1850-3748,1850-3748,Revista argentina de cardiología,letter,NA,NA,2015,2018,Health Sciences
S1852-85622018000100004,1852-8562,1852-8562,Población y sociedad,research-article,2017,2018,2018,2018,Applied Social Sciences;Human Sciences
S2545-77562018000100005,2545-7756,0327-5744;2545-7756,Estudios del trabajo,research-article,2017,2018,2018,2018,Human Sciences
S2314-25612018000100004,2314-2561,2314-2561,Educación Física y Ciencia,research-article,2017,2017,2018,2018,Human Sciences
S1850-37482017000200006,1850-3748,1850-3748,Revista argentina de cardiología,research-article,NA,NA,2017,2018,Health Sciences
S2313-92772017000200016,2313-9277,2313-9277,Historia de la educación - anuario,editorial,NA,NA,2017,2018,Human Sciences
S2314-27662018000100015,2314-2766,2314-2766,Relaciones internacionales,research-article,NA,NA,2018,2018,Human Sciences
S1851-75872018000200005,1851-7587,1851-7587,Revista de Ciencia y Tecnología,research-article,NA,NA,2018,2018,Engineering
S0025-76802018000800011,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,2017,2018,2018,2019,Health Sciences
S1853-84602018000200002,1853-8460,0524-0476;1853-8460,Bonplandia,research-article,2018,2018,2018,2019,Exact and Earth Sciences
S1851-31232017000400003,1851-3123,1851-3123,Revista Pilquen,research-article,2017,2017,2017,2019,"Applied Social Sciences;Linguistics, Letters and Arts"
S1851-16862016000100030,1851-1686,1851-1686,Anuario de investigaciones,research-article,2016,2016,2016,2019,Human Sciences
S1668-80902018000100005,1668-8090,1668-8090,Andes,research-article,2016,2017,2018,2019,Human Sciences
S1853-001X2018000100008,1853-001X,1853-001X,Mora (Buenos Aires),undefined,NA,NA,2018,2019,Applied Social Sciences;Human Sciences
S1851-300X2018000400072,1851-300X,1851-300X,Revista argentina de dermatología,research-article,NA,NA,2018,2019,Health Sciences
S1852-38622019000100002,1852-3862,1852-3862,Insuficiencia cardíaca,research-article,NA,NA,2019,2019,Health Sciences
S1852-14792019000100008,1852-1479,0325-2221;1852-1479,Relaciones,undefined,NA,NA,2019,2019,Human Sciences
S1850-468X2019000200004,1850-468X,1850-468X,Meteorologica,research-article,2017,2018,2019,2019,Exact and Earth Sciences
S1852-48342019000200009,1852-4834,0326-4815;1852-4834,Acta Odontológica Latinoamericana,research-article,2019,2019,2019,2019,Health Sciences
S0025-76802019000800019,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),letter,NA,NA,2019,2019,Health Sciences
S1853-86652019000200033,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2019,2019,2019,2020,Agricultural Sciences
S1668-70272019000200111,1668-7027,1668-7027,Interdisciplinaria,research-article,2017,2019,2019,2020,Human Sciences
S1853-35232019000400085,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2019,2020,"Applied Social Sciences;Linguistics, Letters and Arts"
S0325-29572019000400019,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,brief-report,NA,NA,2019,2020,Biological Sciences;Health Sciences
S0373-56802020000200006,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,NA,NA,2020,2020,Biological Sciences
S1851-96012020000100090,1851-9601,1851-9601,Postdata,book-review,NA,NA,2020,2020,Human Sciences
S1853-19702019000100051,1853-1970,1853-1970,Revista SAAP,research-article,NA,NA,2019,2020,Applied Social Sciences
S1852-99922020000100003,1852-9992,1852-9992,Revista argentina de radiología,research-article,2019,2019,2020,2020,Health Sciences
S1995-77852019000200015,1995-7785,1995-7785,Propuesta educativa,research-article,2018,2019,2019,2020,Human Sciences
S1669-23142019000300426,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,NA,NA,2019,2020,Agricultural Sciences
S1853-86652020000200023,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2019,2020,2020,2020,Agricultural Sciences
S0373-56802020000400044,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,2020,2020,2020,2021,Biological Sciences
S1853-35232020000500032,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2019,2019,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-48262020000200026,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2019,2020,2020,2021,Human Sciences
S1850-37482019000600478,1850-3748,1850-3748,Revista argentina de cardiología,research-article,NA,NA,2019,2019,Health Sciences
S1853-35232020000700107,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1850-275X2021000100153,1850-275X,1850-275X,Cuadernos de antropología social,research-article,2020,2021,2021,2021,Human Sciences
S1667-89902019000300544,1667-8990,1667-8682;1667-8990,Salud(i)Ciencia,undefined,NA,NA,2019,2019,Health Sciences
S0328-12052018000200043,0328-1205,0328-1205;1851-779X,Synthesis (La Plata),research-article,NA,NA,2018,2021,"Human Sciences;Linguistics, Letters and Arts"
S1852-74342020000300262,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,2019,2019,2020,2021,Health Sciences
S1853-35232021000300144,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2017,2018,2021,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-42062019000300046,1852-4206,1852-4206,Revista Argentina de Ciencias del Comportamiento,research-article,2019,2019,2019,2019,Biological Sciences;Human Sciences
S0250-54602007000100011,0250-5460,0250-5460,Revista Boliviana de Química,research-article,NA,NA,2007,2008,Biological Sciences;Exact and Earth Sciences
S1024-06752002000200008,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,undefined,NA,NA,2002,2009,Health Sciences
S1652-67762006000200011,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,undefined,NA,NA,2006,2011,Biological Sciences;Health Sciences
S1012-29662010000100009,1012-2966,1012-2966,Gaceta Médica Boliviana,case-report,NA,NA,2010,2011,Health Sciences
S1990-74512011000100001,1990-7451,1990-7451,Tinkazos,editorial,NA,NA,2011,2011,Applied Social Sciences
S2077-33231997000200009,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,1997,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-33232010000100010,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2010,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1817-74332009000200015,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,case-report,NA,NA,2009,2013,Health Sciences
S1024-06752012000300004,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,case-report,2012,2012,2012,2013,Health Sciences
S2077-33232013000200006,2077-3323,2077-3323,Revista Ciencia y Cultura,letter,NA,NA,2013,2014,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1726-89582014000100009,1726-8958,1726-8958,Revista Médica La Paz,case-report,2014,2014,2014,2014,Health Sciences
S1726-89582014000200012,1726-8958,1726-8958,Revista Médica La Paz,abstract,NA,NA,2014,2015,Health Sciences
S1997-40432009000300003,1997-4043,1997-4043,Revista Integra Educativa,research-article,NA,NA,2009,2015,Applied Social Sciences;Exact and Earth Sciences
S1652-67762015000100011,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2015,2015,Biological Sciences;Health Sciences
S2077-21612011000200002,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,NA,NA,2011,2015,Applied Social Sciences
S2077-21612016000100004,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2015,2016,2016,2016,Applied Social Sciences
S2072-92942016000200004,2072-9294,2072-9294,Journal of the Selva Andina Research Society,research-article,2016,2016,2016,2016,Agricultural Sciences;Biological Sciences
S2306-86712016000200009,2306-8671,2306-8671,Revista Aportes de la Comunicación y la Cultura,research-article,NA,NA,2016,2017,Human Sciences
S1652-67762017000100011,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,2017,2017,2017,2017,Biological Sciences;Health Sciences
S2409-16182017000200001,2409-1618,2409-1618,Revista de Investigación e Innovación Agropecuaria y de Recursos Naturales,editorial,NA,NA,2017,2018,Agricultural Sciences
S1817-74332018000100002,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,research-article,2016,2018,2018,2018,Health Sciences
S1562-38232017000100001,1562-3823,1562-3823,Revista Boliviana de Física,editorial,NA,NA,2017,2019,Exact and Earth Sciences
S2071-081X2019000100006,2071-081X,2071-081X,Fides et Ratio - Revista de Difusión cultural y científica de la Universidad La Salle en Bolivia,research-article,2018,2018,2019,2019,Applied Social Sciences
S2306-86712019000100009,2306-8671,2306-8671,Revista Aportes de la Comunicación y la Cultura,research-article,2019,2019,2019,2019,Human Sciences
S1683-07892006000100002,1683-0789,1683-0789,Acta Nova,research-article,NA,NA,2006,2020,Exact and Earth Sciences
S2409-16182020000100007,2409-1618,2409-1618,Revista de Investigación e Innovación Agropecuaria y de Recursos Naturales,research-article,2020,2020,2020,2020,Agricultural Sciences
S2310-02652020000100009,2310-0265,2310-0265,Revista CON-CIENCIA,research-article,2020,2020,2020,2020,Biological Sciences;Health Sciences
S2616-79642020000400003,2616-7964,L:2616-7964;2616-7964,Horizontes Revista de Investigación en Ciencias de la Educación,research-article,2020,2020,2020,2021,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1652-67762021000100011,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2021,2021,Biological Sciences;Health Sciences
S0100-879X1998000500006,0100-879X,0100-879X;1414-431X,Brazilian Journal of Medical and Biological Research,research-article,1997,1998,1998,1998,Biological Sciences;Health Sciences
S0074-02761998000200010,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,1997,1998,1998,1998,Biological Sciences;Health Sciences
S0074-02761997000100020,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,undefined,1996,1996,1997,1998,Biological Sciences;Health Sciences
S0103-06631997000400013,0103-0663,0103-0663,Revista de Odontologia da Universidade de São Paulo,research-article,1997,1997,1997,1998,Health Sciences
S0100-879X1999000100001,0100-879X,0100-879X;1414-431X,Brazilian Journal of Medical and Biological Research,review-article,1998,1998,1999,1999,Biological Sciences;Health Sciences
S0103-90161997000100005,0103-9016,1678-992X,Scientia Agricola,research-article,1996,1997,1997,1999,Agricultural Sciences
S0036-46651998000500004,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,research-article,1998,1998,1998,1999,Biological Sciences;Health Sciences
S0102-01881998000200009,0102-0188,0102-0188;1806-9347,Revista Brasileira de História,research-article,NA,NA,1998,1999,Human Sciences
S0006-87051997000100009,0006-8705,0006-8705;1678-4499,Bragantia,brief-report,1996,1997,1997,1999,Agricultural Sciences
S0103-97331998000400026,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,NA,NA,1998,1999,Exact and Earth Sciences
S0103-97331999000200017,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1999,1999,Exact and Earth Sciences
S0103-06631999000300016,0103-0663,0103-0663,Revista de Odontologia da Universidade de São Paulo,research-article,1998,1999,1999,1999,Health Sciences
S0102-86501999000400008,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,case-report,1999,1999,1999,2000,Health Sciences
S0101-20611999000200003,0101-2061,0101-2061;1678-457X,Food Science and Technology,research-article,1998,1999,1999,2000,Agricultural Sciences
S0004-282X2000000100014,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,2000,2000,Health Sciences
