scielo_id,ISSN_scielo,ISSN,journal,type,year_submitted,year_accepted,year_published,year_published_scielo,subject
S1853-001X2009000100011,1853-001X,1853-001X,Mora (Buenos Aires),book-review,NA,NA,2009,2010,Applied Social Sciences;Human Sciences
S1850-15322006000400007,1850-1532,1850-1532,Revista argentina de neurocirugía,article-commentary,2006,2006,2006,2010,Health Sciences
S1669-57042008000100014,1669-5704,1669-5704,La aljaba,book-review,NA,NA,2008,2010,Human Sciences
S1851-17242007000100005,1851-1724,1851-1724,Circe de clásicos y modernos,research-article,2007,2007,2007,2010,"Human Sciences;Linguistics, Letters and Arts"
S1851-96362008000200001,1851-9636,1851-9636,Análisis filosófico,brief-report,NA,NA,2008,2010,Human Sciences
S1852-74342009000100001,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,NA,NA,2009,2011,Health Sciences
S1852-77442010000100003,1852-7744,1852-7744,Geoacta,undefined,NA,NA,2010,2011,Exact and Earth Sciences
S1850-20672005000100004,1850-2067,1850-2067,Ciencia del suelo,research-article,2004,2005,2005,2011,Agricultural Sciences
S0025-76802010000400017,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),brief-report,2010,2010,2010,2011,Health Sciences
S0004-48222008000200012,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2007,2008,2008,2011,Exact and Earth Sciences
S0004-48222006000200010,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2005,2006,2006,2011,Exact and Earth Sciences
S1667-782X2010000200004,1667-782X,1667-782X,Ecología austral,research-article,2009,2010,2010,2011,Biological Sciences
S1852-62332010000100008,1852-6233,1852-6233,BAG. Journal of basic and applied genetics,research-article,NA,NA,2010,2011,Biological Sciences;Health Sciences
S1851-46692009000100002,1851-4669,1851-4669,Anclajes,research-article,2008,2008,2009,2011,"Linguistics, Letters and Arts"
S1852-38622007000100002,1852-3862,1852-3862,Insuficiencia cardíaca,editorial,NA,NA,2007,2011,Health Sciences
S0327-93832005000200019,0327-9383,0327-9383;1666-0536,Mastozoología neotropical,article-commentary,NA,NA,2005,2011,Biological Sciences
S1851-16862008000100026,1851-1686,1851-1686,Anuario de investigaciones,research-article,2008,2008,2008,2011,Human Sciences
S1853-31752008000100005,1853-3175,1853-3175,Cuyo,book-review,NA,NA,2008,2011,Human Sciences
S1850-37482011000200012,1850-3748,1850-3748,Revista argentina de cardiología,review-article,2010,2010,2011,2011,Health Sciences
S1851-75872009000100004,1851-7587,1851-7587,Revista de Ciencia y Tecnología,research-article,2006,2008,2009,2011,Engineering
S1850-20672011000100004,1850-2067,1850-2067,Ciencia del suelo,research-article,2009,2011,2011,2011,Agricultural Sciences
S1850-37482011000400002,1850-3748,1850-3748,Revista argentina de cardiología,editorial,NA,NA,2011,2011,Health Sciences
S1851-23722008000200013,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,2008,2008,2008,2011,Biological Sciences
S0002-70142010000100008,0002-7014,0002-7014;1851-8044,Ameghiniana,brief-report,2008,2009,2010,2012,Exact and Earth Sciences
S1852-38622006000100006,1852-3862,1852-3862,Insuficiencia cardíaca,editorial,2003,2003,2006,2012,Health Sciences
S1853-63602001000100001,1853-6360,1853-6360;0328-1159,Revista de la Asociación Argentina de Sedimentología,research-article,2000,2001,2001,2012,Exact and Earth Sciences
S0025-76802012000200014,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),review-article,2011,2011,2012,2012,Health Sciences
S0524-97672012000100009,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,book-review,NA,NA,2012,2012,Human Sciences
S1850-37482012000300007,1850-3748,1850-3748,Revista argentina de cardiología,research-article,2011,2011,2012,2012,Health Sciences
S1668-34982011000200001,1668-3498,1668-3498,InVet,research-article,2010,2011,2011,2012,Biological Sciences
S1852-59622012000100012,1852-5962,1852-5962,Kurtziana,research-article,2011,2011,2012,2012,Biological Sciences
S2313-92772011000200011,2313-9277,2313-9277,Historia de la educación - anuario,book-review,NA,NA,2011,2012,Human Sciences
S1851-30182011000200002,1851-3018,1851-3018,Revista industrial y agrícola de Tucumán,research-article,NA,NA,2011,2012,Agricultural Sciences
S1850-373X2012000200003,1850-373X,1850-373X,Intersecciones en antropología,research-article,2011,2011,2012,2013,Human Sciences
S0325-29572012000400007,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,research-article,NA,NA,2012,2013,Biological Sciences;Health Sciences
S1668-70272012000100010,1668-7027,1668-7027,Interdisciplinaria,research-article,2011,2012,2012,2013,Human Sciences
S0004-48222012000400007,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2011,2012,2012,2013,Exact and Earth Sciences
S1852-74342012000300004,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,2012,2012,2012,2013,Health Sciences
S1850-20672012000200007,1850-2067,1850-2067,Ciencia del suelo,research-article,2012,2012,2012,2013,Agricultural Sciences
S0025-76802013000400022,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,NA,NA,2013,2013,Health Sciences
S0325-00752013000500007,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,NA,NA,2013,2013,Health Sciences
S1853-35232013000100010,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2012,2012,2013,2013,"Applied Social Sciences;Linguistics, Letters and Arts"
S1669-23142012000200011,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,2011,2012,2012,2013,Agricultural Sciences
S1669-23142013000300002,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,brief-report,NA,NA,2013,2014,Agricultural Sciences
S1851-00272013000200013,1851-0027,1851-0027,Comechingonia,brief-report,NA,NA,2013,2014,Human Sciences
S1668-80902013000200008,1668-8090,1668-8090,Andes,book-review,NA,NA,2013,2014,Human Sciences
S1852-96152013000200006,1852-9615,1852-9615,Cuadernos del CILHA,research-article,2013,2013,2013,2014,"Linguistics, Letters and Arts"
S1853-984X2012000200005,1853-984X,1853-984X,Temas y Debates,research-article,2012,2012,2012,2014,Applied Social Sciences
S0327-50942012000100009,0327-5094,0327-5094;1850-2628,Temas medievales,research-article,NA,NA,2012,2014,"Human Sciences;Linguistics, Letters and Arts"
S1852-45082014000100003,1852-4508,1852-4508,Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural,research-article,2014,2014,2014,2014,Human Sciences
S0373-56802014000100003,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,2013,2013,2014,2014,Biological Sciences
S1995-77852013000200001,1995-7785,1995-7785,Propuesta educativa,research-article,NA,NA,2013,2014,Human Sciences
S1853-35232014000100001,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2012,2013,2014,2014,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-48342014000200005,1852-4834,0326-4815;1852-4834,Acta Odontológica Latinoamericana,research-article,NA,NA,2014,2014,Health Sciences
S0325-75412014000500004,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,rapid-communication,2014,2014,2014,2015,Biological Sciences
S1851-23722014000300009,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,NA,NA,2014,2015,Biological Sciences
S1668-80902014000200008,1668-8090,1668-8090,Andes,book-review,NA,NA,2014,2015,Human Sciences
S1851-28792014000200003,1851-2879,1851-2879,Quinto sol,research-article,2013,2013,2014,2015,Human Sciences
S1850-275X2014000200004,1850-275X,1850-275X,Cuadernos de antropología social,research-article,2014,2014,2014,2015,Human Sciences
S1852-73292005000100002,1852-7329,1852-7329,Multequina,research-article,2005,2005,2005,2015,Agricultural Sciences;Biological Sciences
S1853-86652015000100002,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2014,2014,2015,2015,Agricultural Sciences
S1852-99922015000200013,1852-9992,1852-9992,Revista argentina de radiología,rapid-communication,NA,NA,2015,2015,Health Sciences
S1851-96012015000100006,1851-9601,1851-9601,Postdata,research-article,NA,NA,2015,2015,Human Sciences
S0025-76802015000400003,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,2015,2015,2015,2015,Health Sciences
S1851-98142013000100004,1851-9814,1851-9814,Apuntes de investigación del CECYP,research-article,NA,NA,2013,2015,Applied Social Sciences
S1853-86652015000200002,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2014,2015,2015,2015,Agricultural Sciences
S2314-15492015000200005,2314-1549,2314-1549;2314-1549,Revista de historia americana y argentina,research-article,2015,2015,2015,2015,Human Sciences
S2469-09612015000100006,2469-0961,2469-0961,Estudios de historia de España,book-review,NA,NA,2015,2016,Human Sciences
S1851-31232015000300008,1851-3123,1851-3123,Revista Pilquen,research-article,2015,2015,2015,2016,"Applied Social Sciences;Linguistics, Letters and Arts"
S0373-56802015000200007,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,2015,2015,2015,2016,Biological Sciences
S0011-67932014000100006,0011-6793,0011-6793;1850-1699,"Darwiniana, nueva serie",research-article,2013,2014,2014,2016,Biological Sciences
S1852-99922016000200013,1852-9992,1852-9992,Revista argentina de radiología,rapid-communication,NA,NA,2016,2016,Health Sciences
S1851-17242016000100001,1851-1724,1851-1724,Circe de clásicos y modernos,research-article,2015,2015,2016,2016,"Human Sciences;Linguistics, Letters and Arts"
S1667-782X2016000100007,1667-782X,1667-782X,Ecología austral,research-article,2015,2015,2016,2016,Biological Sciences
S1853-63792014000100005,1853-6379,1853-6379,Argos,research-article,2013,2014,2014,2016,Human Sciences
S0325-82382015000200005,0325-8238,0325-8238;2525-1627,Folia Histórica del Nordeste,research-article,2015,2015,2015,2016,Applied Social Sciences;Human Sciences
S1852-38622016000400001,1852-3862,1852-3862,Insuficiencia cardíaca,editorial,NA,NA,2016,2017,Health Sciences
S0025-76802016000600016,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,NA,NA,2016,2017,Health Sciences
S1851-98142016000200005,1851-9814,1851-9814,Apuntes de investigación del CECYP,research-article,NA,NA,2016,2017,Applied Social Sciences
S1851-96362002000200002,1851-9636,1851-9636,Análisis filosófico,research-article,NA,NA,2002,2017,Human Sciences
S1850-00132015000400027,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,brief-report,NA,NA,2015,2017,Human Sciences
S1668-298X2016000200005,1668-298X,1668-298X,Agriscientia,research-article,2015,2016,2016,2017,Agricultural Sciences
S1850-00132017000100014,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,research-article,NA,NA,2017,2017,Human Sciences
S1852-99922017000200010,1852-9992,1852-9992,Revista argentina de radiología,letter,NA,NA,2017,2017,Health Sciences
S2362-20242015000100001,2362-2024,2362-2024,Anales del Instituto de Arte Americano e Investigaciones Estéticas. Mario J. Buschiazzo,letter,NA,NA,2015,2017,Human Sciences
S0004-48222016000400011,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2016,2016,2016,2017,Exact and Earth Sciences
S0025-76802017000400024,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),brief-report,NA,NA,2017,2017,Health Sciences
S1852-42222012000100002,1852-4222,1852-4418;1852-4222,SaberEs,research-article,2012,2012,2012,2017,Applied Social Sciences
S0325-00752017000400034,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,brief-report,NA,NA,2017,2017,Health Sciences
S1853-35232018000400007,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,NA,NA,2018,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S0325-00752017000600023,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,case-report,2016,2017,2017,2018,Health Sciences
S1853-12962017000100001,1853-1296,1853-1296,La zaranda de ideas,research-article,2017,2017,2017,2018,Applied Social Sciences
S2468-99632016000200002,2468-9963,0328-0101;2468-9963,Delito y sociedad,research-article,2016,2016,2016,2018,Human Sciences
S0327-07932013000200015,0327-0793,0327-0793;1851-8796,Latin American applied research,research-article,2011,2012,2013,2018,Exact and Earth Sciences
S1668-81042012000100003,1668-8104,1668-8104,Cuadernos de la Facultad de Humanidades y Ciencias Sociales. Universidad Nacional de Jujuy,research-article,NA,NA,2012,2018,Applied Social Sciences;Human Sciences
S1852-38622018000100003,1852-3862,1852-3862,Insuficiencia cardíaca,research-article,2017,2018,2018,2018,Health Sciences
S1852-73102017000200001,1852-7310,1852-7310,Subjetividad y procesos cognitivos,research-article,2017,2017,2017,2018,Human Sciences
S1850-37482015000500013,1850-3748,1850-3748,Revista argentina de cardiología,rapid-communication,2014,2015,2015,2018,Health Sciences
S1852-45082018000100006,1852-4508,1852-4508,Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural,research-article,2017,2018,2018,2018,Human Sciences
S1851-17162018000100009,1851-1716,1851-1716,"Ciencia, docencia y tecnología",research-article,2016,2018,2018,2018,Human Sciences
S2314-25612018000100005,2314-2561,2314-2561,Educación Física y Ciencia,research-article,2017,2017,2018,2018,Human Sciences
S1852-48262017000100006,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2016,2017,NA,2018,Human Sciences
S1852-73292000000200006,1852-7329,1852-7329,Multequina,research-article,2000,2000,2000,2018,Agricultural Sciences;Biological Sciences
S2314-27662016000200013,2314-2766,2314-2766,Relaciones internacionales,research-article,NA,NA,2016,2018,Human Sciences
S1851-75872018000200006,1851-7587,1851-7587,Revista de Ciencia y Tecnología,research-article,NA,NA,2018,2018,Engineering
S1514-79912018000200006,1514-7991,1514-7991,Revista argentina de antropología biológica,research-article,2017,2018,2018,2019,Biological Sciences
S0325-00752019000100028,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,brief-report,NA,NA,2019,2019,Health Sciences
S1853-04002018000100003,1853-0400,1853-0400,Revista del Museo Argentino de Ciencias Naturales,research-article,2017,2018,2018,2019,Biological Sciences;Exact and Earth Sciences
S1851-16862016000100029,1851-1686,1851-1686,Anuario de investigaciones,research-article,2016,2016,2016,2019,Human Sciences
S1852-74342019000100008,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,case-report,2017,2018,2019,2019,Health Sciences
S1669-90412018000100004,1669-9041,1669-9041,Revista Escuela de Historia,research-article,2018,2018,2018,2019,Human Sciences
S1851-31232018000500007,1851-3123,1851-3123,Revista Pilquen,research-article,2018,2018,2018,2019,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-38622019000100004,1852-3862,1852-3862,Insuficiencia cardíaca,research-article,2018,2019,2019,2019,Health Sciences
S1852-14792019000100009,1852-1479,0325-2221;1852-1479,Relaciones,undefined,NA,NA,2019,2019,Human Sciences
S1850-468X2019000200001,1850-468X,1850-468X,Meteorologica,research-article,2017,2018,2019,2019,Exact and Earth Sciences
S1852-85622019000100001,1852-8562,1852-8562,Población y sociedad,editorial,NA,NA,2019,2019,Applied Social Sciences;Human Sciences
S0025-76802019000800015,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,2019,2019,2019,2019,Health Sciences
S1853-86652019000200015,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,brief-report,2017,2018,2019,2020,Agricultural Sciences
S1668-70272019000100018,1668-7027,1668-7027,Interdisciplinaria,research-article,2017,2019,2019,2020,Human Sciences
S1853-35232019000300084,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2017,2018,2019,2020,"Applied Social Sciences;Linguistics, Letters and Arts"
S1851-87532019000200004,1851-8753,1851-8753;2362-4868,Scripta Mediaevalia,research-article,2016,2016,2019,2020,Human Sciences
S0373-56802020000100003,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,NA,NA,2020,2020,Biological Sciences
S1851-96012019000200124,1851-9601,1851-9601,Postdata,book-review,NA,NA,2019,2020,Human Sciences
S1853-19702019000200076,1853-1970,1853-1970,Revista SAAP,book-review,NA,NA,2019,2020,Applied Social Sciences
S2362-36752019000500004,2362-3675,0327-4411;2362-3675,Revista argentina de reumatología,research-article,NA,NA,2019,2020,Health Sciences
S1995-77852018000200009,1995-7785,1995-7785,Propuesta educativa,research-article,NA,NA,2018,2020,Human Sciences
S2362-36752020000200009,2362-3675,0327-4411;2362-3675,Revista argentina de reumatología,case-report,NA,NA,2020,2020,Health Sciences
S1853-86652020000200013,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2019,2020,2020,2020,Agricultural Sciences
S0373-56802020000400008,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,NA,NA,2020,2021,Biological Sciences
S1852-48262020000100014,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2019,2019,2020,2021,Human Sciences
S1852-38622020000400003,1852-3862,1852-3862,Insuficiencia cardíaca,review-article,2020,2020,2020,2021,Health Sciences
S1850-37482020000200104,1850-3748,1850-3748,Revista argentina de cardiología,research-article,2019,2020,2020,2021,Health Sciences
S1853-35232020000900116,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-16062018000100047,1852-1606,1852-1606,Sociohistórica,research-article,2017,2017,2018,2021,Human Sciences
S1515-59942020000100134,1515-5994,1515-5994,Mundo agrario,research-article,2019,2020,2020,2021,Applied Social Sciences;Human Sciences
S1668-56282021000100007,1668-5628,1668-5628,La trama de la comunicación,research-article,2020,2020,2021,2021,Applied Social Sciences
S1853-12962021000100006,1853-1296,1853-1296,La zaranda de ideas,research-article,2020,2021,2021,2021,Applied Social Sciences
S1853-35232021000100125,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2021,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1851-31232021000200006,1851-3123,1851-3123,Revista Pilquen,research-article,2020,2021,2021,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-42062018000300001,1852-4206,1852-4206,Revista Argentina de Ciencias del Comportamiento,research-article,2018,2018,2018,2018,Biological Sciences;Human Sciences
S1024-06752005000200013,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,research-article,2002,2003,2005,2009,Health Sciences
S1990-74512007000100003,1990-7451,1990-7451,Tinkazos,research-article,NA,NA,2007,2010,Applied Social Sciences
S1012-29662010000200012,1012-2966,1012-2966,Gaceta Médica Boliviana,case-report,2010,2010,2010,2011,Health Sciences
S1817-74332011000100003,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,research-article,2011,2011,2011,2011,Health Sciences
S2077-33232007000200001,2077-3323,2077-3323,Revista Ciencia y Cultura,editorial,NA,NA,2007,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-33232002000200016,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2002,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1817-74332012000200008,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,research-article,2012,2012,2012,2013,Health Sciences
S2074-47062013000100003,2074-4706,2074-4706,Revista Latinoamericana de Desarrollo Económico,research-article,2012,2013,2013,2013,Applied Social Sciences
S1994-37332013000200002,1994-3733,1994-3733,Revista Perspectivas,research-article,2013,2013,2013,2013,Applied Social Sciences
S1817-74332014000100010,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,review-article,2013,2014,2014,2014,Health Sciences
S2077-33232014000200006,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2014,2015,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1997-40432012000300006,1997-4043,1997-4043,Revista Integra Educativa,research-article,NA,NA,2012,2015,Applied Social Sciences;Exact and Earth Sciences
S1652-67762015000100014,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2015,2015,Biological Sciences;Health Sciences
S2077-21612013000100002,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2012,2012,2013,2015,Applied Social Sciences
S2223-30322015000200006,2223-3032,2223-3032,Revista de Investigacion Psicologica,research-article,2015,2015,2015,2016,Human Sciences
S2223-30322016000100004,2223-3032,2223-3032,Revista de Investigacion Psicologica,research-article,2016,NA,2016,2016,Human Sciences
S1817-74332016000200004,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,research-article,2016,2016,2016,2017,Health Sciences
S2518-44312017000100008,2518-4431,1814-6333;2518-4431,Investigación & Desarrollo,research-article,2017,2017,2017,2017,Engineering
S1815-02762017000200001,1815-0276,1815-0276,Punto Cero,editorial,NA,NA,2017,2018,Applied Social Sciences
S2310-02652017000100003,2310-0265,2310-0265,Revista CON-CIENCIA,research-article,2017,2017,2017,2018,Biological Sciences;Health Sciences
S2077-21612019000100005,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,NA,NA,2019,2019,Applied Social Sciences
S1562-38232018000200003,1562-3823,1562-3823,Revista Boliviana de Física,research-article,NA,NA,2018,2019,Exact and Earth Sciences
S2311-25812019000100004,2311-2581,2311-2581,Journal of the Selva Andina Animal Science,brief-report,2018,2019,2019,2019,Agricultural Sciences;Biological Sciences;Engineering
S1683-07892006000200003,1683-0789,1683-0789,Acta Nova,research-article,NA,NA,2006,2020,Exact and Earth Sciences
S1994-37332020000100005,1994-3733,1994-3733,Revista Perspectivas,research-article,2020,2020,2020,2020,Applied Social Sciences
S1605-25282020000300002,1605-2528,1605-2528;2075-5023,Ecología en Bolivia,research-article,2019,2020,2020,2020,Biological Sciences
S2616-79642020000400017,2616-7964,L:2616-7964;2616-7964,Horizontes Revista de Investigación en Ciencias de la Educación,research-article,2020,2020,2020,2021,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-21612021000200003,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2021,2021,2021,2021,Applied Social Sciences
S0100-879X1998000400014,0100-879X,0100-879X;1414-431X,Brazilian Journal of Medical and Biological Research,research-article,1997,1998,1998,1998,Biological Sciences;Health Sciences
S0074-02761998000100013,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,1997,1997,1998,1998,Biological Sciences;Health Sciences
S0100-879X1997000500013,0100-879X,0100-879X;1414-431X,Brazilian Journal of Medical and Biological Research,undefined,1996,1997,1997,1998,Biological Sciences;Health Sciences
S0102-86501998000100004,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,NA,NA,1998,1998,Health Sciences
S0100-879X1999000100002,0100-879X,0100-879X;1414-431X,Brazilian Journal of Medical and Biological Research,review-article,1998,1998,1999,1999,Biological Sciences;Health Sciences
S0103-90161997000100001,0103-9016,1678-992X,Scientia Agricola,research-article,1996,1996,1997,1999,Agricultural Sciences
S0036-46651998000500013,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,rapid-communication,1998,1998,1998,1999,Biological Sciences;Health Sciences
S0103-97331998000200002,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1997,NA,1998,1999,Exact and Earth Sciences
S0006-87051997000100001,0006-8705,0006-8705;1678-4499,Bragantia,research-article,1996,1996,1997,1999,Agricultural Sciences
S0103-97331998000400005,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1998,1999,Exact and Earth Sciences
S0103-97331999000200005,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1999,1999,Exact and Earth Sciences
S0011-52581999000200003,0011-5258,0011-5258;1678-4588,Dados,research-article,1999,NA,1999,1999,Human Sciences
S0103-90161999000400010,0103-9016,1678-992X,Scientia Agricola,research-article,1998,1999,1999,2000,Agricultural Sciences
S0101-20611999000200021,0101-2061,0101-2061;1678-457X,Food Science and Technology,research-article,1999,1999,1999,2000,Agricultural Sciences
S0004-282X2000000100002,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,2000,2000,Health Sciences
