scielo_id,ISSN_scielo,ISSN,journal,type,year_submitted,year_accepted,year_published,year_published_scielo,subject
S1852-85622012000100004,1852-8562,1852-8562,Población y sociedad,research-article,2011,2012,2012,2012,Applied Social Sciences;Human Sciences
S0327-07932011000100012,0327-0793,0327-0793;1851-8796,Latin American applied research,research-article,2009,2010,2011,2012,Exact and Earth Sciences
S1852-59622012000100009,1852-5962,1852-5962,Kurtziana,research-article,2011,2011,2012,2012,Biological Sciences
S1852-236X2011000100010,1852-236X,1852-236X,Revista americana de medicina respiratoria,letter,NA,NA,2011,2012,Health Sciences
S1851-37512012000100010,1851-3751,1851-3751,Memoria americana,article-commentary,NA,NA,2012,2012,Human Sciences
S1850-373X2012000200006,1850-373X,1850-373X,Intersecciones en antropología,research-article,2011,2011,2012,2013,Human Sciences
S1852-99922012000400008,1852-9992,1852-9992,Revista argentina de radiología,research-article,2012,2012,2012,2013,Health Sciences
S1851-17322012000500012,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2012,2012,2012,2013,Applied Social Sciences
S0004-48222012000400009,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,NA,NA,2012,2013,Exact and Earth Sciences
S1852-74342012000300008,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,2012,2012,2012,2013,Health Sciences
S1850-20672012000200001,1850-2067,1850-2067,Ciencia del suelo,research-article,2010,2012,2012,2013,Agricultural Sciences
S1851-82652013000200006,1851-8265,1669-2381;1851-8265,Salud colectiva,research-article,2012,2013,2013,2013,Health Sciences
S0325-00752013000500021,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,case-report,NA,NA,2013,2013,Health Sciences
S1853-35232013000100002,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2012,2012,2013,2013,"Applied Social Sciences;Linguistics, Letters and Arts"
S1669-23142012000200014,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,2011,2012,2012,2013,Agricultural Sciences
S1852-04992013000200013,1852-0499,1852-0499,Prismas,article-commentary,NA,NA,2013,2014,Human Sciences
S1851-00272013000200010,1851-0027,1851-0027,Comechingonia,research-article,2013,2013,2013,2014,Human Sciences
S1668-80902013000200002,1668-8090,1668-8090,Andes,research-article,2010,2011,2013,2014,Human Sciences
S1669-23142014000100012,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,2013,2014,2014,2014,Agricultural Sciences
S1851-16862011000100052,1851-1686,1851-1686,Anuario de investigaciones,research-article,2011,2011,2011,2014,Human Sciences
S2250-639X2013000400002,2250-639X,2250-639X;2250-639X,Revista argentina de cirugía,research-article,2013,2013,2013,2014,Health Sciences
S1852-77442013000200007,1852-7744,1852-7744,Geoacta,research-article,NA,NA,2013,2014,Exact and Earth Sciences
S2314-15492014000100007,2314-1549,2314-1549;2314-1549,Revista de historia americana y argentina,research-article,2013,2013,2014,2014,Human Sciences
S1995-77852013000200011,1995-7785,1995-7785,Propuesta educativa,book-review,NA,NA,2013,2014,Human Sciences
S1852-96152014000100003,1852-9615,1852-9615,Cuadernos del CILHA,research-article,2014,2014,2014,2014,"Linguistics, Letters and Arts"
S1852-48342014000200002,1852-4834,0326-4815;1852-4834,Acta Odontológica Latinoamericana,research-article,NA,NA,2014,2014,Health Sciences
S1514-79912012000100002,1514-7991,1514-7991,Revista argentina de antropología biológica,research-article,NA,NA,2012,2015,Biological Sciences
S1851-23722014000300010,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,NA,NA,2014,2015,Biological Sciences
S1669-68402014000100010,1669-6840,1669-6840,Revista veterinaria,research-article,2013,2014,2014,2015,Agricultural Sciences;Engineering
S1851-300X2015000100006,1851-300X,1851-300X,Revista argentina de dermatología,case-report,2015,2015,2015,2015,Health Sciences
S1853-12962013000100005,1853-1296,1853-1296,La zaranda de ideas,research-article,2013,2013,2013,2015,Applied Social Sciences
S1853-43922014000200003,1853-4392,1853-4392,Estudios Socioterritoriales,research-article,2014,2014,2014,2015,Human Sciences
S1853-86652015000100012,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2014,2014,2015,2015,Agricultural Sciences
S1851-46692015000100001,1851-4669,1851-4669,Anclajes,research-article,2013,2014,2015,2015,"Linguistics, Letters and Arts"
S1669-23142015000200004,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,brief-report,NA,NA,2015,2015,Agricultural Sciences
S1852-38622015000300003,1852-3862,1852-3862,Insuficiencia cardíaca,editorial,2015,2015,2015,2015,Health Sciences
S1851-98142013000200004,1851-9814,1851-9814,Apuntes de investigación del CECYP,research-article,NA,NA,2013,2015,Applied Social Sciences
S1851-30182014000100003,1851-3018,1851-3018,Revista industrial y agrícola de Tucumán,research-article,NA,NA,2014,2015,Agricultural Sciences
S0328-12052014000100004,0328-1205,0328-1205;1851-779X,Synthesis (La Plata),research-article,NA,NA,2014,2015,"Human Sciences;Linguistics, Letters and Arts"
S1852-73102015000200002,1852-7310,1852-7310,Subjetividad y procesos cognitivos,research-article,2015,2015,2015,2016,Human Sciences
S1851-31232015000300001,1851-3123,1851-3123,Revista Pilquen,research-article,2015,2015,2015,2016,"Applied Social Sciences;Linguistics, Letters and Arts"
S1850-373X2016000100005,1850-373X,1850-373X,Intersecciones en antropología,research-article,2014,2014,2016,2016,Human Sciences
S0011-67932014000100009,0011-6793,0011-6793;1850-1699,"Darwiniana, nueva serie",research-article,2014,2014,2014,2016,Biological Sciences
S1852-48342016000100008,1852-4834,0326-4815;1852-4834,Acta Odontológica Latinoamericana,research-article,NA,NA,2016,2016,Health Sciences
S1851-37272013000100007,1851-3727,1851-3727,Documentos y aportes en administración pública y gestión estatal,book-review,NA,NA,2013,2016,Applied Social Sciences
S1851-16862014000100002,1851-1686,1851-1686,Anuario de investigaciones,research-article,2014,2014,2014,2016,Human Sciences
S1666-77192015000200001,1666-7719,1666-7719;2346-9129,Fave. Sección ciencias agrarias,research-article,NA,NA,2015,2016,Agricultural Sciences
S1852-48262015000200023,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2013,2015,2015,2016,Human Sciences
S0325-82382015000100011,0325-8238,0325-8238;2525-1627,Folia Histórica del Nordeste,research-article,2014,2015,2015,2017,Applied Social Sciences;Human Sciences
S1851-16942015000200005,1851-1694,1851-1694,Avá,research-article,2016,2016,2015,2017,Applied Social Sciences
S1851-98142016000200008,1851-9814,1851-9814,Apuntes de investigación del CECYP,research-article,NA,NA,2016,2017,Applied Social Sciences
S1853-17842016000200016,1853-1784,1853-1784,Revista de historia del derecho,book-review,NA,NA,2016,2017,Applied Social Sciences
S1850-00132015000400049,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,brief-report,NA,NA,2015,2017,Human Sciences
S0325-75412017000100003,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,rapid-communication,2016,2016,2017,2017,Biological Sciences
S1668-80902016000200009,1668-8090,1668-8090,Andes,book-review,NA,NA,2016,2017,Human Sciences
S1852-99922017000200011,1852-9992,1852-9992,Revista argentina de radiología,letter,NA,NA,2017,2017,Health Sciences
S2362-20242015000200004,2362-2024,2362-2024,Anales del Instituto de Arte Americano e Investigaciones Estéticas. Mario J. Buschiazzo,research-article,NA,NA,2015,2017,Human Sciences
S0524-97672017000100004,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,research-article,2015,2016,2017,2017,Human Sciences
S1852-16062017000100002,1852-1606,1852-1606,Sociohistórica,research-article,2016,2017,2017,2017,Human Sciences
S1852-42222012000200001,1852-4222,1852-4418;1852-4222,SaberEs,research-article,2012,2012,2012,2017,Applied Social Sciences
S1853-35232016000200007,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,NA,NA,2016,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S1853-35232018000100014,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,NA,NA,2018,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S2469-09612017000200005,2469-0961,2469-0961,Estudios de historia de España,book-review,NA,NA,2017,2018,Human Sciences
S0073-34072016000100001,0073-3407,0073-3407;1850-4884,El hornero,research-article,2015,2016,2016,2018,Biological Sciences
S1850-468X2017000200002,1850-468X,1850-468X,Meteorologica,research-article,2015,2016,2017,2018,Exact and Earth Sciences
S1852-04992017000100027,1852-0499,1852-0499,Prismas,book-review,NA,NA,2017,2018,Human Sciences
S1668-81042015000100005,1668-8104,1668-8104,Cuadernos de la Facultad de Humanidades y Ciencias Sociales. Universidad Nacional de Jujuy,research-article,NA,NA,2015,2018,Applied Social Sciences;Human Sciences
S1851-23722018000100014,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,NA,NA,2018,2018,Biological Sciences
S1852-73102017000200003,1852-7310,1852-7310,Subjetividad y procesos cognitivos,research-article,2017,2017,2017,2018,Human Sciences
S1850-37482015000200009,1850-3748,1850-3748,Revista argentina de cardiología,research-article,2014,2014,2015,2018,Health Sciences
S1851-88932017000100002,1851-8893,1851-8893,Orientación y sociedad,editorial,NA,NA,2017,2018,Human Sciences
S1851-17162018000100011,1851-1716,1851-1716,"Ciencia, docencia y tecnología",research-article,2017,2018,2018,2018,Human Sciences
S1850-37482016000500006,1850-3748,1850-3748,Revista argentina de cardiología,abstract,NA,NA,2016,2018,Health Sciences
S1850-37482017000200018,1850-3748,1850-3748,Revista argentina de cardiología,research-article,NA,NA,2017,2018,Health Sciences
S1852-73292000000200007,1852-7329,1852-7329,Multequina,research-article,2000,2000,2000,2018,Agricultural Sciences;Biological Sciences
S2314-27662018000100006,2314-2766,2314-2766,Relaciones internacionales,research-article,2017,2018,2018,2018,Human Sciences
S0325-00752018000500027,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,brief-report,NA,NA,2018,2018,Health Sciences
S0025-76802018000800010,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,2017,2018,2018,2019,Health Sciences
S0325-00752019000100015,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,case-report,2017,2018,2019,2019,Health Sciences
S1853-43922018000200002,1853-4392,1853-4392,Estudios Socioterritoriales,research-article,2017,2018,2018,2019,Human Sciences
S1851-16862016000100006,1851-1686,1851-1686,Anuario de investigaciones,research-article,2016,2016,2016,2019,Human Sciences
S0325-00752019000200010,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,NA,NA,2019,2019,Health Sciences
S0325-00752019000300005,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,2018,2018,2019,2019,Health Sciences
S1667-89902018000400008,1667-8990,1667-8682;1667-8990,Salud(i)Ciencia,article-commentary,NA,NA,2018,2019,Health Sciences
S1852-38622019000100001,1852-3862,1852-3862,Insuficiencia cardíaca,editorial,NA,NA,2019,2019,Health Sciences
S1852-74342019000300002,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,case-report,NA,NA,2019,2019,Health Sciences
S1668-80902019000100002,1668-8090,1668-8090,Andes,research-article,2017,2018,2019,2019,Human Sciences
S1666-94792019000100002,1666-9479,1666-9479,Serie correlación geológica,research-article,NA,NA,2019,2019,Exact and Earth Sciences
S0025-76802019000800010,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,2019,2019,2019,2019,Health Sciences
S1853-86652019000200010,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2018,2019,2019,2020,Agricultural Sciences
S1668-70272019000100013,1668-7027,1668-7027,Interdisciplinaria,research-article,2017,2019,2019,2020,Human Sciences
S1853-35232019000400057,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2019,2020,"Applied Social Sciences;Linguistics, Letters and Arts"
S0524-97672019000200008,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,research-article,2018,2019,2019,2020,Human Sciences
S1852-14792020000100009,1852-1479,0325-2221;1852-1479,Relaciones,undefined,NA,NA,2020,2020,Human Sciences
S1851-96012019000200081,1851-9601,1851-9601,Postdata,research-article,NA,NA,2019,2020,Human Sciences
S1853-19702019000200079,1853-1970,1853-1970,Revista SAAP,book-review,NA,NA,2019,2020,Applied Social Sciences
S2362-36752019000500003,2362-3675,0327-4411;2362-3675,Revista argentina de reumatología,research-article,NA,NA,2019,2020,Health Sciences
S1995-77852018000200011,1995-7785,1995-7785,Propuesta educativa,book-review,NA,NA,2018,2020,Human Sciences
S1851-31232020000100003,1851-3123,1851-3123,Revista Pilquen,research-article,2019,2020,2020,2020,"Applied Social Sciences;Linguistics, Letters and Arts"
S1853-86652020000200006,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2019,2020,2020,2020,Agricultural Sciences
S1851-37512019000100208,1851-3751,1851-3751,Memoria americana,book-review,NA,NA,2019,2019,Human Sciences
S1853-35232020000500202,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2019,2019,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-48262020000200023,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2020,2020,2020,2021,Human Sciences
S1850-37482020000400370,1850-3748,1850-3748,Revista argentina de cardiología,letter,NA,NA,2020,2021,Health Sciences
S1852-48262021000100012,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2020,2021,2021,2021,Human Sciences
S1852-16062020000200111,1852-1606,1852-1606,Sociohistórica,research-article,2019,2020,2020,2021,Human Sciences
S1667-89902019000300566,1667-8990,1667-8682;1667-8990,Salud(i)Ciencia,undefined,NA,NA,2019,2019,Health Sciences
S1853-36552021000100111,1853-3655,1853-3655,Cuaderno urbano,research-article,NA,NA,2021,2021,Applied Social Sciences
S1852-74342020000300190,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,2020,2020,2020,2021,Health Sciences
S1853-35232021000400168,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2019,2019,2021,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1850-275X2021000200029,1850-275X,1850-275X,Cuadernos de antropología social,research-article,2020,2021,2021,2021,Human Sciences
S1605-25282007000800005,1605-2528,1605-2528;2075-5023,Ecología en Bolivia,research-article,NA,NA,2007,2008,Biological Sciences
S1024-06752003000200013,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,research-article,2001,2001,2003,2009,Health Sciences
S1652-67762008000200002,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2008,2011,Biological Sciences;Health Sciences
S1012-29662010000100010,1012-2966,1012-2966,Gaceta Médica Boliviana,case-report,2010,2010,2010,2011,Health Sciences
S1990-74512011000100008,1990-7451,1990-7451,Tinkazos,research-article,NA,NA,2011,2011,Applied Social Sciences
S2077-33232006000100001,2077-3323,2077-3323,Revista Ciencia y Cultura,editorial,NA,NA,2006,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-33232000000200012,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2000,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1817-74332009000100001,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,editorial,NA,NA,2009,2013,Health Sciences
S2074-47062013000100007,2074-4706,2074-4706,Revista Latinoamericana de Desarrollo Económico,research-article,2012,2013,2013,2013,Applied Social Sciences
S2077-33232013000200012,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2013,2014,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1817-74332014000100012,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,case-report,2014,2014,2014,2014,Health Sciences
S1726-89582014000200014,1726-8958,1726-8958,Revista Médica La Paz,abstract,NA,NA,2014,2015,Health Sciences
S1997-40432011000200010,1997-4043,1997-4043,Revista Integra Educativa,research-article,NA,NA,2011,2015,Applied Social Sciences;Exact and Earth Sciences
S1652-67762015000100002,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2015,2015,Biological Sciences;Health Sciences
S2077-21612013000100006,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2012,2012,2013,2015,Applied Social Sciences
S2074-47062016000100003,2074-4706,2074-4706,Revista Latinoamericana de Desarrollo Económico,research-article,2016,2016,2016,2016,Applied Social Sciences
S2072-92942016000200003,2072-9294,2072-9294,Journal of the Selva Andina Research Society,research-article,2016,2016,2016,2016,Agricultural Sciences;Biological Sciences
S2518-44312016000200003,2518-4431,1814-6333;2518-4431,Investigación & Desarrollo,research-article,2016,2016,2016,2017,Engineering
S1652-67762017000100004,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2017,2017,Biological Sciences;Health Sciences
S2077-21612018000100003,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2016,2018,2018,2018,Applied Social Sciences
S2310-02652017000100004,2310-0265,2310-0265,Revista CON-CIENCIA,research-article,2017,2017,2017,2018,Biological Sciences;Health Sciences
S1562-38232017000100006,1562-3823,1562-3823,Revista Boliviana de Física,research-article,NA,NA,2017,2019,Exact and Earth Sciences
S2225-87872018000200001,2225-8787,2225-8787,"Revista Ciencia, Tecnología e Innovación",article-commentary,NA,NA,2018,2019,Applied Social Sciences
S0250-54602019000100002,0250-5460,0250-5460,Revista Boliviana de Química,research-article,2019,2019,2019,2019,Biological Sciences;Exact and Earth Sciences
S1683-07892006000100018,1683-0789,1683-0789,Acta Nova,research-article,NA,NA,2006,2020,Exact and Earth Sciences
S2409-16182020000100006,2409-1618,2409-1618,Revista de Investigación e Innovación Agropecuaria y de Recursos Naturales,research-article,2020,2020,2020,2020,Agricultural Sciences
S2074-47062020000200006,2074-4706,2074-4706,Revista Latinoamericana de Desarrollo Económico,research-article,2020,2020,2020,2020,Applied Social Sciences
S2616-79642020000400016,2616-7964,L:2616-7964;2616-7964,Horizontes Revista de Investigación en Ciencias de la Educación,research-article,2020,2020,2020,2021,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1652-67762021000100008,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2021,2021,Biological Sciences;Health Sciences
S0100-84551997000400012,0100-8455,0100-8455;1678-4502,Brazilian Journal of Genetics,research-article,1996,NA,1997,1998,Biological Sciences
S0074-02761998000200023,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,brief-report,1997,1998,1998,1998,Biological Sciences;Health Sciences
S0074-02761997000100013,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,undefined,1996,1996,1997,1998,Biological Sciences;Health Sciences
S0102-86501998000300007,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,1998,1998,1998,1998,Health Sciences
S1415-47571998000100011,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,research-article,1997,NA,1998,1999,Biological Sciences
S0102-69091998000100005,0102-6909,0102-6909;1806-9053,Revista Brasileira de Ciências Sociais,research-article,NA,NA,1998,1999,Human Sciences
S0036-46651998000500002,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,research-article,1997,1998,1998,1999,Biological Sciences;Health Sciences
S0101-32621997000100007,0101-3262,1678-7110,Cadernos CEDES,research-article,NA,NA,1997,1999,Human Sciences
S0006-87051997000100004,0006-8705,0006-8705;1678-4499,Bragantia,research-article,NA,1996,1997,1999,Agricultural Sciences
S1415-47571999000200007,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,research-article,1998,NA,1999,1999,Biological Sciences
S0103-97331999000200012,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1999,1999,Exact and Earth Sciences
S0103-06631999000300011,0103-0663,0103-0663,Revista de Odontologia da Universidade de São Paulo,research-article,1999,1999,1999,1999,Health Sciences
S0102-86501999000400003,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,1999,1999,1999,2000,Health Sciences
S0011-52581999000300002,0011-5258,0011-5258;1678-4588,Dados,research-article,1999,NA,1999,2000,Human Sciences
S0004-282X2000000100009,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,2000,2000,Health Sciences
