scielo_id,ISSN_scielo,ISSN,journal,type,year_submitted,year_accepted,year_published,year_published_scielo,subject
S1850-37482011000200015,1850-3748,1850-3748,Revista argentina de cardiología,case-report,2009,2010,2011,2011,Health Sciences
S1851-75872009000200009,1851-7587,1851-7587,Revista de Ciencia y Tecnología,research-article,2009,2010,2009,2011,Engineering
S1853-31752011000100006,1853-3175,1853-3175,Cuyo,research-article,NA,NA,2011,2011,Human Sciences
S1850-37482011000400010,1850-3748,1850-3748,Revista argentina de cardiología,article-commentary,NA,NA,2011,2011,Health Sciences
S1851-23722006000100007,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,2005,2006,2006,2011,Biological Sciences
S0002-70142010000100011,0002-7014,0002-7014;1851-8044,Ameghiniana,brief-report,2009,2009,2010,2012,Exact and Earth Sciences
S0325-00752012000100015,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,case-report,2011,2011,2012,2012,Health Sciences
S1853-63602001000100002,1853-6360,1853-6360;0328-1159,Revista de la Asociación Argentina de Sedimentología,research-article,2000,2001,2001,2012,Exact and Earth Sciences
S0327-93832011000200003,0327-9383,0327-9383;1666-0536,Mastozoología neotropical,research-article,2010,2011,2011,2012,Biological Sciences
S0524-97672012000100010,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,book-review,NA,NA,2012,2012,Human Sciences
S1852-85622012000100002,1852-8562,1852-8562,Población y sociedad,research-article,2011,2012,2012,2012,Applied Social Sciences;Human Sciences
S1668-34982011000200006,1668-3498,1668-3498,InVet,research-article,2011,2011,2011,2012,Biological Sciences
S1852-59622012000100006,1852-5962,1852-5962,Kurtziana,research-article,2011,2012,2012,2012,Biological Sciences
S1852-236X2011000100008,1852-236X,1852-236X,Revista americana de medicina respiratoria,research-article,NA,NA,2011,2012,Health Sciences
S1851-37512012000100008,1851-3751,1851-3751,Memoria americana,article-commentary,NA,NA,2012,2012,Human Sciences
S1850-373X2012000200005,1850-373X,1850-373X,Intersecciones en antropología,research-article,2011,2011,2012,2013,Human Sciences
S1852-99922012000400001,1852-9992,1852-9992,Revista argentina de radiología,editorial,NA,NA,2012,2013,Health Sciences
S1851-17322012000500001,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2011,2012,2012,2013,Applied Social Sciences
S1851-82652013000100008,1851-8265,1669-2381;1851-8265,Salud colectiva,research-article,2012,2012,2013,2013,Health Sciences
S1853-36552011000200006,1853-3655,1853-3655,Cuaderno urbano,research-article,NA,NA,2011,2013,Applied Social Sciences
S1850-20672012000200006,1850-2067,1850-2067,Ciencia del suelo,research-article,2012,2012,2012,2013,Agricultural Sciences
S1851-82652013000200001,1851-8265,1669-2381;1851-8265,Salud colectiva,editorial,NA,NA,2013,2013,Health Sciences
S0325-00752013000500005,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,NA,NA,2013,2013,Health Sciences
S1853-35232013000100013,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2012,2012,2013,2013,"Applied Social Sciences;Linguistics, Letters and Arts"
S1853-70812013000200011,1853-7081,0326-9795;1853-7081,Sociedad y religión,research-article,2013,2013,2013,2013,Human Sciences
S1852-04992013000200012,1852-0499,1852-0499,Prismas,article-commentary,NA,NA,2013,2014,Human Sciences
S1851-00272013000200009,1851-0027,1851-0027,Comechingonia,research-article,2013,2013,2013,2014,Human Sciences
S1851-37432013000200001,1851-3743,1851-3743,Acta toxicológica argentina,research-article,2012,NA,2013,2014,Biological Sciences
S1852-74342013000400004,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,2012,2013,2013,2014,Health Sciences
S1853-984X2012000100007,1853-984X,1853-984X,Temas y Debates,book-review,NA,NA,2012,2014,Applied Social Sciences
S0327-50942012000100014,0327-5094,0327-5094;1850-2628,Temas medievales,brief-report,NA,NA,2012,2014,"Human Sciences;Linguistics, Letters and Arts"
S0073-34072012000200012,0073-3407,0073-3407;1850-4884,El hornero,review-article,NA,NA,2012,2014,Biological Sciences
S0373-56802014000100009,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,brief-report,2014,2014,2014,2014,Biological Sciences
S1995-77852013000200012,1995-7785,1995-7785,Propuesta educativa,book-review,NA,NA,2013,2014,Human Sciences
S1852-96152014000100001,1852-9615,1852-9615,Cuadernos del CILHA,editorial,NA,NA,2014,2014,"Linguistics, Letters and Arts"
S1852-48342014000200006,1852-4834,0326-4815;1852-4834,Acta Odontológica Latinoamericana,research-article,NA,NA,2014,2014,Health Sciences
S0325-75412014000500001,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,editorial,NA,NA,2014,2015,Biological Sciences
S1851-23722014000300008,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,2013,2014,2014,2015,Biological Sciences
S1669-68402013000200010,1669-6840,1669-6840,Revista veterinaria,research-article,2013,2013,2013,2015,Agricultural Sciences;Engineering
S0328-97022014000100003,0328-9702,0328-9702,Praxis educativa,research-article,2013,2013,2014,2015,Human Sciences
S1853-12962013000100002,1853-1296,1853-1296,La zaranda de ideas,research-article,2012,2013,2013,2015,Applied Social Sciences
S1853-43922014000200004,1853-4392,1853-4392,Estudios Socioterritoriales,research-article,2014,2014,2014,2015,Human Sciences
S1853-86652015000100014,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2014,2015,2015,2015,Agricultural Sciences
S1851-46692015000100002,1851-4669,1851-4669,Anclajes,research-article,2013,2013,2015,2015,"Linguistics, Letters and Arts"
S1669-23142015000200005,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,editorial,NA,NA,2015,2015,Agricultural Sciences
S0025-76802015000400007,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,NA,NA,2015,2015,Health Sciences
S1851-98142013000200003,1851-9814,1851-9814,Apuntes de investigación del CECYP,research-article,NA,NA,2013,2015,Applied Social Sciences
S1853-86652015000200015,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2014,2015,2015,2015,Agricultural Sciences
S0328-12052014000100005,0328-1205,0328-1205;1851-779X,Synthesis (La Plata),research-article,NA,NA,2014,2015,"Human Sciences;Linguistics, Letters and Arts"
S2469-09612015000200002,2469-0961,2469-0961,Estudios de historia de España,research-article,NA,NA,2015,2016,Human Sciences
S1851-31232015000300002,1851-3123,1851-3123,Revista Pilquen,research-article,2015,2015,2015,2016,"Applied Social Sciences;Linguistics, Letters and Arts"
S0373-56802015000200004,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,2015,2015,2015,2016,Biological Sciences
S0011-67932014000100004,0011-6793,0011-6793;1850-1699,"Darwiniana, nueva serie",research-article,2014,2014,2014,2016,Biological Sciences
S1852-99922016000200012,1852-9992,1852-9992,Revista argentina de radiología,article-commentary,NA,NA,2016,2016,Health Sciences
S1852-62332016000100004,1852-6233,1852-6233,BAG. Journal of basic and applied genetics,brief-report,NA,NA,2016,2016,Biological Sciences;Health Sciences
S1852-38622016000300003,1852-3862,1852-3862,Insuficiencia cardíaca,research-article,2016,2016,2016,2016,Health Sciences
S1666-77192015000200005,1666-7719,1666-7719;2346-9129,Fave. Sección ciencias agrarias,research-article,NA,NA,2015,2016,Agricultural Sciences
S1852-48262015000200018,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2015,2015,2015,2016,Human Sciences
S1851-46692016000300006,1851-4669,1851-4669,Anclajes,research-article,NA,NA,2016,2017,"Linguistics, Letters and Arts"
S1850-11682015000200009,1850-1168,0327-358X;1850-1168,Anales (Asociación Física Argentina),research-article,2013,2015,2015,2017,Exact and Earth Sciences
S1851-17162016000200003,1851-1716,1851-1716,"Ciencia, docencia y tecnología",research-article,2015,2016,2016,2017,Human Sciences
S1851-96362002000200001,1851-9636,1851-9636,Análisis filosófico,research-article,NA,NA,2002,2017,Human Sciences
S1850-00132015000400036,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,brief-report,NA,NA,2015,2017,Human Sciences
S0325-75412017000100014,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,research-article,2015,2016,2017,2017,Biological Sciences
S1668-80902016000200002,1668-8090,1668-8090,Andes,research-article,2014,2016,2016,2017,Human Sciences
S1667-782X2016000300007,1667-782X,1667-782X,Ecología austral,research-article,2015,2016,2016,2017,Biological Sciences
S1851-46692017000200007,1851-4669,1851-4669,Anclajes,book-review,NA,NA,2017,2017,"Linguistics, Letters and Arts"
S0524-97672017000100012,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,book-review,NA,NA,2017,2017,Human Sciences
S0025-76802017000400010,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,2017,2017,2017,2017,Health Sciences
S1852-42222011000200002,1852-4222,1852-4418;1852-4222,SaberEs,research-article,NA,NA,2011,2017,Applied Social Sciences
S0325-00752017000400007,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,2016,2017,2017,2017,Health Sciences
S1853-35232018000400003,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,NA,NA,2018,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S2469-09612017000200002,2469-0961,2469-0961,Estudios de historia de España,research-article,2017,2017,2017,2018,Human Sciences
S0073-34072016000100012,0073-3407,0073-3407;1850-4884,El hornero,review-article,NA,NA,2016,2018,Biological Sciences
S2468-99632016000200006,2468-9963,0328-0101;2468-9963,Delito y sociedad,editorial,NA,NA,2016,2018,Human Sciences
S1852-04992017000100029,1852-0499,1852-0499,Prismas,book-review,NA,NA,2017,2018,Human Sciences
S1668-81042010000100004,1668-8104,1668-8104,Cuadernos de la Facultad de Humanidades y Ciencias Sociales. Universidad Nacional de Jujuy,research-article,NA,NA,2010,2018,Applied Social Sciences;Human Sciences
S1851-23722018000100009,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,NA,NA,2018,2018,Biological Sciences
S1669-68402017000200013,1669-6840,1669-6840,Revista veterinaria,research-article,2016,2017,2017,2018,Agricultural Sciences;Engineering
S1850-37482015000400021,1850-3748,1850-3748,Revista argentina de cardiología,letter,NA,NA,2015,2018,Health Sciences
S1852-85622018000100003,1852-8562,1852-8562,Población y sociedad,research-article,2016,2017,2018,2018,Applied Social Sciences;Human Sciences
S1851-17162018000100006,1851-1716,1851-1716,"Ciencia, docencia y tecnología",research-article,2017,2018,2018,2018,Human Sciences
S1852-15682017000200008,1852-1568,1852-1568,Estudios - Centro de Estudios Avanzados. Universidad Nacional de Córdoba,book-review,NA,NA,2017,2018,Human Sciences
S1850-37482017000200011,1850-3748,1850-3748,Revista argentina de cardiología,research-article,NA,NA,2017,2018,Health Sciences
S1852-73292000000200009,1852-7329,1852-7329,Multequina,research-article,2000,2000,2000,2018,Agricultural Sciences;Biological Sciences
S2314-27662018000100008,2314-2766,2314-2766,Relaciones internacionales,addendum,2017,2018,2018,2018,Human Sciences
S1851-75872018000200009,1851-7587,1851-7587,Revista de Ciencia y Tecnología,research-article,NA,NA,2018,2018,Engineering
S0025-76802018000800017,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),brief-report,NA,NA,2018,2019,Health Sciences
S0325-00752019000100020,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,case-report,2018,2018,2019,2019,Health Sciences
S1851-31232017000400005,1851-3123,1851-3123,Revista Pilquen,research-article,2017,2017,2017,2019,"Applied Social Sciences;Linguistics, Letters and Arts"
S1851-16862015000200033,1851-1686,1851-1686,Anuario de investigaciones,research-article,2015,2015,2015,2019,Human Sciences
S1668-80902018000100001,1668-8090,1668-8090,Andes,article-commentary,NA,NA,2018,2019,Human Sciences
S1853-001X2018000100005,1853-001X,1853-001X,Mora (Buenos Aires),undefined,NA,NA,2018,2019,Applied Social Sciences;Human Sciences
S1851-300X2018000400023,1851-300X,1851-300X,Revista argentina de dermatología,research-article,NA,NA,2018,2019,Health Sciences
S1852-38622019000300002,1852-3862,1852-3862,Insuficiencia cardíaca,research-article,2019,2019,2019,2019,Health Sciences
S1852-14792019000100007,1852-1479,0325-2221;1852-1479,Relaciones,research-article,2018,2019,2019,2019,Human Sciences
S1668-80902019000100009,1668-8090,1668-8090,Andes,research-article,2018,2018,2019,2019,Human Sciences
S1852-85622019000100006,1852-8562,1852-8562,Población y sociedad,research-article,2018,2018,2019,2019,Applied Social Sciences;Human Sciences
S0025-76802019000800017,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,2019,2019,2019,2019,Health Sciences
S1666-77192019000200004,1666-7719,1666-7719;2346-9129,Fave. Sección ciencias agrarias,research-article,2019,2019,2019,2020,Agricultural Sciences
S1852-04992019000100052,1852-0499,1852-0499,Prismas,research-article,2019,2019,2019,2020,Human Sciences
S1515-59942018000100750,1515-5994,1515-5994,Mundo agrario,research-article,2017,2017,2018,2020,Applied Social Sciences;Human Sciences
S0325-29572019000400015,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,research-article,2019,2019,2019,2020,Biological Sciences;Health Sciences
S0373-56802020000100001,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,NA,NA,2020,2020,Biological Sciences
S1851-96012019000100061,1851-9601,1851-9601,Postdata,research-article,NA,NA,2019,2020,Human Sciences
S1853-19702020000100081,1853-1970,1853-1970,Revista SAAP,book-review,NA,NA,2020,2020,Applied Social Sciences
S2362-36752019000500002,2362-3675,0327-4411;2362-3675,Revista argentina de reumatología,research-article,NA,NA,2019,2020,Health Sciences
S1852-48342020000200098,1852-4834,0326-4815;1852-4834,Acta Odontológica Latinoamericana,research-article,2020,2020,2020,2020,Health Sciences
S1669-23142019000200159,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,2017,2018,2019,2020,Agricultural Sciences
S1853-86652020000200025,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2019,2020,2020,2020,Agricultural Sciences
S0373-56802020000400031,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,2020,2020,2020,2021,Biological Sciences
S1853-35232020000300017,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2018,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-48262020000200018,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2019,2020,2020,2021,Human Sciences
S1850-37482020000100055,1850-3748,1850-3748,Revista argentina de cardiología,research-article,2019,2019,2020,2020,Health Sciences
S1853-35232020001000288,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2017,2018,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-16062019000200084,1852-1606,1852-1606,Sociohistórica,research-article,2018,2019,2019,2021,Human Sciences
S1667-89902019000300519,1667-8990,1667-8682;1667-8990,Salud(i)Ciencia,research-article,2019,2019,2019,2019,Health Sciences
S0328-12052018000200040,0328-1205,0328-1205;1851-779X,Synthesis (La Plata),research-article,NA,NA,2018,2021,"Human Sciences;Linguistics, Letters and Arts"
S1852-74342020000300192,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,2019,2019,2020,2021,Health Sciences
S1851-82652021000103303,1851-8265,1669-2381;1851-8265,Salud colectiva,research-article,2020,2021,2021,2021,Health Sciences
S1850-275X2021000200143,1850-275X,1850-275X,Cuadernos de antropología social,book-review,2021,2021,2021,2021,Human Sciences
S0250-54602007000100010,0250-5460,0250-5460,Revista Boliviana de Química,research-article,NA,NA,2007,2008,Biological Sciences;Exact and Earth Sciences
S1024-06752005000200010,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,abstract,NA,NA,2005,2009,Health Sciences
S1652-67762006000100003,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2006,2011,Biological Sciences;Health Sciences
S1012-29662010000200003,1012-2966,1012-2966,Gaceta Médica Boliviana,research-article,2010,2010,2010,2011,Health Sciences
S1990-74512011000100012,1990-7451,1990-7451,Tinkazos,book-review,NA,NA,2011,2011,Applied Social Sciences
S2077-33232001000100005,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2001,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-33232004000100006,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2004,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1817-74332009000200012,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,review-article,NA,NA,2009,2013,Health Sciences
S1726-89582010000200004,1726-8958,1726-8958,Revista Médica La Paz,research-article,2011,2011,2010,2013,Health Sciences
S2077-33232013000200002,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,2013,2013,2013,2014,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1726-89582014000100007,1726-8958,1726-8958,Revista Médica La Paz,case-report,2014,2014,2014,2014,Health Sciences
S1726-89582014000200004,1726-8958,1726-8958,Revista Médica La Paz,research-article,2014,2014,2014,2015,Health Sciences
S1997-40432011000300007,1997-4043,1997-4043,Revista Integra Educativa,research-article,NA,NA,2011,2015,Applied Social Sciences;Exact and Earth Sciences
S1652-67762015000100016,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2015,2015,Biological Sciences;Health Sciences
S2077-21612011000100001,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,NA,NA,2011,2015,Applied Social Sciences
S2074-47062016000100004,2074-4706,2074-4706,Revista Latinoamericana de Desarrollo Económico,research-article,2016,2016,2016,2016,Applied Social Sciences
S2072-92942016000200007,2072-9294,2072-9294,Journal of the Selva Andina Research Society,research-article,2016,2016,2016,2016,Agricultural Sciences;Biological Sciences
S2518-44312016000200005,2518-4431,1814-6333;2518-4431,Investigación & Desarrollo,research-article,2016,2017,2016,2017,Engineering
S1652-67762017000100003,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2017,2017,Biological Sciences;Health Sciences
S2077-21612018000100005,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2017,2017,2018,2018,Applied Social Sciences
S2310-02652017000100007,2310-0265,2310-0265,Revista CON-CIENCIA,research-article,2017,2017,2017,2018,Biological Sciences;Health Sciences
S1562-38232017000200001,1562-3823,1562-3823,Revista Boliviana de Física,editorial,NA,NA,2017,2019,Exact and Earth Sciences
S2225-87872018000200004,2225-8787,2225-8787,"Revista Ciencia, Tecnología e Innovación",research-article,2017,2018,2018,2019,Applied Social Sciences
S0250-54602019000100001,0250-5460,0250-5460,Revista Boliviana de Química,research-article,2019,2019,2019,2019,Biological Sciences;Exact and Earth Sciences
S1683-07892006000100003,1683-0789,1683-0789,Acta Nova,research-article,NA,NA,2006,2020,Exact and Earth Sciences
S2409-16182020000100005,2409-1618,2409-1618,Revista de Investigación e Innovación Agropecuaria y de Recursos Naturales,research-article,2020,2020,2020,2020,Agricultural Sciences
S1605-25282020000300007,1605-2528,1605-2528;2075-5023,Ecología en Bolivia,brief-report,2020,2020,2020,2020,Biological Sciences
S2616-79642020000400006,2616-7964,L:2616-7964;2616-7964,Horizontes Revista de Investigación en Ciencias de la Educación,research-article,2020,2020,2020,2021,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1652-67762021000100010,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2021,2021,Biological Sciences;Health Sciences
S0100-879X1998000400018,0100-879X,0100-879X;1414-431X,Brazilian Journal of Medical and Biological Research,research-article,1997,1998,1998,1998,Biological Sciences;Health Sciences
S0074-02761998000200014,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,1997,1997,1998,1998,Biological Sciences;Health Sciences
S0074-02761997000100001,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,undefined,1996,1996,1997,1998,Biological Sciences;Health Sciences
S0102-86501998000300002,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,NA,NA,1998,1998,Health Sciences
S0100-879X1999000100016,0100-879X,0100-879X;1414-431X,Brazilian Journal of Medical and Biological Research,research-article,1998,1998,1999,1999,Biological Sciences;Health Sciences
S0103-90161998000200021,0103-9016,1678-992X,Scientia Agricola,research-article,1998,1998,1998,1999,Agricultural Sciences
S0036-46651998000500006,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,research-article,1998,1998,1998,1999,Biological Sciences;Health Sciences
S0101-32621997000100006,0101-3262,1678-7110,Cadernos CEDES,research-article,NA,NA,1997,1999,Human Sciences
S0006-87051997000100003,0006-8705,0006-8705;1678-4499,Bragantia,research-article,NA,1996,1997,1999,Agricultural Sciences
S0103-97331998000400021,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1998,1999,Exact and Earth Sciences
S0103-97331999000200011,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1999,1999,Exact and Earth Sciences
S0011-52581999000200001,0011-5258,0011-5258;1678-4588,Dados,research-article,1998,1999,1999,1999,Human Sciences
S0102-86501999000400002,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,brief-report,NA,NA,1999,2000,Health Sciences
S0011-52581999000300005,0011-5258,0011-5258;1678-4588,Dados,research-article,1999,NA,1999,2000,Human Sciences
S0004-282X2000000100008,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,2000,2000,Health Sciences
S0100-40421999000200004,0100-4042,0100-4042;1678-7064,Química Nova,research-article,1997,1998,1999,2000,Exact and Earth Sciences
S1516-44461999000400010,1516-4446,1516-4446;1809-452X,Brazilian Journal of Psychiatry,research-article,NA,NA,1999,2000,Health Sciences
