scielo_id,ISSN_scielo,ISSN,journal,type,year_submitted,year_accepted,year_published,year_published_scielo,subject
S1853-43922014000200002,1853-4392,1853-4392,Estudios Socioterritoriales,research-article,2014,2014,2014,2015,Human Sciences
S1853-86652015000100011,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2014,2015,2015,2015,Agricultural Sciences
S1851-46692015000100003,1851-4669,1851-4669,Anclajes,research-article,2013,2014,2015,2015,"Linguistics, Letters and Arts"
S1851-96012015000100007,1851-9601,1851-9601,Postdata,research-article,NA,NA,2015,2015,Human Sciences
S0025-76802015000400012,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,2015,2015,2015,2015,Health Sciences
S1851-98142013000200001,1851-9814,1851-9814,Apuntes de investigación del CECYP,research-article,NA,NA,2013,2015,Applied Social Sciences
S1853-86652015000200005,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2014,2015,2015,2015,Agricultural Sciences
S2314-15492015000200004,2314-1549,2314-1549;2314-1549,Revista de historia americana y argentina,research-article,2015,2015,2015,2015,Human Sciences
S1852-73102015000200007,1852-7310,1852-7310,Subjetividad y procesos cognitivos,research-article,2015,2015,2015,2016,Human Sciences
S1851-31232015000300004,1851-3123,1851-3123,Revista Pilquen,research-article,2015,2015,2015,2016,"Applied Social Sciences;Linguistics, Letters and Arts"
S0373-56802015000200012,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,brief-report,2015,2015,2015,2016,Biological Sciences
S2314-25612015000200003,2314-2561,2314-2561,Educación Física y Ciencia,research-article,2014,2014,2015,2016,Human Sciences
S1851-96362016000100005,1851-9636,1851-9636,Análisis filosófico,research-article,2014,2015,2016,2016,Human Sciences
S1851-17242016000100005,1851-1724,1851-1724,Circe de clásicos y modernos,research-article,2016,2016,2016,2016,"Human Sciences;Linguistics, Letters and Arts"
S1851-16862014000100012,1851-1686,1851-1686,Anuario de investigaciones,research-article,2014,2014,2014,2016,Human Sciences
S1666-77192015000200003,1666-7719,1666-7719;2346-9129,Fave. Sección ciencias agrarias,research-article,NA,NA,2015,2016,Agricultural Sciences
S0325-82382015000200001,0325-8238,0325-8238;2525-1627,Folia Histórica del Nordeste,editorial,NA,NA,2015,2016,Applied Social Sciences;Human Sciences
S1852-38622016000400004,1852-3862,1852-3862,Insuficiencia cardíaca,review-article,2016,2016,2016,2017,Health Sciences
S1851-16942015000200009,1851-1694,1851-1694,Avá,research-article,2016,2016,2015,2017,Applied Social Sciences
S1851-17162016000200009,1851-1716,1851-1716,"Ciencia, docencia y tecnología",research-article,2016,2016,2016,2017,Human Sciences
S1853-17842016000200007,1853-1784,1853-1784,Revista de historia del derecho,book-review,NA,NA,2016,2017,Applied Social Sciences
S1850-00132015000400050,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,brief-report,NA,NA,2015,2017,Human Sciences
S1852-42492012000200002,1852-4249,1852-4249,Papers in physics,research-article,NA,NA,2012,2017,Engineering;Exact and Earth Sciences
S1850-00132017000100013,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,research-article,NA,NA,2017,2017,Human Sciences
S1667-782X2016000200004,1667-782X,1667-782X,Ecología austral,research-article,2015,2016,2016,2017,Biological Sciences
S2362-20242014000200012,2362-2024,2362-2024,Anales del Instituto de Arte Americano e Investigaciones Estéticas. Mario J. Buschiazzo,book-review,NA,NA,2014,2017,Human Sciences
S0004-48222016000400010,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,NA,NA,2016,2017,Exact and Earth Sciences
S0025-76802017000400017,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,2016,2016,2017,2017,Health Sciences
S1852-42222012000200003,1852-4222,1852-4418;1852-4222,SaberEs,brief-report,NA,NA,2012,2017,Applied Social Sciences
S0325-00752017000400013,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,rapid-communication,2016,2016,2017,2017,Health Sciences
S1853-35232018000200007,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,NA,NA,2018,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S2469-09612017000200006,2469-0961,2469-0961,Estudios de historia de España,book-review,NA,NA,2017,2018,Human Sciences
S0073-34072016000100003,0073-3407,0073-3407;1850-4884,El hornero,research-article,NA,NA,2016,2018,Biological Sciences
S2362-33492016000100004,2362-3349,1851-6297;2362-3349,Revista de la Escuela de Ciencias de la Educación,research-article,2016,2016,2016,2018,Applied Social Sciences
S0327-07932013000200013,0327-0793,0327-0793;1851-8796,Latin American applied research,research-article,2012,2012,2013,2018,Exact and Earth Sciences
S1668-81042010000100011,1668-8104,1668-8104,Cuadernos de la Facultad de Humanidades y Ciencias Sociales. Universidad Nacional de Jujuy,research-article,NA,NA,2010,2018,Applied Social Sciences;Human Sciences
S0325-29572018000100006,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,research-article,NA,NA,2018,2018,Biological Sciences;Health Sciences
S1851-17322018000200012,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2017,2017,2018,2018,Applied Social Sciences
S1850-37482015000500026,1850-3748,1850-3748,Revista argentina de cardiología,news,NA,NA,2015,2018,Health Sciences
S1851-88932017000100012,1851-8893,1851-8893,Orientación y sociedad,research-article,NA,NA,2017,2018,Human Sciences
S1851-17162018000100007,1851-1716,1851-1716,"Ciencia, docencia y tecnología",research-article,2017,2018,2018,2018,Human Sciences
S1852-15682017000200004,1852-1568,1852-1568,Estudios - Centro de Estudios Avanzados. Universidad Nacional de Córdoba,research-article,NA,NA,2017,2018,Human Sciences
S1852-48262017000100005,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2015,2017,NA,2018,Human Sciences
S1852-73292000000200002,1852-7329,1852-7329,Multequina,research-article,2000,2000,2000,2018,Agricultural Sciences;Biological Sciences
S1850-00132018000200001,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,editorial,NA,NA,2018,2018,Human Sciences
S0325-00752018000500020,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,case-report,2017,2018,2018,2018,Health Sciences
S0025-76802018000800012,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,2018,2018,2018,2019,Health Sciences
S0325-00752019000100019,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,case-report,2018,2018,2019,2019,Health Sciences
S1853-04002018000100006,1853-0400,1853-0400,Revista del Museo Argentino de Ciencias Naturales,research-article,2017,2018,2018,2019,Biological Sciences;Exact and Earth Sciences
S1851-16862015000200036,1851-1686,1851-1686,Anuario de investigaciones,research-article,2015,2015,2015,2019,Human Sciences
S0325-00752019000200016,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,2018,2018,2019,2019,Health Sciences
S0325-00752019000300003,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,article-commentary,NA,NA,2019,2019,Health Sciences
S1667-89902018000400015,1667-8990,1667-8682;1667-8990,Salud(i)Ciencia,editorial,NA,NA,2018,2019,Health Sciences
S1669-57042020000100101,1669-5704,1669-5704,La aljaba,editorial,NA,NA,2020,2021,Human Sciences
S1851-88932018000100008,1851-8893,1851-8893,Orientación y sociedad,research-article,NA,NA,2018,2019,Human Sciences
S1668-80902019000100006,1668-8090,1668-8090,Andes,research-article,2017,2018,2019,2019,Human Sciences
S1852-85622019000100004,1852-8562,1852-8562,Población y sociedad,research-article,2018,2018,2019,2019,Applied Social Sciences;Human Sciences
S0025-76802019000800002,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,2019,2019,2019,2019,Health Sciences
S1853-86652019000200037,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2019,2019,2019,2020,Agricultural Sciences
S1668-70272019000100007,1668-7027,1668-7027,Interdisciplinaria,research-article,2017,2019,2019,2020,Human Sciences
S1853-35232019000100113,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2017,2017,2019,2020,"Applied Social Sciences;Linguistics, Letters and Arts"
S0524-97672019000200002,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,brief-report,NA,NA,2019,2020,Human Sciences
S0373-56802020000200007,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,NA,NA,2020,2020,Biological Sciences
S1851-96012020000100001,1851-9601,1851-9601,Postdata,research-article,NA,NA,2020,2020,Human Sciences
S1853-19702019000200070,1853-1970,1853-1970,Revista SAAP,research-article,NA,NA,2019,2020,Applied Social Sciences
S2362-36752020000100001,2362-3675,0327-4411;2362-3675,Revista argentina de reumatología,editorial,NA,NA,2020,2020,Health Sciences
S1995-77852019000200011,1995-7785,1995-7785,Propuesta educativa,research-article,NA,NA,2019,2020,Human Sciences
S1669-23142019000200259,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,2018,2019,2019,2020,Agricultural Sciences
S1853-86652020000200011,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2018,2019,2020,2020,Agricultural Sciences
S1850-275X2020000100007,1850-275X,1850-275X,Cuadernos de antropología social,editorial,NA,NA,2020,2021,Human Sciences
S1853-35232020000600131,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2019,2019,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1851-300X2020000300081,1851-300X,1851-300X,Revista argentina de dermatología,research-article,NA,NA,2020,2021,Health Sciences
S1850-37482020000500486,1850-3748,1850-3748,Revista argentina de cardiología,letter,NA,NA,2020,2021,Health Sciences
S1853-35232020000900015,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1850-275X2021000100119,1850-275X,1850-275X,Cuadernos de antropología social,research-article,2020,2021,2021,2021,Human Sciences
S1667-89902019000300546,1667-8990,1667-8682;1667-8990,Salud(i)Ciencia,undefined,NA,NA,2019,2019,Health Sciences
S1668-56282021000100002,1668-5628,1668-5628,La trama de la comunicación,research-article,2020,2020,2021,2021,Applied Social Sciences
S1853-12962021000100040,1853-1296,1853-1296,La zaranda de ideas,undefined,2020,2021,2021,2021,Applied Social Sciences
S1853-35232021000100047,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2021,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1850-275X2021000200065,1850-275X,1850-275X,Cuadernos de antropología social,research-article,2020,2021,2021,2021,Human Sciences
S1605-25282007000800003,1605-2528,1605-2528;2075-5023,Ecología en Bolivia,research-article,NA,NA,2007,2008,Biological Sciences
S1024-06752002000200007,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,undefined,NA,NA,2002,2009,Health Sciences
S1652-67762008000200008,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2008,2011,Biological Sciences;Health Sciences
S1012-29662010000200007,1012-2966,1012-2966,Gaceta Médica Boliviana,research-article,2010,2010,2010,2011,Health Sciences
S1817-74332011000100013,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,case-report,NA,NA,2011,2011,Health Sciences
S2077-33231997000200004,2077-3323,2077-3323,Revista Ciencia y Cultura,editorial,NA,NA,1997,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-33232000000200001,2077-3323,2077-3323,Revista Ciencia y Cultura,editorial,NA,NA,2000,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1817-74332012000200010,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,review-article,2012,2012,2012,2013,Health Sciences
S1024-06752012000300011,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,undefined,NA,NA,2012,2013,Health Sciences
S1815-02762000000200013,1815-0276,1815-0276,Punto Cero,research-article,NA,NA,2000,2013,Applied Social Sciences
S1817-74332014000100011,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,case-report,2014,2014,2014,2014,Health Sciences
S1726-89582014000200013,1726-8958,1726-8958,Revista Médica La Paz,abstract,NA,NA,2014,2015,Health Sciences
S1997-40432011000300001,1997-4043,1997-4043,Revista Integra Educativa,research-article,NA,NA,2011,2015,Applied Social Sciences;Exact and Earth Sciences
S1652-67762015000100006,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2015,2015,Biological Sciences;Health Sciences
S2077-21612013000200002,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2013,2013,2013,2015,Applied Social Sciences
S2074-47062016000100005,2074-4706,2074-4706,Revista Latinoamericana de Desarrollo Económico,research-article,2016,2016,2016,2016,Applied Social Sciences
S2223-30322016000100005,2223-3032,2223-3032,Revista de Investigacion Psicologica,research-article,2016,NA,2016,2016,Human Sciences
S2518-44312016000200002,2518-4431,1814-6333;2518-4431,Investigación & Desarrollo,research-article,2016,2016,2016,2017,Engineering
S2518-44312017000100009,2518-4431,1814-6333;2518-4431,Investigación & Desarrollo,research-article,2017,2017,2017,2017,Engineering
S2077-21612018000100002,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2017,2017,2018,2018,Applied Social Sciences
S2310-02652017000200004,2310-0265,2310-0265,Revista CON-CIENCIA,research-article,2017,2017,2017,2018,Biological Sciences;Health Sciences
S1562-38232017000200004,1562-3823,1562-3823,Revista Boliviana de Física,research-article,2017,2017,2017,2019,Exact and Earth Sciences
S2225-87872018000200003,2225-8787,2225-8787,"Revista Ciencia, Tecnología e Innovación",research-article,2018,2018,2018,2019,Applied Social Sciences
S2308-38592019000100005,2308-3859,2308-3859,Journal of the Selva Andina Biosphere,brief-report,2018,2018,2019,2019,Agricultural Sciences;Biological Sciences;Engineering;Exact and Earth Sciences
S1683-07892006000200011,1683-0789,1683-0789,Acta Nova,undefined,NA,NA,2006,2020,Exact and Earth Sciences
S1994-37332020000100003,1994-3733,1994-3733,Revista Perspectivas,research-article,2020,2020,2020,2020,Applied Social Sciences
S2074-47062020000200002,2074-4706,2074-4706,Revista Latinoamericana de Desarrollo Económico,research-article,2020,2020,2020,2020,Applied Social Sciences
S2616-79642020000400005,2616-7964,L:2616-7964;2616-7964,Horizontes Revista de Investigación en Ciencias de la Educación,research-article,2020,2020,2020,2021,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1652-67762021000100007,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2021,2021,Biological Sciences;Health Sciences
S0100-84551997000400016,0100-8455,0100-8455;1678-4502,Brazilian Journal of Genetics,rapid-communication,1997,NA,1997,1998,Biological Sciences
S0074-02761998000100014,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,1997,1997,1998,1998,Biological Sciences;Health Sciences
S0074-02761997000100011,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,undefined,1995,1996,1997,1998,Biological Sciences;Health Sciences
S0102-86501998000300004,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,NA,NA,1998,1998,Health Sciences
S1415-47571998000100028,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,research-article,1997,NA,1998,1999,Biological Sciences
S0102-69091997000300012,0102-6909,0102-6909;1806-9053,Revista Brasileira de Ciências Sociais,abstract,NA,NA,1997,1999,Human Sciences
S0036-46651998000500008,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,research-article,1998,1998,1998,1999,Biological Sciences;Health Sciences
S0101-32621997000100003,0101-3262,1678-7110,Cadernos CEDES,research-article,NA,NA,1997,1999,Human Sciences
S0006-87051997000100020,0006-8705,0006-8705;1678-4499,Bragantia,research-article,1995,1996,1997,1999,Agricultural Sciences
S1415-47571999000200004,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,research-article,1998,NA,1999,1999,Biological Sciences
S0103-97331999000200008,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1999,1999,Exact and Earth Sciences
S0103-06631999000200001,0103-0663,0103-0663,Revista de Odontologia da Universidade de São Paulo,editorial,NA,NA,1999,1999,Health Sciences
S0103-90161999000400031,0103-9016,1678-992X,Scientia Agricola,brief-report,1998,1999,1999,2000,Agricultural Sciences
S0101-20611999000200024,0101-2061,0101-2061;1678-457X,Food Science and Technology,research-article,1999,1999,1999,2000,Agricultural Sciences
S0004-282X2000000100005,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,2000,2000,Health Sciences
S0036-46652000000200008,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,case-report,1999,2000,2000,2000,Biological Sciences;Health Sciences
