scielo_id,ISSN_scielo,ISSN,journal,type,year_submitted,year_accepted,year_published,year_published_scielo,subject
S1852-48342014000200001,1852-4834,0326-4815;1852-4834,Acta Odontológica Latinoamericana,research-article,NA,NA,2014,2014,Health Sciences
S1852-42492014000100005,1852-4249,1852-4249,Papers in physics,article-commentary,NA,NA,2014,2015,Engineering;Exact and Earth Sciences
S1851-23722014000300006,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,2013,2014,2014,2015,Biological Sciences
S1669-68402014000100002,1669-6840,1669-6840,Revista veterinaria,research-article,2014,2014,2014,2015,Agricultural Sciences;Engineering
S1851-28792014000200001,1851-2879,1851-2879,Quinto sol,research-article,2013,2014,2014,2015,Human Sciences
S1850-275X2014000200006,1850-275X,1850-275X,Cuadernos de antropología social,research-article,2014,2014,2014,2015,Human Sciences
S1852-73292005000200003,1852-7329,1852-7329,Multequina,brief-report,2005,2005,2005,2015,Agricultural Sciences;Biological Sciences
S1853-86652015000100004,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2014,2014,2015,2015,Agricultural Sciences
S1851-46692015000100004,1851-4669,1851-4669,Anclajes,research-article,2014,2015,2015,2015,"Linguistics, Letters and Arts"
S1669-23142015000200003,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,brief-report,NA,NA,2015,2015,Agricultural Sciences
S0025-76802015000400002,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,2015,2015,2015,2015,Health Sciences
S1851-98142013000100001,1851-9814,1851-9814,Apuntes de investigación del CECYP,editorial,NA,NA,2013,2015,Applied Social Sciences
S1853-86652015000200001,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2014,2015,2015,2015,Agricultural Sciences
S2314-15492015000200002,2314-1549,2314-1549;2314-1549,Revista de historia americana y argentina,abstract,NA,NA,2015,2015,Human Sciences
S2469-09612015000100001,2469-0961,2469-0961,Estudios de historia de España,research-article,NA,NA,2015,2016,Human Sciences
S1851-96282015000200007,1851-9628,1851-9628,Runa,research-article,2015,2015,2015,2016,Human Sciences
S0004-48222015000400008,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2014,2015,2015,2016,Exact and Earth Sciences
S0011-67932014000100011,0011-6793,0011-6793;1850-1699,"Darwiniana, nueva serie",research-article,2014,2014,2014,2016,Biological Sciences
S1852-99922016000200007,1852-9992,1852-9992,Revista argentina de radiología,research-article,2015,2015,2016,2016,Health Sciences
S1852-62332016000100002,1852-6233,1852-6233,BAG. Journal of basic and applied genetics,research-article,2015,2015,2016,2016,Biological Sciences;Health Sciences
S1851-16862014000100009,1851-1686,1851-1686,Anuario de investigaciones,research-article,2014,2014,2014,2016,Human Sciences
S1666-77192015000200004,1666-7719,1666-7719;2346-9129,Fave. Sección ciencias agrarias,research-article,NA,NA,2015,2016,Agricultural Sciences
S0325-82382015000200011,0325-8238,0325-8238;2525-1627,Folia Histórica del Nordeste,research-article,2015,2015,2015,2016,Applied Social Sciences;Human Sciences
S1514-79912017000100003,1514-7991,1514-7991,Revista argentina de antropología biológica,research-article,NA,NA,2017,2017,Biological Sciences
S0025-76802016000600009,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,2016,2016,2016,2017,Health Sciences
S1851-17162016000200014,1851-1716,1851-1716,"Ciencia, docencia y tecnología",research-article,2015,2016,2016,2017,Human Sciences
S1853-17842016000200001,1853-1784,1853-1784,Revista de historia del derecho,research-article,NA,NA,2016,2017,Applied Social Sciences
S1850-00132015000400037,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,brief-report,NA,NA,2015,2017,Human Sciences
S1668-298X2016000200003,1668-298X,1668-298X,Agriscientia,research-article,2016,2016,2016,2017,Agricultural Sciences
S1850-00132017000100002,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,research-article,NA,NA,2017,2017,Human Sciences
S1852-99922017000200006,1852-9992,1852-9992,Revista argentina de radiología,rapid-communication,2016,2017,2017,2017,Health Sciences
S2362-20242013000100006,2362-2024,2362-2024,Anales del Instituto de Arte Americano e Investigaciones Estéticas. Mario J. Buschiazzo,research-article,NA,NA,2013,2017,Human Sciences
S0004-48222016000400003,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,NA,NA,2016,2017,Exact and Earth Sciences
S0373-56802017000100003,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,NA,NA,2017,2017,Biological Sciences
S1852-42222011000100004,1852-4222,1852-4418;1852-4222,SaberEs,brief-report,NA,NA,2011,2017,Applied Social Sciences
S0325-00752017000400003,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,article-commentary,NA,NA,2017,2017,Health Sciences
S1853-35232018000100005,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,NA,NA,2018,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S2469-09612017000200003,2469-0961,2469-0961,Estudios de historia de España,research-article,2017,2017,2017,2018,Human Sciences
S1853-12962017000100003,1853-1296,1853-1296,La zaranda de ideas,research-article,2017,2017,2017,2018,Applied Social Sciences
S2362-33492016000100006,2362-3349,1851-6297;2362-3349,Revista de la Escuela de Ciencias de la Educación,research-article,2016,2016,2016,2018,Applied Social Sciences
S0327-07932013000200002,0327-0793,0327-0793;1851-8796,Latin American applied research,research-article,2011,2012,2013,2018,Exact and Earth Sciences
S1668-81042013000200009,1668-8104,1668-8104,Cuadernos de la Facultad de Humanidades y Ciencias Sociales. Universidad Nacional de Jujuy,research-article,NA,NA,2013,2018,Applied Social Sciences;Human Sciences
S1851-23722018000100017,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,letter,NA,NA,2018,2018,Biological Sciences
S1851-17322018000200004,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2017,2017,2018,2018,Applied Social Sciences
S1850-37482015000500024,1850-3748,1850-3748,Revista argentina de cardiología,undefined,NA,NA,2015,2018,Health Sciences
S1851-88932017000100015,1851-8893,1851-8893,Orientación y sociedad,research-article,2017,2017,2017,2018,Human Sciences
S1852-62332018000100001,1852-6233,1852-6233,BAG. Journal of basic and applied genetics,research-article,2017,2017,2018,2018,Biological Sciences;Health Sciences
S1850-37482016000500004,1850-3748,1850-3748,Revista argentina de cardiología,abstract,NA,NA,2016,2018,Health Sciences
S1852-48262017000100011,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2016,2017,NA,2018,Human Sciences
S1852-73292000000200008,1852-7329,1852-7329,Multequina,research-article,2000,2000,2000,2018,Agricultural Sciences;Biological Sciences
S2314-27662016000100015,2314-2766,2314-2766,Relaciones internacionales,editorial,NA,NA,2016,2018,Human Sciences
S1852-38622018000400003,1852-3862,1852-3862,Insuficiencia cardíaca,review-article,2018,2018,2018,2018,Health Sciences
S0025-76802018000800009,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,2018,2018,2018,2019,Health Sciences
S0325-00752019000100025,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,brief-report,NA,NA,2019,2019,Health Sciences
S1853-04002018000100004,1853-0400,1853-0400,Revista del Museo Argentino de Ciencias Naturales,research-article,NA,NA,2018,2019,Biological Sciences;Exact and Earth Sciences
S1851-16862016000100015,1851-1686,1851-1686,Anuario de investigaciones,research-article,2016,2016,2016,2019,Human Sciences
S1668-80902018000100013,1668-8090,1668-8090,Andes,book-review,NA,NA,2018,2019,Human Sciences
S1853-001X2018000100001,1853-001X,1853-001X,Mora (Buenos Aires),research-article,NA,NA,2018,2019,Applied Social Sciences;Human Sciences
S1852-73372018000400002,1852-7337,1852-7337,Diaeta,research-article,NA,NA,2018,2019,Health Sciences
S1852-38622019000300004,1852-3862,1852-3862,Insuficiencia cardíaca,undefined,2019,2019,2019,2019,Health Sciences
S1850-66662019000100006,1850-6666,1850-6666,Revista electrónica de investigación en educación en ciencias,research-article,NA,NA,2019,2019,Human Sciences
S1668-80902019000100003,1668-8090,1668-8090,Andes,research-article,2017,2019,2019,2019,Human Sciences
S1852-85622019000100003,1852-8562,1852-8562,Población y sociedad,research-article,2018,2019,2019,2019,Applied Social Sciences;Human Sciences
S0025-76802019000800012,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),editorial,NA,NA,2019,2019,Health Sciences
S1853-86652019000200006,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2018,2018,2019,2020,Agricultural Sciences
S2362-20242019000200007,2362-2024,2362-2024,Anales del Instituto de Arte Americano e Investigaciones Estéticas. Mario J. Buschiazzo,research-article,NA,NA,2019,2020,Human Sciences
S1853-35232019000100021,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2017,2017,2019,2020,"Applied Social Sciences;Linguistics, Letters and Arts"
S0325-29572019000400006,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,research-article,2019,2019,2019,2020,Biological Sciences;Health Sciences
S1515-94852020000200061,1515-9485,1515-9485;2313-9927,Espacios en blanco. Serie indagaciones,research-article,2020,2020,2020,2020,Human Sciences
S1851-96012020000100011,1851-9601,1851-9601,Postdata,research-article,NA,NA,2020,2020,Human Sciences
S1853-19702018000200061,1853-1970,1853-1970,Revista SAAP,research-article,NA,NA,2018,2020,Applied Social Sciences
S1852-99922020000100009,1852-9992,1852-9992,Revista argentina de radiología,case-report,2019,2019,2020,2020,Health Sciences
S1995-77852019000200017,1995-7785,1995-7785,Propuesta educativa,book-review,NA,NA,2019,2020,Human Sciences
S1669-23142019000200252,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,2018,2018,2019,2020,Agricultural Sciences
S1853-86652020000200001,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2020,2020,2020,2020,Agricultural Sciences
S0373-56802020000400023,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,NA,NA,2020,2021,Biological Sciences
S1853-35232020000200102,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2019,2019,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1851-300X2020000300101,1851-300X,1851-300X,Revista argentina de dermatología,research-article,NA,NA,2020,2021,Health Sciences
S1850-37482019000600474,1850-3748,1850-3748,Revista argentina de cardiología,rapid-communication,2019,2019,2019,2019,Health Sciences
S1853-35232020000900031,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-16062019000100081,1852-1606,1852-1606,Sociohistórica,research-article,2018,2018,2019,2021,Human Sciences
S1515-59942021000100165,1515-5994,1515-5994,Mundo agrario,research-article,2020,2020,2021,2021,Applied Social Sciences;Human Sciences
S1668-56282021000100003,1668-5628,1668-5628,La trama de la comunicación,research-article,2020,2020,2021,2021,Applied Social Sciences
S2314-25612020000300139,2314-2561,2314-2561,Educación Física y Ciencia,research-article,2020,2020,2020,2021,Human Sciences
S1853-35232021000500122,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2021,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1850-275X2021000200115,1850-275X,1850-275X,Cuadernos de antropología social,research-article,2020,2021,2021,2021,Human Sciences
S1852-42062018000300012,1852-4206,1852-4206,Revista Argentina de Ciencias del Comportamiento,research-article,2018,2018,2018,2018,Biological Sciences;Human Sciences
S1024-06752002000100001,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,editorial,NA,NA,2002,2009,Health Sciences
S1652-67762007000100007,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2007,2011,Biological Sciences;Health Sciences
S1012-29662011000100003,1012-2966,1012-2966,Gaceta Médica Boliviana,research-article,2011,2011,2011,2011,Health Sciences
S1817-74332011000100010,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,case-report,2011,2011,2011,2011,Health Sciences
S2077-33232006000100010,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2006,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-33232000000200013,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2000,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1817-74332009000100005,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,research-article,NA,NA,2009,2013,Health Sciences
S2074-47062013000100005,2074-4706,2074-4706,Revista Latinoamericana de Desarrollo Económico,research-article,2012,2013,2013,2013,Applied Social Sciences
S1815-02762000000200009,1815-0276,1815-0276,Punto Cero,research-article,NA,NA,2000,2013,Applied Social Sciences
S1726-89582014000100013,1726-8958,1726-8958,Revista Médica La Paz,abstract,NA,NA,2014,2014,Health Sciences
S1726-89582014000200007,1726-8958,1726-8958,Revista Médica La Paz,case-report,NA,NA,2014,2015,Health Sciences
S1997-40432009000300006,1997-4043,1997-4043,Revista Integra Educativa,research-article,NA,NA,2009,2015,Applied Social Sciences;Exact and Earth Sciences
S1652-67762014000200012,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2014,2015,Biological Sciences;Health Sciences
S2077-21612012000100006,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,NA,NA,2012,2015,Applied Social Sciences
S2074-47062016000100002,2074-4706,2074-4706,Revista Latinoamericana de Desarrollo Económico,research-article,2016,2016,2016,2016,Applied Social Sciences
S2223-30322016000100008,2223-3032,2223-3032,Revista de Investigacion Psicologica,research-article,NA,NA,2016,2016,Human Sciences
S2518-44312016000200006,2518-4431,1814-6333;2518-4431,Investigación & Desarrollo,research-article,2016,2016,2016,2017,Engineering
S2518-44312017000100007,2518-4431,1814-6333;2518-4431,Investigación & Desarrollo,research-article,2017,2017,2017,2017,Engineering
S2077-21612018000100006,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2017,2018,2018,2018,Applied Social Sciences
S2310-02652017000200007,2310-0265,2310-0265,Revista CON-CIENCIA,research-article,2017,2017,2017,2018,Biological Sciences;Health Sciences
S1562-38232017000200003,1562-3823,1562-3823,Revista Boliviana de Física,research-article,2017,2017,2017,2019,Exact and Earth Sciences
S2225-87872018000200002,2225-8787,2225-8787,"Revista Ciencia, Tecnología e Innovación",research-article,2018,2018,2018,2019,Applied Social Sciences
S2308-38592018000200003,2308-3859,2308-3859,Journal of the Selva Andina Biosphere,brief-report,2018,2018,2018,2019,Agricultural Sciences;Biological Sciences;Engineering;Exact and Earth Sciences
S1683-07892006000200009,1683-0789,1683-0789,Acta Nova,research-article,NA,NA,2006,2020,Exact and Earth Sciences
S2415-06222019000100001,2415-0622,2415-0622;2415-0630,Economía Coyuntural,research-article,NA,NA,2019,2020,Exact and Earth Sciences
S1605-25282020000300001,1605-2528,1605-2528;2075-5023,Ecología en Bolivia,editorial,NA,NA,2020,2020,Biological Sciences
S2616-79642020000400008,2616-7964,L:2616-7964;2616-7964,Horizontes Revista de Investigación en Ciencias de la Educación,research-article,2020,2020,2020,2021,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1652-67762021000100014,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2021,2021,Biological Sciences;Health Sciences
S0100-879X1998000400015,0100-879X,0100-879X;1414-431X,Brazilian Journal of Medical and Biological Research,research-article,1997,1998,1998,1998,Biological Sciences;Health Sciences
S0074-02761998000100008,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,brief-report,1997,1997,1998,1998,Biological Sciences;Health Sciences
S0074-02761997000100028,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,undefined,1995,1996,1997,1998,Biological Sciences;Health Sciences
S0102-86501998000300010,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,NA,NA,1998,1998,Health Sciences
S0100-879X1999000100006,0100-879X,0100-879X;1414-431X,Brazilian Journal of Medical and Biological Research,rapid-communication,1998,1998,1999,1999,Biological Sciences;Health Sciences
S0103-90161998000200023,0103-9016,1678-992X,Scientia Agricola,research-article,1997,1998,1998,1999,Agricultural Sciences
S0036-46651998000500007,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,research-article,1998,1998,1998,1999,Biological Sciences;Health Sciences
S0101-32621997000100002,0101-3262,1678-7110,Cadernos CEDES,editorial,NA,NA,1997,1999,Human Sciences
S0006-87051997000100002,0006-8705,0006-8705;1678-4499,Bragantia,research-article,NA,1997,1997,1999,Agricultural Sciences
S0103-97331998000400016,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1998,1999,Exact and Earth Sciences
S0103-97331999000200007,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1999,1999,Exact and Earth Sciences
S0011-52581999000200004,0011-5258,0011-5258;1678-4588,Dados,research-article,1997,1998,1999,1999,Human Sciences
S0103-90161999000400017,0103-9016,1678-992X,Scientia Agricola,research-article,1999,1999,1999,2000,Agricultural Sciences
S0101-20611999000200023,0101-2061,0101-2061;1678-457X,Food Science and Technology,research-article,1999,1999,1999,2000,Agricultural Sciences
S0004-282X2000000100004,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,2000,2000,Health Sciences
S0100-40421999000200001,0100-4042,0100-4042;1678-7064,Química Nova,editorial,NA,NA,1999,2000,Exact and Earth Sciences
S1516-44461999000400007,1516-4446,1516-4446;1809-452X,Brazilian Journal of Psychiatry,article-commentary,NA,NA,1999,2000,Health Sciences
