scielo_id,ISSN_scielo,ISSN,journal,type,year_submitted,year_accepted,year_published,year_published_scielo,subject
S0325-00752012000100019,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,brief-report,NA,NA,2012,2012,Health Sciences
S1851-17322011000600010,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2011,2011,2011,2012,Applied Social Sciences
S0327-93832011000200002,0327-9383,0327-9383;1666-0536,Mastozoología neotropical,review-article,2011,2011,2011,2012,Biological Sciences
S0524-97672012000100004,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,research-article,2010,2011,2012,2012,Human Sciences
S1852-73292011000100003,1852-7329,1852-7329,Multequina,research-article,2011,2011,2011,2012,Agricultural Sciences;Biological Sciences
S0327-07932011000100007,0327-0793,0327-0793;1851-8796,Latin American applied research,research-article,2009,2010,2011,2012,Exact and Earth Sciences
S1852-59622012000100008,1852-5962,1852-5962,Kurtziana,research-article,2011,2011,2012,2012,Biological Sciences
S1852-236X2011000100005,1852-236X,1852-236X,Revista americana de medicina respiratoria,research-article,NA,NA,2011,2012,Health Sciences
S1851-37512012000100009,1851-3751,1851-3751,Memoria americana,article-commentary,NA,NA,2012,2012,Human Sciences
S1850-373X2012000200001,1850-373X,1850-373X,Intersecciones en antropología,research-article,2011,2011,2012,2013,Human Sciences
S1852-99922012000400002,1852-9992,1852-9992,Revista argentina de radiología,research-article,2012,2012,2012,2013,Health Sciences
S1851-17322012000500013,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2011,2012,2012,2013,Applied Social Sciences
S0004-48222012000400006,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2012,2012,2012,2013,Exact and Earth Sciences
S1852-96152012000100008,1852-9615,1852-9615,Cuadernos del CILHA,research-article,NA,NA,2012,2013,"Linguistics, Letters and Arts"
S1850-66662012000100005,1850-6666,1850-6666,Revista electrónica de investigación en educación en ciencias,research-article,NA,NA,2012,2013,Human Sciences
S1851-82652013000200002,1851-8265,1669-2381;1851-8265,Salud colectiva,research-article,2012,2012,2013,2013,Health Sciences
S0325-00752013000500011,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,NA,NA,2013,2013,Health Sciences
S1853-35232013000100007,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2012,2012,2013,2013,"Applied Social Sciences;Linguistics, Letters and Arts"
S1853-70812013000200009,1853-7081,0326-9795;1853-7081,Sociedad y religión,editorial,NA,NA,2013,2013,Human Sciences
S1852-04992013000200016,1852-0499,1852-0499,Prismas,article-commentary,NA,NA,2013,2014,Human Sciences
S1851-23722013000300001,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,NA,NA,2013,2014,Biological Sciences
S1850-20672013000200005,1850-2067,1850-2067,Ciencia del suelo,research-article,2013,2013,2013,2014,Agricultural Sciences
S1850-373X2013000100006,1850-373X,1850-373X,Intersecciones en antropología,research-article,2011,2012,2013,2014,Human Sciences
S1851-16862011000100079,1851-1686,1851-1686,Anuario de investigaciones,research-article,2011,2011,2011,2014,Human Sciences
S2250-639X2013000300005,2250-639X,2250-639X;2250-639X,Revista argentina de cirugía,case-report,2013,2013,2013,2014,Health Sciences
S1851-96012014000100006,1851-9601,1851-9601,Postdata,research-article,NA,NA,2014,2014,Human Sciences
S0373-56802014000100004,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,2013,2014,2014,2014,Biological Sciences
S1995-77852013000100013,1995-7785,1995-7785,Propuesta educativa,book-review,NA,NA,2013,2014,Human Sciences
S1852-96152014000100004,1852-9615,1852-9615,Cuadernos del CILHA,research-article,2014,2014,2014,2014,"Linguistics, Letters and Arts"
S1851-87532014000100005,1851-8753,1851-8753;2362-4868,Scripta Mediaevalia,book-review,NA,NA,2014,2014,Human Sciences
S1852-42492014000200004,1852-4249,1852-4249,Papers in physics,article-commentary,NA,NA,2014,2015,Engineering;Exact and Earth Sciences
S1851-23722014000400011,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,NA,NA,2014,2015,Biological Sciences
S1669-68402013000200012,1669-6840,1669-6840,Revista veterinaria,research-article,2013,2013,2013,2015,Agricultural Sciences;Engineering
S1851-300X2015000100003,1851-300X,1851-300X,Revista argentina de dermatología,research-article,2015,2015,2015,2015,Health Sciences
S1851-00272014000200011,1851-0027,1851-0027,Comechingonia,research-article,2014,2014,2014,2015,Human Sciences
S1852-38622015000100005,1852-3862,1852-3862,Insuficiencia cardíaca,review-article,2015,2015,2015,2015,Health Sciences
S1853-86652015000100015,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2014,2015,2015,2015,Agricultural Sciences
S1853-31752014000100006,1853-3175,1853-3175,Cuyo,research-article,NA,NA,2014,2015,Human Sciences
S1669-23142015000200002,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,brief-report,NA,NA,2015,2015,Agricultural Sciences
S0004-48222014000300008,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,NA,NA,2014,2015,Exact and Earth Sciences
S1851-94902014000200002,1851-9490,1851-9490,Estudios de filosofía práctica e historia de las ideas,research-article,NA,NA,2014,2015,Human Sciences
S1851-30182014000100007,1851-3018,1851-3018,Revista industrial y agrícola de Tucumán,research-article,NA,NA,2014,2015,Agricultural Sciences
S0328-12052014000100007,0328-1205,0328-1205;1851-779X,Synthesis (La Plata),research-article,NA,NA,2014,2015,"Human Sciences;Linguistics, Letters and Arts"
S2469-09612015000100004,2469-0961,2469-0961,Estudios de historia de España,research-article,NA,NA,2015,2016,Human Sciences
S1851-31232015000300006,1851-3123,1851-3123,Revista Pilquen,research-article,2015,2015,2015,2016,"Applied Social Sciences;Linguistics, Letters and Arts"
S0004-48222015000400005,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2014,2015,2015,2016,Exact and Earth Sciences
S1852-85622016000100006,1852-8562,1852-8562,Población y sociedad,brief-report,2015,2015,2016,2016,Applied Social Sciences;Human Sciences
S1853-984X2016000100006,1853-984X,1853-984X,Temas y Debates,book-review,NA,NA,2016,2016,Applied Social Sciences
S1851-37272014000200004,1851-3727,1851-3727,Documentos y aportes en administración pública y gestión estatal,research-article,NA,NA,2014,2016,Applied Social Sciences
S1667-782X2016000100006,1667-782X,1667-782X,Ecología austral,research-article,2015,2015,2016,2016,Biological Sciences
S1666-77192015000200002,1666-7719,1666-7719;2346-9129,Fave. Sección ciencias agrarias,research-article,NA,NA,2015,2016,Agricultural Sciences
S1852-48262015000200005,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2014,2015,2015,2016,Human Sciences
S1514-79912017000100001,1514-7991,1514-7991,Revista argentina de antropología biológica,editorial,NA,NA,2017,2017,Biological Sciences
S1851-37512016000200003,1851-3751,1851-3751,Memoria americana,research-article,NA,NA,2016,2017,Human Sciences
S1851-98142016000200002,1851-9814,1851-9814,Apuntes de investigación del CECYP,research-article,NA,NA,2016,2017,Applied Social Sciences
S1851-96362002000200005,1851-9636,1851-9636,Análisis filosófico,research-article,NA,NA,2002,2017,Human Sciences
S1850-00132015000400024,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,brief-report,NA,NA,2015,2017,Human Sciences
S0325-75412017000100018,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,brief-report,NA,NA,2017,2017,Biological Sciences
S1668-80902016000200003,1668-8090,1668-8090,Andes,research-article,2015,2015,2016,2017,Human Sciences
S1852-99922017000200004,1852-9992,1852-9992,Revista argentina de radiología,review-article,2015,2016,2017,2017,Health Sciences
S2362-20242011000100010,2362-2024,2362-2024,Anales del Instituto de Arte Americano e Investigaciones Estéticas. Mario J. Buschiazzo,book-review,NA,NA,2011,2017,Human Sciences
S0524-97672017000100007,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,research-article,2015,2015,2017,2017,Human Sciences
S0373-56802017000100008,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,NA,NA,2017,2017,Biological Sciences
S1852-42222013000100004,1852-4222,1852-4418;1852-4222,SaberEs,brief-report,NA,NA,2013,2017,Applied Social Sciences
S1852-73532015000100004,1852-7353,1852-7353,Revista latinoamericana de filosofía,research-article,2014,2014,2015,2017,Human Sciences
S1853-35232018000400010,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,NA,NA,2018,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S1851-87532017000200003,1851-8753,1851-8753;2362-4868,Scripta Mediaevalia,research-article,2016,2016,2017,2018,Human Sciences
S1851-37432017000100002,1851-3743,1851-3743,Acta toxicológica argentina,research-article,NA,NA,2017,2018,Biological Sciences
S1853-001X2017000200001,1853-001X,1853-001X,Mora (Buenos Aires),editorial,NA,NA,2017,2018,Applied Social Sciences;Human Sciences
S1852-04992017000100007,1852-0499,1852-0499,Prismas,book-review,NA,NA,2017,2018,Human Sciences
S1668-81042010000100007,1668-8104,1668-8104,Cuadernos de la Facultad de Humanidades y Ciencias Sociales. Universidad Nacional de Jujuy,research-article,NA,NA,2010,2018,Applied Social Sciences;Human Sciences
S1852-73372017000300006,1852-7337,1852-7337,Diaeta,research-article,2016,2017,2017,2018,Health Sciences
S1852-73102017000200010,1852-7310,1852-7310,Subjetividad y procesos cognitivos,research-article,2017,2017,2017,2018,Human Sciences
S1850-37482015000500010,1850-3748,1850-3748,Revista argentina de cardiología,research-article,2015,2015,2015,2018,Health Sciences
S1852-45082018000100004,1852-4508,1852-4508,Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural,research-article,2018,2018,2018,2018,Human Sciences
S1515-94852018000100002,1515-9485,1515-9485;2313-9927,Espacios en blanco. Serie indagaciones,research-article,NA,NA,2018,2018,Human Sciences
S1852-15682017000200002,1852-1568,1852-1568,Estudios - Centro de Estudios Avanzados. Universidad Nacional de Córdoba,research-article,NA,NA,2017,2018,Human Sciences
S1850-37482017000200002,1850-3748,1850-3748,Revista argentina de cardiología,editorial,NA,NA,2017,2018,Health Sciences
S2313-92772017000200002,2313-9277,2313-9277,Historia de la educación - anuario,research-article,NA,NA,2017,2018,Human Sciences
S2314-27662015000200013,2314-2766,2314-2766,Relaciones internacionales,research-article,NA,NA,2015,2018,Human Sciences
S0325-00752018000500002,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,article-commentary,NA,NA,2018,2018,Health Sciences
S0025-76802018000800002,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,2018,2018,2018,2019,Health Sciences
S1853-84602018000200003,1853-8460,0524-0476;1853-8460,Bonplandia,research-article,2018,2018,2018,2019,Exact and Earth Sciences
S1851-31232017000400007,1851-3123,1851-3123,Revista Pilquen,research-article,2017,2017,2017,2019,"Applied Social Sciences;Linguistics, Letters and Arts"
S1851-16862015000200009,1851-1686,1851-1686,Anuario de investigaciones,research-article,2015,2015,2015,2019,Human Sciences
S1514-68712018000200393,1514-6871,1514-6871,Trabajo y sociedad,research-article,2017,2018,2018,2019,Applied Social Sciences
S0325-00752019000300002,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,article-commentary,NA,NA,2019,2019,Health Sciences
S1667-89902018000400004,1667-8990,1667-8682;1667-8990,Salud(i)Ciencia,case-report,NA,NA,2018,2019,Health Sciences
S1852-38622019000300006,1852-3862,1852-3862,Insuficiencia cardíaca,case-report,2019,2019,2019,2019,Health Sciences
S1850-66662019000100002,1850-6666,1850-6666,Revista electrónica de investigación en educación en ciencias,research-article,NA,NA,2019,2019,Human Sciences
S1668-80902019000100005,1668-8090,1668-8090,Andes,research-article,2017,2017,2019,2019,Human Sciences
S0327-07932014000400013,0327-0793,0327-0793;1851-8796,Latin American applied research,research-article,2013,2014,2014,2019,Exact and Earth Sciences
S0025-76802019000800008,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,2019,2019,2019,2019,Health Sciences
S2422-65802019000200005,2422-6580,1514-3899;2422-6580,Avances del Cesor,research-article,2018,2019,2019,2020,Applied Social Sciences
S1668-70272019000200217,1668-7027,1668-7027,Interdisciplinaria,research-article,2017,2019,2019,2020,Human Sciences
S1853-35232019000300027,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2017,2018,2019,2020,"Applied Social Sciences;Linguistics, Letters and Arts"
S0325-29572019000400001,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,brief-report,NA,NA,2019,2020,Biological Sciences;Health Sciences
S0325-29572020000200011,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,brief-report,NA,NA,2020,2020,Biological Sciences;Health Sciences
S1851-96012020000100041,1851-9601,1851-9601,Postdata,research-article,NA,NA,2020,2020,Human Sciences
S1853-19702019000100021,1853-1970,1853-1970,Revista SAAP,research-article,NA,NA,2019,2020,Applied Social Sciences
S1852-99922020000100042,1852-9992,1852-9992,Revista argentina de radiología,undefined,2017,2017,2020,2020,Health Sciences
S1995-77852019000200003,1995-7785,1995-7785,Propuesta educativa,research-article,NA,NA,2019,2020,Human Sciences
S1669-23142019000200292,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,2018,2019,2019,2020,Agricultural Sciences
S1853-86652020000200022,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,brief-report,2019,2019,2020,2020,Agricultural Sciences
S1851-96282019000200131,1851-9628,1851-9628,Runa,research-article,2019,2019,2019,2019,Human Sciences
S1852-48262020000100010,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2019,2019,2020,2021,Human Sciences
S1851-300X2020000300111,1851-300X,1851-300X,Revista argentina de dermatología,research-article,NA,NA,2020,2021,Health Sciences
S1850-37482020000200132,1850-3748,1850-3748,Revista argentina de cardiología,research-article,2020,2020,2020,2021,Health Sciences
S1852-48262021000100001,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,NA,NA,2021,2021,Human Sciences
S1852-16062020000200110,1852-1606,1852-1606,Sociohistórica,research-article,2019,2019,2020,2021,Human Sciences
S1667-89902019000300542,1667-8990,1667-8682;1667-8990,Salud(i)Ciencia,undefined,NA,NA,2019,2019,Health Sciences
S1853-36552021000100198,1853-3655,1853-3655,Cuaderno urbano,book-review,NA,NA,2021,2021,Applied Social Sciences
S1852-74342020000300214,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,2019,2020,2020,2021,Health Sciences
S1853-35232021000100175,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2021,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-42062019000200001,1852-4206,1852-4206,Revista Argentina de Ciencias del Comportamiento,research-article,2019,2019,2019,2019,Biological Sciences;Human Sciences
S1605-25282007000800002,1605-2528,1605-2528;2075-5023,Ecología en Bolivia,research-article,NA,NA,2007,2008,Biological Sciences
S1024-06752002000200001,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,editorial,NA,NA,2002,2009,Health Sciences
S1652-67762007000200013,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2007,2011,Biological Sciences;Health Sciences
S1012-29662011000100011,1012-2966,1012-2966,Gaceta Médica Boliviana,case-report,2011,2011,2011,2011,Health Sciences
S1990-74512010000300011,1990-7451,1990-7451,Tinkazos,research-article,2007,2007,2010,2011,Applied Social Sciences
S2077-33231999000100004,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,1999,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-33232002000200011,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2002,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1817-74332012000200013,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,case-report,2012,2012,2012,2013,Health Sciences
S1024-06752012000300012,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,undefined,NA,NA,2012,2013,Health Sciences
S2077-33232013000200008,2077-3323,2077-3323,Revista Ciencia y Cultura,book-review,NA,NA,2013,2014,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1817-74332014000100007,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,research-article,2014,2014,2014,2014,Health Sciences
S1726-89582014000200009,1726-8958,1726-8958,Revista Médica La Paz,review-article,NA,NA,2014,2015,Health Sciences
S1997-40432011000300011,1997-4043,1997-4043,Revista Integra Educativa,research-article,NA,NA,2011,2015,Applied Social Sciences;Exact and Earth Sciences
S1652-67762014000200011,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2014,2015,Biological Sciences;Health Sciences
S2077-21612014000200006,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2014,2014,2014,2015,Applied Social Sciences
S2077-21612016000100007,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,2014,2015,2016,2016,Applied Social Sciences
S1815-02762016000100005,1815-0276,1815-0276,Punto Cero,research-article,NA,NA,2016,2016,Applied Social Sciences
S2306-86712016000200006,2306-8671,2306-8671,Revista Aportes de la Comunicación y la Cultura,research-article,2016,2016,2016,2017,Human Sciences
S1652-67762017000100014,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2017,2017,Biological Sciences;Health Sciences
S2409-16182017000200002,2409-1618,2409-1618,Revista de Investigación e Innovación Agropecuaria y de Recursos Naturales,editorial,NA,NA,2017,2018,Agricultural Sciences
S1817-74332018000100010,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,review-article,2017,2018,2018,2018,Health Sciences
S1562-38232017000100004,1562-3823,1562-3823,Revista Boliviana de Física,research-article,2017,2017,2017,2019,Exact and Earth Sciences
S2071-081X2019000100011,2071-081X,2071-081X,Fides et Ratio - Revista de Difusión cultural y científica de la Universidad La Salle en Bolivia,research-article,2018,2018,2019,2019,Applied Social Sciences
S2306-86712019000100003,2306-8671,2306-8671,Revista Aportes de la Comunicación y la Cultura,research-article,2019,2019,2019,2019,Human Sciences
S1683-07892006000100019,1683-0789,1683-0789,Acta Nova,research-article,NA,NA,2006,2020,Exact and Earth Sciences
S2409-16182020000100010,2409-1618,2409-1618,Revista de Investigación e Innovación Agropecuaria y de Recursos Naturales,research-article,2020,2020,2020,2020,Agricultural Sciences
S2310-02652020000100008,2310-0265,2310-0265,Revista CON-CIENCIA,research-article,2020,2020,2020,2020,Biological Sciences;Health Sciences
S2616-79642020000400011,2616-7964,L:2616-7964;2616-7964,Horizontes Revista de Investigación en Ciencias de la Educación,research-article,2020,2020,2020,2021,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1652-67762021000100006,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2021,2021,Biological Sciences;Health Sciences
S0100-84551997000400007,0100-8455,0100-8455;1678-4502,Brazilian Journal of Genetics,research-article,1996,NA,1997,1998,Biological Sciences
S0074-02761998000200025,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,1997,1997,1998,1998,Biological Sciences;Health Sciences
S0074-02761997000100027,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,undefined,1996,1996,1997,1998,Biological Sciences;Health Sciences
S0102-86501998000300003,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,1997,1997,1998,1998,Health Sciences
S1415-47571998000100013,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,research-article,1997,NA,1998,1999,Biological Sciences
S0102-69091998000100006,0102-6909,0102-6909;1806-9053,Revista Brasileira de Ciências Sociais,research-article,NA,NA,1998,1999,Human Sciences
S0036-46651998000500009,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,case-report,1998,1998,1998,1999,Biological Sciences;Health Sciences
S0102-01881998000200008,0102-0188,0102-0188;1806-9347,Revista Brasileira de História,research-article,NA,NA,1998,1999,Human Sciences
S0006-87051997000100008,0006-8705,0006-8705;1678-4499,Bragantia,brief-report,NA,1996,1997,1999,Agricultural Sciences
S1415-47571999000200009,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,research-article,1998,NA,1999,1999,Biological Sciences
S0103-97331999000200016,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1999,1999,Exact and Earth Sciences
S0103-06631999000200013,0103-0663,0103-0663,Revista de Odontologia da Universidade de São Paulo,research-article,1998,1999,1999,1999,Health Sciences
S0102-86501999000400007,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,1999,1999,1999,2000,Health Sciences
S0101-20611999000200001,0101-2061,0101-2061;1678-457X,Food Science and Technology,research-article,1997,1999,1999,2000,Agricultural Sciences
S0004-282X2000000100013,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,2000,2000,Health Sciences
S0036-46652000000200009,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,rapid-communication,1998,2000,2000,2000,Biological Sciences;Health Sciences
S0366-69131998000500010,0366-6913,0366-6913;1678-4553,Cerâmica,abstract,NA,NA,1998,2000,Engineering
