scielo_id,ISSN_scielo,ISSN,journal,type,year_submitted,year_accepted,year_published,year_published_scielo,subject
S1850-37482011000200004,1850-3748,1850-3748,Revista argentina de cardiología,research-article,2010,2010,2011,2011,Health Sciences
S1850-66662009000300002,1850-6666,1850-6666,Revista electrónica de investigación en educación en ciencias,research-article,NA,NA,2009,2011,Human Sciences
S1850-37482008000300013,1850-3748,1850-3748,Revista argentina de cardiología,review-article,NA,NA,2008,2011,Health Sciences
S0004-48222011000100004,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,NA,NA,2011,2011,Exact and Earth Sciences
S1851-23722007000200022,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,2007,2007,2007,2011,Biological Sciences
S0325-00752011000600001,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,editorial,NA,NA,2011,2012,Health Sciences
S0325-00752012000100003,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,article-commentary,NA,NA,2012,2012,Health Sciences
S1851-300X2012000100003,1851-300X,1851-300X,Revista argentina de dermatología,brief-report,NA,NA,2012,2012,Health Sciences
S0327-93832011000200011,0327-9383,0327-9383;1666-0536,Mastozoología neotropical,research-article,2010,2011,2011,2012,Biological Sciences
S1852-73532009000100003,1852-7353,1852-7353,Revista latinoamericana de filosofía,research-article,2008,2008,2009,2012,Human Sciences
S1851-17162012000100001,1851-1716,1851-1716,"Ciencia, docencia y tecnología",research-article,NA,NA,2012,2012,Human Sciences
S0327-07932011000100005,0327-0793,0327-0793;1851-8796,Latin American applied research,research-article,2009,2010,2011,2012,Exact and Earth Sciences
S2250-639X2012000200005,2250-639X,2250-639X;2250-639X,Revista argentina de cirugía,brief-report,NA,NA,2012,2012,Health Sciences
S1851-00272011000100002,1851-0027,1851-0027,Comechingonia,research-article,2010,2011,2011,2012,Human Sciences
S1851-37512012000100012,1851-3751,1851-3751,Memoria americana,article-commentary,NA,NA,2012,2012,Human Sciences
S1851-37512012000200005,1851-3751,1851-3751,Memoria americana,research-article,2011,2012,2012,2013,Human Sciences
S1852-62332012000200008,1852-6233,1852-6233,BAG. Journal of basic and applied genetics,research-article,NA,NA,2012,2013,Biological Sciences;Health Sciences
S1851-17322012000500002,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2012,2012,2012,2013,Applied Social Sciences
S1666-485X2012000200001,1666-485X,1666-485X;1668-723X,Tópicos,research-article,2012,2012,2012,2013,Human Sciences
S1852-96152012000100003,1852-9615,1852-9615,Cuadernos del CILHA,research-article,2011,2011,2012,2013,"Linguistics, Letters and Arts"
S1853-36552011000100002,1853-3655,1853-3655,Cuaderno urbano,research-article,2010,2011,2011,2013,Applied Social Sciences
S1853-31752012000100001,1853-3175,1853-3175,Cuyo,research-article,NA,NA,2012,2013,Human Sciences
S0325-00752013000500009,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,NA,NA,2013,2013,Health Sciences
S1851-23722013000200015,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,NA,NA,2013,2013,Biological Sciences
S1669-23142012000200012,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,NA,NA,2012,2013,Agricultural Sciences
S1851-96012013000200008,1851-9601,1851-9601,Postdata,research-article,NA,NA,2013,2014,Human Sciences
S1851-23722013000300010,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,NA,NA,2013,2014,Biological Sciences
S1850-20672013000200014,1850-2067,1850-2067,Ciencia del suelo,research-article,2013,2013,2013,2014,Agricultural Sciences
S1850-373X2013000100005,1850-373X,1850-373X,Intersecciones en antropología,research-article,2011,2012,2013,2014,Human Sciences
S1851-16862011000100050,1851-1686,1851-1686,Anuario de investigaciones,research-article,2011,2011,2011,2014,Human Sciences
S1852-15682013000100011,1852-1568,1852-1568,Estudios - Centro de Estudios Avanzados. Universidad Nacional de Córdoba,research-article,NA,NA,2013,2014,Human Sciences
S1851-96012014000100009,1851-9601,1851-9601,Postdata,book-review,NA,NA,2014,2014,Human Sciences
S0004-48222014000100003,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2013,2013,2014,2014,Exact and Earth Sciences
S1995-77852013000200014,1995-7785,1995-7785,Propuesta educativa,book-review,NA,NA,2013,2014,Human Sciences
S1851-30182013000200007,1851-3018,1851-3018,Revista industrial y agrícola de Tucumán,research-article,NA,NA,2013,2014,Agricultural Sciences
S1851-87532014000200002,1851-8753,1851-8753;2362-4868,Scripta Mediaevalia,research-article,2014,2014,2014,2014,Human Sciences
S0325-75412014000500009,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,research-article,2014,2014,2014,2015,Biological Sciences
S1851-23722014000400001,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,NA,NA,2014,2015,Biological Sciences
S1669-68402014000100004,1669-6840,1669-6840,Revista veterinaria,research-article,2014,2014,2014,2015,Agricultural Sciences;Engineering
S1851-300X2015000100001,1851-300X,1851-300X,Revista argentina de dermatología,editorial,NA,NA,2015,2015,Health Sciences
S1852-16062013000200005,1852-1606,1852-1606,Sociohistórica,book-review,NA,NA,2013,2015,Human Sciences
S1852-38622015000100001,1852-3862,1852-3862,Insuficiencia cardíaca,editorial,NA,NA,2015,2015,Health Sciences
S1851-75872015000100006,1851-7587,1851-7587,Revista de Ciencia y Tecnología,research-article,2014,2015,2015,2015,Engineering
S1853-31752014000100001,1853-3175,1853-3175,Cuyo,brief-report,NA,NA,2014,2015,Human Sciences
S1669-23142015000200015,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,2015,2015,2015,2015,Agricultural Sciences
S0004-48222015000100009,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2014,2014,2015,2015,Exact and Earth Sciences
S1851-94902014000200003,1851-9490,1851-9490,Estudios de filosofía práctica e historia de las ideas,research-article,NA,NA,2014,2015,Human Sciences
S1851-30182014000100008,1851-3018,1851-3018,Revista industrial y agrícola de Tucumán,research-article,NA,NA,2014,2015,Agricultural Sciences
S0328-12052014000100006,0328-1205,0328-1205;1851-779X,Synthesis (La Plata),research-article,NA,NA,2014,2015,"Human Sciences;Linguistics, Letters and Arts"
S2469-09612015000200007,2469-0961,2469-0961,Estudios de historia de España,book-review,NA,NA,2015,2016,Human Sciences
S1668-34982015000200005,1668-3498,1668-3498,InVet,research-article,2013,2015,2015,2016,Biological Sciences
S0373-56802015000200005,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,2015,2015,2015,2016,Biological Sciences
S1852-85622016000100010,1852-8562,1852-8562,Población y sociedad,book-review,NA,NA,2016,2016,Applied Social Sciences;Human Sciences
S1851-87532016000100004,1851-8753,1851-8753;2362-4868,Scripta Mediaevalia,book-review,NA,NA,2016,2016,Human Sciences
S1851-37272014000200002,1851-3727,1851-3727,Documentos y aportes en administración pública y gestión estatal,research-article,NA,NA,2014,2016,Applied Social Sciences
S1851-16862014000100022,1851-1686,1851-1686,Anuario de investigaciones,research-article,2014,2014,2014,2016,Human Sciences
S1666-77192015000200008,1666-7719,1666-7719;2346-9129,Fave. Sección ciencias agrarias,research-article,NA,NA,2015,2016,Agricultural Sciences
S1852-48262015000200015,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2015,2015,2015,2016,Human Sciences
S1851-46692016000300005,1851-4669,1851-4669,Anclajes,research-article,NA,NA,2016,2017,"Linguistics, Letters and Arts"
S1851-37432016000200003,1851-3743,1851-3743,Acta toxicológica argentina,research-article,2015,2016,2016,2017,Biological Sciences
S1851-17322017000100001,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2016,2016,2017,2017,Applied Social Sciences
S1853-17842016000200002,1853-1784,1853-1784,Revista de historia del derecho,research-article,NA,NA,2016,2017,Applied Social Sciences
S1850-00132015000400007,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,brief-report,NA,NA,2015,2017,Human Sciences
S0325-75412017000100010,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,research-article,2016,2016,2017,2017,Biological Sciences
S1852-73292016000100001,1852-7329,1852-7329,Multequina,research-article,2016,2016,2016,2017,Agricultural Sciences;Biological Sciences
S1852-48342017000100006,1852-4834,0326-4815;1852-4834,Acta Odontológica Latinoamericana,research-article,NA,NA,2017,2017,Health Sciences
S2362-20242014000100003,2362-2024,2362-2024,Anales del Instituto de Arte Americano e Investigaciones Estéticas. Mario J. Buschiazzo,research-article,NA,NA,2014,2017,Human Sciences
S0524-97672017000100015,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,book-review,NA,NA,2017,2017,Human Sciences
S0025-76802017000400001,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,2016,2017,2017,2017,Health Sciences
S1852-42222010000100002,1852-4222,1852-4418;1852-4222,SaberEs,research-article,NA,NA,2010,2017,Applied Social Sciences
S1853-35232016000300007,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,NA,NA,2016,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S1853-35232018000100002,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,NA,NA,2018,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-85622017000200013,1852-8562,1852-8562,Población y sociedad,book-review,NA,NA,2017,2018,Applied Social Sciences;Human Sciences
S1853-31752016000100004,1853-3175,1853-3175,Cuyo,research-article,NA,NA,2016,2018,Human Sciences
S1853-001X2017000200006,1853-001X,1853-001X,Mora (Buenos Aires),research-article,NA,NA,2017,2018,Applied Social Sciences;Human Sciences
S1852-04992017000100014,1852-0499,1852-0499,Prismas,book-review,NA,NA,2017,2018,Human Sciences
S1668-81042013000100006,1668-8104,1668-8104,Cuadernos de la Facultad de Humanidades y Ciencias Sociales. Universidad Nacional de Jujuy,research-article,NA,NA,2013,2018,Applied Social Sciences;Human Sciences
S1852-73372017000300001,1852-7337,1852-7337,Diaeta,editorial,NA,NA,2017,2018,Health Sciences
S1851-17322018000200014,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2017,2017,2018,2018,Applied Social Sciences
S1850-37482015000400013,1850-3748,1850-3748,Revista argentina de cardiología,research-article,NA,NA,2015,2018,Health Sciences
S1853-36552018000100005,1853-3655,1853-3655,Cuaderno urbano,research-article,2017,2018,2018,2018,Applied Social Sciences
S1515-94852018000100003,1515-9485,1515-9485;2313-9927,Espacios en blanco. Serie indagaciones,research-article,NA,NA,2018,2018,Human Sciences
S1852-15682017000200009,1852-1568,1852-1568,Estudios - Centro de Estudios Avanzados. Universidad Nacional de Córdoba,book-review,NA,NA,2017,2018,Human Sciences
S1850-37482017000200004,1850-3748,1850-3748,Revista argentina de cardiología,research-article,NA,NA,2017,2018,Health Sciences
S1852-14792018000100001,1852-1479,0325-2221;1852-1479,Relaciones,research-article,NA,NA,2018,2018,Human Sciences
S2314-27662016000200005,2314-2766,2314-2766,Relaciones internacionales,research-article,2015,2016,2016,2018,Human Sciences
S0325-00752018000500007,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,2017,2018,2018,2018,Health Sciences
S0025-76802018000800014,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),editorial,NA,NA,2018,2019,Health Sciences
S1851-23722018000400001,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,NA,NA,2018,2019,Biological Sciences
S1851-37432018000200002,1851-3743,1851-3743,Acta toxicológica argentina,research-article,2018,2018,2018,2019,Biological Sciences
S1851-16862016000100007,1851-1686,1851-1686,Anuario de investigaciones,research-article,2016,2016,2016,2019,Human Sciences
S0073-34072017000200010,0073-3407,0073-3407;1850-4884,El hornero,rapid-communication,2016,2017,2017,2019,Biological Sciences
S1853-001X2018000100002,1853-001X,1853-001X,Mora (Buenos Aires),research-article,NA,NA,2018,2019,Applied Social Sciences;Human Sciences
S1667-89902018000400009,1667-8990,1667-8682;1667-8990,Salud(i)Ciencia,article-commentary,NA,NA,2018,2019,Health Sciences
S1853-84602019000100070,1853-8460,0524-0476;1853-8460,Bonplandia,research-article,2018,2018,2019,2019,Exact and Earth Sciences
S2314-27072019000100002,2314-2707,2314-2707,Travesía (San Miguel de Tucumán),research-article,2018,2019,2019,2019,Human Sciences
S2346-85482015000100001,2346-8548,2346-8548,"Revista de nefrologia, dialisis y trasplante",editorial,NA,NA,2015,2019,Health Sciences
S0327-07932014000400003,0327-0793,0327-0793;1851-8796,Latin American applied research,research-article,2013,2014,2014,2019,Exact and Earth Sciences
S0025-76802019000800005,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,2019,2019,2019,2019,Health Sciences
S1853-86652019000200025,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2018,2018,2019,2020,Agricultural Sciences
S1668-70272019000200079,1668-7027,1668-7027,Interdisciplinaria,research-article,2017,2019,2019,2020,Human Sciences
S1853-35232019000400017,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2019,2020,"Applied Social Sciences;Linguistics, Letters and Arts"
S0325-29572019000400004,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,brief-report,NA,NA,2019,2020,Biological Sciences;Health Sciences
S0373-56802020000100002,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,NA,NA,2020,2020,Biological Sciences
S0328-97022020000200159,0328-9702,0328-9702,Praxis educativa,book-review,NA,NA,2020,2020,Human Sciences
S1853-19702018000100061,1853-1970,1853-1970,Revista SAAP,research-article,NA,NA,2018,2020,Applied Social Sciences
S1666-94792019000200004,1666-9479,1666-9479,Serie correlación geológica,research-article,2020,2020,2019,2020,Exact and Earth Sciences
S1852-48342020000100038,1852-4834,0326-4815;1852-4834,Acta Odontológica Latinoamericana,research-article,2020,2020,2020,2020,Health Sciences
S2362-36752020000200002,2362-3675,0327-4411;2362-3675,Revista argentina de reumatología,letter,NA,NA,2020,2020,Health Sciences
S1853-86652020000200016,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2019,2020,2020,2020,Agricultural Sciences
S1851-96282019000200075,1851-9628,1851-9628,Runa,research-article,2019,2019,2019,2019,Human Sciences
S1852-48262020000100004,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,editorial,2020,2020,2020,2021,Human Sciences
S1852-38622020000300002,1852-3862,1852-3862,Insuficiencia cardíaca,research-article,2020,2020,2020,2021,Health Sciences
S1850-37482019000500345,1850-3748,1850-3748,Revista argentina de cardiología,editorial,NA,NA,2019,2019,Health Sciences
S1852-48262021000100015,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2021,2021,2021,2021,Human Sciences
S1852-16062020000200107,1852-1606,1852-1606,Sociohistórica,research-article,2019,2019,2020,2021,Human Sciences
S1667-89902019000300536,1667-8990,1667-8682;1667-8990,Salud(i)Ciencia,case-report,2019,2019,2019,2019,Health Sciences
S1853-36552021000100192,1853-3655,1853-3655,Cuaderno urbano,book-review,NA,NA,2021,2021,Applied Social Sciences
S1852-74342020000300204,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,2018,2020,2020,2021,Health Sciences
S1853-35232021000200109,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2021,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-42062019000100001,1852-4206,1852-4206,Revista Argentina de Ciencias del Comportamiento,research-article,2018,2019,2019,2019,Biological Sciences;Human Sciences
S0250-54602007000100005,0250-5460,0250-5460,Revista Boliviana de Química,research-article,NA,NA,2007,2008,Biological Sciences;Exact and Earth Sciences
S1024-06752002000100013,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,abstract,NA,NA,2002,2009,Health Sciences
S1652-67762008000100002,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2008,2011,Biological Sciences;Health Sciences
S1012-29662008000100007,1012-2966,1012-2966,Gaceta Médica Boliviana,research-article,2008,2008,2008,2011,Health Sciences
S1990-74512011000100013,1990-7451,1990-7451,Tinkazos,book-review,NA,NA,2011,2011,Applied Social Sciences
S2077-33231998000200016,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,1998,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-33232000000100018,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2000,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1817-74332009000200001,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,editorial,NA,NA,2009,2013,Health Sciences
S1562-38232013000100003,1562-3823,1562-3823,Revista Boliviana de Física,research-article,NA,NA,2013,2013,Exact and Earth Sciences
S2077-33232013000200013,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2013,2014,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1726-89582014000100002,1726-8958,1726-8958,Revista Médica La Paz,research-article,2014,2014,2014,2014,Health Sciences
S1726-89582014000200011,1726-8958,1726-8958,Revista Médica La Paz,abstract,NA,NA,2014,2015,Health Sciences
S1997-40432013000300001,1997-4043,1997-4043,Revista Integra Educativa,research-article,NA,NA,2013,2015,Applied Social Sciences;Exact and Earth Sciences
S1652-67762015000100015,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2015,2015,Biological Sciences;Health Sciences
S2077-21612012000200001,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,NA,NA,2012,2015,Applied Social Sciences
S0040-29152011000100010,0040-2915,0040-2915;2413-5720,Temas Sociales,research-article,NA,NA,2011,2016,Applied Social Sciences;Human Sciences
S2072-92942016000200006,2072-9294,2072-9294,Journal of the Selva Andina Research Society,research-article,2016,2016,2016,2016,Agricultural Sciences;Biological Sciences
S2306-86712016000200007,2306-8671,2306-8671,Revista Aportes de la Comunicación y la Cultura,research-article,2016,2016,2016,2017,Human Sciences
S1652-67762017000100007,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,undefined,2015,2016,2017,2017,Biological Sciences;Health Sciences
S2409-16182017000200003,2409-1618,2409-1618,Revista de Investigación e Innovación Agropecuaria y de Recursos Naturales,research-article,2017,2017,2017,2018,Agricultural Sciences
S1817-74332018000100004,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,research-article,2018,2018,2018,2018,Health Sciences
S0040-29152008000100002,0040-2915,0040-2915;2413-5720,Temas Sociales,research-article,NA,NA,2008,2019,Applied Social Sciences;Human Sciences
S2071-081X2019000100005,2071-081X,2071-081X,Fides et Ratio - Revista de Difusión cultural y científica de la Universidad La Salle en Bolivia,research-article,2018,2019,2019,2019,Applied Social Sciences
S2306-86712019000100007,2306-8671,2306-8671,Revista Aportes de la Comunicación y la Cultura,research-article,2019,2019,2019,2019,Human Sciences
S1683-07892006000100001,1683-0789,1683-0789,Acta Nova,editorial,NA,NA,2006,2020,Exact and Earth Sciences
S2409-16182020000100001,2409-1618,2409-1618,Revista de Investigación e Innovación Agropecuaria y de Recursos Naturales,editorial,NA,NA,2020,2020,Agricultural Sciences
S2310-02652020000100002,2310-0265,2310-0265,Revista CON-CIENCIA,editorial,NA,NA,2020,2020,Biological Sciences;Health Sciences
S2616-79642020000400002,2616-7964,L:2616-7964;2616-7964,Horizontes Revista de Investigación en Ciencias de la Educación,research-article,2020,2020,2020,2021,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1652-67762021000100012,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2021,2021,Biological Sciences;Health Sciences
S0100-84551997000400029,0100-8455,0100-8455;1678-4502,Brazilian Journal of Genetics,rapid-communication,1997,NA,1997,1998,Biological Sciences
S0074-02761998000200012,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,brief-report,1997,1997,1998,1998,Biological Sciences;Health Sciences
S0074-02761997000100007,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,undefined,1995,1996,1997,1998,Biological Sciences;Health Sciences
S0103-06631997000400002,0103-0663,0103-0663,Revista de Odontologia da Universidade de São Paulo,research-article,1997,1997,1997,1998,Health Sciences
S1415-47571998000100027,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,research-article,1997,NA,1998,1999,Biological Sciences
S0102-69091998000100010,0102-6909,0102-6909;1806-9053,Revista Brasileira de Ciências Sociais,abstract,NA,NA,1998,1999,Human Sciences
S0102-76381998000300004,0102-7638,0102-7638;1678-9741,Brazilian Journal of Cardiovascular Surgery,research-article,NA,NA,1998,1999,Health Sciences
S0102-01881998000200012,0102-0188,0102-0188;1806-9347,Revista Brasileira de História,research-article,NA,NA,1998,1999,Human Sciences
S0100-879X1999000600003,0100-879X,0100-879X;1414-431X,Brazilian Journal of Medical and Biological Research,rapid-communication,1998,1999,1999,1999,Biological Sciences;Health Sciences
S1415-47571999000200011,1415-4757,1415-4757;1678-4685,Genetics and Molecular Biology,research-article,1997,NA,1999,1999,Biological Sciences
S0103-97331999000200020,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1999,1999,Exact and Earth Sciences
S0103-06631999000300006,0103-0663,0103-0663,Revista de Odontologia da Universidade de São Paulo,research-article,1998,1999,1999,1999,Health Sciences
S0102-86501999000400011,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,1999,1999,1999,2000,Health Sciences
S0101-20611999000200014,0101-2061,0101-2061;1678-457X,Food Science and Technology,research-article,1998,1999,1999,2000,Agricultural Sciences
S0004-282X2000000100017,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,2000,2000,Health Sciences
S0036-46652000000200004,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,research-article,1999,2000,2000,2000,Biological Sciences;Health Sciences
