scielo_id,ISSN_scielo,ISSN,journal,type,year_submitted,year_accepted,year_published,year_published_scielo,subject
S1667-782X2009000200007,1667-782X,1667-782X,Ecología austral,research-article,2008,2009,2009,2010,Biological Sciences
S0325-75412010000200012,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,rapid-communication,2009,2010,2010,2010,Biological Sciences
S1852-74342010000200002,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,2007,2010,2010,2011,Health Sciences
S1851-30342010000400002,1851-3034,1851-3034,Revista argentina de endocrinología y metabolismo,research-article,NA,NA,2010,2011,Health Sciences
S1851-82652010000300005,1851-8265,1669-2381;1851-8265,Salud colectiva,research-article,2010,2010,2010,2011,Health Sciences
S0025-76802010000400011,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,2010,2010,2010,2011,Health Sciences
S0004-48222006000100009,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2005,2005,2006,2011,Exact and Earth Sciences
S0004-48222006000300007,0004-4822,0004-4822;1851-8249,Revista de la Asociación Geológica Argentina,research-article,2004,2006,2006,2011,Exact and Earth Sciences
S0328-12052010000100013,0328-1205,0328-1205;1851-779X,Synthesis (La Plata),book-review,NA,NA,2010,2011,"Human Sciences;Linguistics, Letters and Arts"
S1851-17162007000200001,1851-1716,1851-1716,"Ciencia, docencia y tecnología",editorial,NA,NA,2007,2011,Human Sciences
S1851-46692010000200006,1851-4669,1851-4669,Anclajes,research-article,2009,2009,2010,2011,"Linguistics, Letters and Arts"
S0325-75412011000200009,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,research-article,2010,2011,2011,2011,Biological Sciences
S0327-93832008000200019,0327-9383,0327-9383;1666-0536,Mastozoología neotropical,research-article,2008,2008,2008,2011,Biological Sciences
S1851-16862006000100010,1851-1686,1851-1686,Anuario de investigaciones,research-article,2005,2006,2006,2011,Human Sciences
S1851-16942009000100004,1851-1694,1851-1694,Avá,research-article,2009,2009,2009,2011,Applied Social Sciences
S1850-37482011000200002,1850-3748,1850-3748,Revista argentina de cardiología,editorial,NA,NA,2011,2011,Health Sciences
S1850-66662009000200002,1850-6666,1850-6666,Revista electrónica de investigación en educación en ciencias,research-article,NA,NA,2009,2011,Human Sciences
S1850-37482008000300020,1850-3748,1850-3748,Revista argentina de cardiología,letter,NA,NA,2008,2011,Health Sciences
S1853-001X2011000200010,1853-001X,1853-001X,Mora (Buenos Aires),brief-report,NA,NA,2011,2011,Applied Social Sciences;Human Sciences
S1851-23722008000100009,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,2007,2008,2008,2011,Biological Sciences
S1852-99922011000400011,1852-9992,1852-9992,Revista argentina de radiología,book-review,NA,NA,2011,2012,Health Sciences
S0325-00752012000100008,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,brief-report,NA,NA,2012,2012,Health Sciences
S0025-76802011000800010,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),case-report,NA,NA,2011,2012,Health Sciences
S0327-93832011000200005,0327-9383,0327-9383;1666-0536,Mastozoología neotropical,research-article,2011,2011,2011,2012,Biological Sciences
S0524-97672012000100007,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,book-review,NA,NA,2012,2012,Human Sciences
S1852-73292011000100006,1852-7329,1852-7329,Multequina,research-article,2011,2011,2011,2012,Agricultural Sciences;Biological Sciences
S1668-34982011000200002,1668-3498,1668-3498,InVet,research-article,2011,2012,2011,2012,Biological Sciences
S1852-59622012000100014,1852-5962,1852-5962,Kurtziana,undefined,2011,2011,2012,2012,Biological Sciences
S1852-236X2011000100003,1852-236X,1852-236X,Revista americana de medicina respiratoria,editorial,NA,NA,2011,2012,Health Sciences
S1852-38622012000400003,1852-3862,1852-3862,Insuficiencia cardíaca,research-article,2011,2012,2012,2012,Health Sciences
S1850-373X2012000200004,1850-373X,1850-373X,Intersecciones en antropología,research-article,2011,2011,2012,2013,Human Sciences
S1852-99922012000400006,1852-9992,1852-9992,Revista argentina de radiología,case-report,2011,2011,2012,2013,Health Sciences
S1851-17322012000500005,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2012,2012,2012,2013,Applied Social Sciences
S1666-485X2012000200007,1666-485X,1666-485X;1668-723X,Tópicos,research-article,NA,NA,2012,2013,Human Sciences
S2313-92772008000100010,2313-9277,2313-9277,Historia de la educación - anuario,research-article,NA,NA,2008,2013,Human Sciences
S1850-66662012000100002,1850-6666,1850-6666,Revista electrónica de investigación en educación en ciencias,research-article,NA,NA,2012,2013,Human Sciences
S1851-82652013000200008,1851-8265,1669-2381;1851-8265,Salud colectiva,research-article,2012,2013,2013,2013,Health Sciences
S0325-00752013000500023,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,letter,NA,NA,2013,2013,Health Sciences
S1853-35232013000100022,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2012,2012,2013,2013,"Applied Social Sciences;Linguistics, Letters and Arts"
S1853-70812013000200004,1853-7081,0326-9795;1853-7081,Sociedad y religión,research-article,2012,2013,2013,2013,Human Sciences
S1852-04992013000200005,1852-0499,1852-0499,Prismas,article-commentary,NA,NA,2013,2014,Human Sciences
S1851-23722013000300002,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,2012,2013,2013,2014,Biological Sciences
S1850-20672013000200003,1850-2067,1850-2067,Ciencia del suelo,research-article,2013,2013,2013,2014,Agricultural Sciences
S1669-23142014000100005,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,editorial,NA,NA,2014,2014,Agricultural Sciences
S1851-16862011000100017,1851-1686,1851-1686,Anuario de investigaciones,research-article,2011,NA,2011,2014,Human Sciences
S0327-50942012000100006,0327-5094,0327-5094;1850-2628,Temas medievales,research-article,NA,NA,2012,2014,"Human Sciences;Linguistics, Letters and Arts"
S0073-34072012000200003,0073-3407,0073-3407;1850-4884,El hornero,research-article,2011,2012,2012,2014,Biological Sciences
S0373-56802014000100012,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,brief-report,2014,2014,2014,2014,Biological Sciences
S1995-77852013000100001,1995-7785,1995-7785,Propuesta educativa,editorial,NA,NA,2013,2014,Human Sciences
S1852-96152014000100014,1852-9615,1852-9615,Cuadernos del CILHA,book-review,NA,NA,2014,2014,"Linguistics, Letters and Arts"
S1851-82652014000300003,1851-8265,1669-2381;1851-8265,Salud colectiva,research-article,2014,2014,2014,2014,Health Sciences
S1514-79912012000100012,1514-7991,1514-7991,Revista argentina de antropología biológica,research-article,NA,NA,2012,2015,Biological Sciences
S0373-56802014000200013,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,brief-report,2014,2014,2014,2015,Biological Sciences
S1669-68402014000100012,1669-6840,1669-6840,Revista veterinaria,rapid-communication,2014,2014,2014,2015,Agricultural Sciences;Engineering
S0328-97022014000100007,0328-9702,0328-9702,Praxis educativa,research-article,2013,2013,2014,2015,Human Sciences
S1851-00272014000200012,1851-0027,1851-0027,Comechingonia,research-article,2013,2014,2014,2015,Human Sciences
S1853-99122015000100003,1853-9912,1853-9912,Palabra clave,research-article,2014,2015,2015,2015,Human Sciences
S1853-86652015000100016,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,brief-report,2014,2014,2015,2015,Agricultural Sciences
S1853-31752014000100002,1853-3175,1853-3175,Cuyo,research-article,NA,NA,2014,2015,Human Sciences
S1851-96012015000100009,1851-9601,1851-9601,Postdata,research-article,NA,NA,2015,2015,Human Sciences
S1852-62332015000200017,1852-6233,1852-6233,BAG. Journal of basic and applied genetics,abstract,NA,NA,2015,2015,Biological Sciences;Health Sciences
S1851-28792015000200003,1851-2879,1851-2879,Quinto sol,research-article,2013,2014,2015,2015,Human Sciences
S1853-86652015000200017,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,research-article,2015,2015,2015,2015,Agricultural Sciences
S0328-12052014000100002,0328-1205,0328-1205;1851-779X,Synthesis (La Plata),research-article,NA,NA,2014,2015,"Human Sciences;Linguistics, Letters and Arts"
S2469-09612015000100002,2469-0961,2469-0961,Estudios de historia de España,research-article,NA,NA,2015,2016,Human Sciences
S1851-96282015000200003,1851-9628,1851-9628,Runa,research-article,2015,2015,2015,2016,Human Sciences
S1850-373X2016000100002,1850-373X,1850-373X,Intersecciones en antropología,research-article,2013,2014,2016,2016,Human Sciences
S1852-85622016000100011,1852-8562,1852-8562,Población y sociedad,book-review,NA,NA,2016,2016,Applied Social Sciences;Human Sciences
S1853-984X2016000100001,1853-984X,1853-984X,Temas y Debates,research-article,2015,2015,2016,2016,Applied Social Sciences
S1851-37272013000200004,1851-3727,1851-3727,Documentos y aportes en administración pública y gestión estatal,research-article,NA,NA,2013,2016,Applied Social Sciences
S1667-782X2016000100003,1667-782X,1667-782X,Ecología austral,research-article,2015,2015,2016,2016,Biological Sciences
S1666-77192015000200009,1666-7719,1666-7719;2346-9129,Fave. Sección ciencias agrarias,research-article,NA,NA,2015,2016,Agricultural Sciences
S1852-48262015000200019,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,2015,2015,2015,2016,Human Sciences
S0325-82382015000100016,0325-8238,0325-8238;2525-1627,Folia Histórica del Nordeste,book-review,NA,NA,2015,2017,Applied Social Sciences;Human Sciences
S1850-11682015000200010,1850-1168,0327-358X;1850-1168,Anales (Asociación Física Argentina),research-article,2013,2014,2015,2017,Exact and Earth Sciences
S1851-98142016000200001,1851-9814,1851-9814,Apuntes de investigación del CECYP,editorial,NA,NA,2016,2017,Applied Social Sciences
S1853-17842016000200014,1853-1784,1853-1784,Revista de historia del derecho,book-review,NA,NA,2016,2017,Applied Social Sciences
S1850-00132015000400046,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,brief-report,NA,NA,2015,2017,Human Sciences
S0325-75412017000100013,0325-7541,0325-7541;1851-7617,Revista argentina de microbiología,research-article,2015,2016,2017,2017,Biological Sciences
S1668-80902016000200006,1668-8090,1668-8090,Andes,research-article,2015,2016,2016,2017,Human Sciences
S1850-11682017000200002,1850-1168,0327-358X;1850-1168,Anales (Asociación Física Argentina),research-article,2016,2017,2017,2017,Exact and Earth Sciences
S2362-20242012000200013,2362-2024,2362-2024,Anales del Instituto de Arte Americano e Investigaciones Estéticas. Mario J. Buschiazzo,book-review,NA,NA,2012,2017,Human Sciences
S0524-97672017000100009,0524-9767,0524-9767;1850-2563,Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani,article-commentary,2016,2016,2017,2017,Human Sciences
S1852-16062016000200003,1852-1606,1852-1606,Sociohistórica,research-article,2015,2016,2016,2017,Human Sciences
S1852-42222011000200003,1852-4222,1852-4418;1852-4222,SaberEs,brief-report,NA,NA,2011,2017,Applied Social Sciences
S1853-04002017000100001,1853-0400,1853-0400,Revista del Museo Argentino de Ciencias Naturales,research-article,2017,2017,2017,2017,Biological Sciences;Exact and Earth Sciences
S1853-35232018000100001,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,article-commentary,NA,NA,2018,2017,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-85622017000200003,1852-8562,1852-8562,Población y sociedad,research-article,2016,2017,2017,2018,Applied Social Sciences;Human Sciences
S0073-34072016000100010,0073-3407,0073-3407;1850-4884,El hornero,review-article,NA,NA,2016,2018,Biological Sciences
S1850-468X2017000200004,1850-468X,1850-468X,Meteorologica,research-article,2016,2016,2017,2018,Exact and Earth Sciences
S1851-28792017000300005,1851-2879,1851-2879,Quinto sol,research-article,2016,2016,2017,2018,Human Sciences
S1668-81042014000100004,1668-8104,1668-8104,Cuadernos de la Facultad de Humanidades y Ciencias Sociales. Universidad Nacional de Jujuy,research-article,NA,NA,2014,2018,Applied Social Sciences;Human Sciences
S1851-23722018000100016,1851-2372,1851-2372,Boletín de la Sociedad Argentina de Botánica,research-article,NA,NA,2018,2018,Biological Sciences
S1851-17322018000200006,1851-1732,1851-1732,Estudios y perspectivas en turismo,research-article,2017,2017,2018,2018,Applied Social Sciences
S1850-37482015000400017,1850-3748,1850-3748,Revista argentina de cardiología,letter,NA,NA,2015,2018,Health Sciences
S1851-88932017000100006,1851-8893,1851-8893,Orientación y sociedad,research-article,NA,NA,2017,2018,Human Sciences
S2545-77562018000100006,2545-7756,0327-5744;2545-7756,Estudios del trabajo,book-review,NA,NA,2018,2018,Human Sciences
S1850-37482016000500003,1850-3748,1850-3748,Revista argentina de cardiología,abstract,NA,NA,2016,2018,Health Sciences
S1850-37482017000200008,1850-3748,1850-3748,Revista argentina de cardiología,research-article,NA,NA,2017,2018,Health Sciences
S2313-92772017000200013,2313-9277,2313-9277,Historia de la educación - anuario,research-article,NA,NA,2017,2018,Human Sciences
S1850-00132018000100001,1850-0013,1850-0013,Revista iberoamericana de ciencia tecnología y sociedad,editorial,NA,NA,2018,2018,Human Sciences
S1851-75872018000200004,1851-7587,1851-7587,Revista de Ciencia y Tecnología,research-article,NA,NA,2018,2018,Engineering
S0025-76802018000800007,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,2018,2018,2018,2019,Health Sciences
S0325-00752019000100004,0325-0075,0325-0075;1668-3501,Archivos argentinos de pediatría,research-article,2018,2018,2019,2019,Health Sciences
S1853-43922018000200004,1853-4392,1853-4392,Estudios Socioterritoriales,research-article,2018,2018,2018,2019,Human Sciences
S1851-16862016000100004,1851-1686,1851-1686,Anuario de investigaciones,research-article,2016,2016,2016,2019,Human Sciences
S1852-74342018000400014,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,brief-report,NA,NA,2018,2019,Health Sciences
S1853-001X2018000100018,1853-001X,1853-001X,Mora (Buenos Aires),book-review,NA,NA,2018,2019,Applied Social Sciences;Human Sciences
S1667-89902018000400005,1667-8990,1667-8682;1667-8990,Salud(i)Ciencia,article-commentary,NA,NA,2018,2019,Health Sciences
S1852-38622019000100003,1852-3862,1852-3862,Insuficiencia cardíaca,research-article,2019,2019,2019,2019,Health Sciences
S1852-74342019000300011,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,case-report,2018,2018,2019,2019,Health Sciences
S1850-468X2019000200003,1850-468X,1850-468X,Meteorologica,research-article,2018,2018,2019,2019,Exact and Earth Sciences
S1852-48342019000200001,1852-4834,0326-4815;1852-4834,Acta Odontológica Latinoamericana,research-article,2019,2019,2019,2019,Health Sciences
S0025-76802019000800004,0025-7680,0025-7680;1669-9106,Medicina (Buenos Aires),research-article,2019,2019,2019,2019,Health Sciences
S2422-65802019000200011,2422-6580,1514-3899;2422-6580,Avances del Cesor,research-article,2019,2019,2019,2020,Applied Social Sciences
S1668-70272019000200069,1668-7027,1668-7027,Interdisciplinaria,research-article,2017,2019,2019,2020,Human Sciences
S1853-35232019000200116,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2018,2019,2020,"Applied Social Sciences;Linguistics, Letters and Arts"
S0325-29572019000400016,0325-2957,0325-2957;1851-6114,Acta bioquímica clínica latinoamericana,research-article,2019,2019,2019,2020,Biological Sciences;Health Sciences
S1852-73532020000100151,1852-7353,1852-7353,Revista latinoamericana de filosofía,research-article,NA,NA,2020,2020,Human Sciences
S1851-96012020000100051,1851-9601,1851-9601,Postdata,research-article,NA,NA,2020,2020,Human Sciences
S1853-19702020000100084,1853-1970,1853-1970,Revista SAAP,book-review,NA,NA,2020,2020,Applied Social Sciences
S1852-99922020000100033,1852-9992,1852-9992,Revista argentina de radiología,letter,NA,NA,2020,2020,Health Sciences
S1995-77852018000200012,1995-7785,1995-7785,Propuesta educativa,book-review,NA,NA,2018,2020,Human Sciences
S1669-23142019000300412,1669-2314,1669-2314,RIA. Revista de investigaciones agropecuarias,research-article,NA,NA,2019,2020,Agricultural Sciences
S1853-86652020000200007,1853-8665,1853-8665,Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo,brief-report,2019,2020,2020,2020,Agricultural Sciences
S0373-56802020000400001,0373-5680,0373-5680;1851-7471,Revista de la Sociedad Entomológica Argentina,research-article,2020,2020,2020,2021,Biological Sciences
S1852-48262020000100001,1852-4826,1852-060X;1852-4826,Revista del Museo de Antropología,research-article,NA,NA,2020,2021,Human Sciences
S1852-38622020000300003,1852-3862,1852-3862,Insuficiencia cardíaca,research-article,2019,2019,2020,2021,Health Sciences
S1850-37482019000500357,1850-3748,1850-3748,Revista argentina de cardiología,research-article,2019,2019,2019,2019,Health Sciences
S1853-35232020000900102,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2018,2019,2020,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1852-16062018000200068,1852-1606,1852-1606,Sociohistórica,research-article,2017,2018,2018,2021,Human Sciences
S2314-27072020000200007,2314-2707,2314-2707,Travesía (San Miguel de Tucumán),book-review,NA,NA,2020,2021,Human Sciences
S0328-12052018000200036,0328-1205,0328-1205;1851-779X,Synthesis (La Plata),research-article,NA,NA,2018,2021,"Human Sciences;Linguistics, Letters and Arts"
S1852-74342020000300197,1852-7434,1852-7434,Revista de la Asociación Argentina de Ortopedia y Traumatología,research-article,2019,2019,2020,2021,Health Sciences
S1853-35232021000300200,1853-3523,1853-3523,Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos,research-article,2017,2018,2021,2021,"Applied Social Sciences;Linguistics, Letters and Arts"
S1850-275X2021000200047,1850-275X,1850-275X,Cuadernos de antropología social,research-article,2020,2020,2021,2021,Human Sciences
S0250-54602007000100003,0250-5460,0250-5460,Revista Boliviana de Química,research-article,NA,NA,2007,2008,Biological Sciences;Exact and Earth Sciences
S1024-06752002000100012,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,abstract,NA,NA,2002,2009,Health Sciences
S1652-67762007000200018,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,news,NA,NA,2007,2011,Biological Sciences;Health Sciences
S1012-29662010000200001,1012-2966,1012-2966,Gaceta Médica Boliviana,editorial,NA,NA,2010,2011,Health Sciences
S1990-74512010000300013,1990-7451,1990-7451,Tinkazos,research-article,2009,2009,2010,2011,Applied Social Sciences
S2077-33231997000100008,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,1997,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S2077-33232000000200003,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2000,2012,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1817-74332009000200006,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,research-article,2009,2009,2009,2013,Health Sciences
S1024-06752012000300010,1024-0675,1024-0675,Revista de la Sociedad Boliviana de Pediatría,research-article,NA,NA,2012,2013,Health Sciences
S2077-33232013000200017,2077-3323,2077-3323,Revista Ciencia y Cultura,research-article,NA,NA,2013,2014,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1726-89582014000100005,1726-8958,1726-8958,Revista Médica La Paz,research-article,2014,2014,2014,2014,Health Sciences
S1726-89582014000200005,1726-8958,1726-8958,Revista Médica La Paz,research-article,2014,2014,2014,2015,Health Sciences
S1997-40432014000200009,1997-4043,1997-4043,Revista Integra Educativa,research-article,2014,2014,2014,2015,Applied Social Sciences;Exact and Earth Sciences
S1652-67762014000200019,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,NA,NA,2014,2015,Biological Sciences;Health Sciences
S2077-21612014000100002,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,NA,NA,2014,2015,Applied Social Sciences
S2077-21612016000100005,2077-2161,2077-2161,Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP,research-article,NA,NA,2016,2016,Applied Social Sciences
S1815-02762016000100002,1815-0276,1815-0276,Punto Cero,research-article,NA,NA,2016,2016,Applied Social Sciences
S2306-86712016000200002,2306-8671,2306-8671,Revista Aportes de la Comunicación y la Cultura,research-article,2016,2016,2016,2017,Human Sciences
S1652-67762017000100001,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,editorial,NA,NA,2017,2017,Biological Sciences;Health Sciences
S2409-16182017000200004,2409-1618,2409-1618,Revista de Investigación e Innovación Agropecuaria y de Recursos Naturales,research-article,2017,2017,2017,2018,Agricultural Sciences
S1817-74332018000100005,1817-7433,2077-3323;2220-2234,Revista Científica Ciencia Médica,research-article,2018,2018,2018,2018,Health Sciences
S1562-38232017000100005,1562-3823,1562-3823,Revista Boliviana de Física,research-article,NA,NA,2017,2019,Exact and Earth Sciences
S2071-081X2019000100003,2071-081X,2071-081X,Fides et Ratio - Revista de Difusión cultural y científica de la Universidad La Salle en Bolivia,research-article,2018,2019,2019,2019,Applied Social Sciences
S0250-54602019000100003,0250-5460,0250-5460,Revista Boliviana de Química,research-article,2019,2019,2019,2019,Biological Sciences;Exact and Earth Sciences
S1683-07892006000100005,1683-0789,1683-0789,Acta Nova,research-article,NA,NA,2006,2020,Exact and Earth Sciences
S2409-16182020000100003,2409-1618,2409-1618,Revista de Investigación e Innovación Agropecuaria y de Recursos Naturales,research-article,2020,2020,2020,2020,Agricultural Sciences
S2310-02652020000100006,2310-0265,2310-0265,Revista CON-CIENCIA,research-article,2020,2020,2020,2020,Biological Sciences;Health Sciences
S2616-79642020000400022,2616-7964,L:2616-7964;2616-7964,Horizontes Revista de Investigación en Ciencias de la Educación,research-article,2020,2020,2020,2021,"Applied Social Sciences;Human Sciences;Linguistics, Letters and Arts"
S1652-67762021000100005,1652-6776,1562-6776,Cuadernos Hospital de Clínicas,research-article,2020,2021,2021,2021,Biological Sciences;Health Sciences
S0100-879X1998000500005,0100-879X,0100-879X;1414-431X,Brazilian Journal of Medical and Biological Research,research-article,1997,1998,1998,1998,Biological Sciences;Health Sciences
S0074-02761998000200017,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,research-article,1997,1997,1998,1998,Biological Sciences;Health Sciences
S0074-02761997000100025,0074-0276,0074-0276;1678-8060,Memórias do Instituto Oswaldo Cruz,undefined,1996,1996,1997,1998,Biological Sciences;Health Sciences
S0102-86501998000300009,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,NA,NA,1998,1998,Health Sciences
S0100-879X1999000100017,0100-879X,0100-879X;1414-431X,Brazilian Journal of Medical and Biological Research,rapid-communication,1998,1998,1999,1999,Biological Sciences;Health Sciences
S0103-90161998000200011,0103-9016,1678-992X,Scientia Agricola,research-article,1997,1998,1998,1999,Agricultural Sciences
S0036-46651998000500011,0036-4665,1678-9946,Revista do Instituto de Medicina Tropical de São Paulo,rapid-communication,1998,1998,1998,1999,Biological Sciences;Health Sciences
S0102-01881998000200006,0102-0188,0102-0188;1806-9347,Revista Brasileira de História,research-article,NA,NA,1998,1999,Human Sciences
S0006-87051997000100007,0006-8705,0006-8705;1678-4499,Bragantia,research-article,1996,1997,1997,1999,Agricultural Sciences
S0103-97331998000400020,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1998,1999,Exact and Earth Sciences
S0103-97331999000200015,0103-9733,0103-9733;1678-4448,Brazilian Journal of Physics,research-article,1998,NA,1999,1999,Exact and Earth Sciences
S0103-06631999000200010,0103-0663,0103-0663,Revista de Odontologia da Universidade de São Paulo,research-article,1998,1999,1999,1999,Health Sciences
S0102-86501999000400006,0102-8650,0102-8650;1678-2674,Acta Cirúrgica Brasileira,research-article,1999,1999,1999,2000,Health Sciences
S0011-52581999000300003,0011-5258,0011-5258;1678-4588,Dados,research-article,1999,1999,1999,2000,Human Sciences
S0004-282X2000000100012,0004-282X,0004-282X;1678-4227,Arquivos de Neuro-Psiquiatria,research-article,NA,NA,2000,2000,Health Sciences
S0100-40421999000200006,0100-4042,0100-4042;1678-7064,Química Nova,research-article,1997,1998,1999,2000,Exact and Earth Sciences
S1516-44461999000400012,1516-4446,1516-4446;1809-452X,Brazilian Journal of Psychiatry,rapid-communication,NA,NA,1999,2000,Health Sciences
